Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
1.0;0.0;1.0;0.0588235294117647;46.0;29.0;0.9787234042553192;0.6304347826086957;1.5862068965517242;1.0;1.0;0.9655172413793104;0.0;0.0;0.9825052484254724;0.0048985304408677;0.0125962211336599;0;1
0.0;1.0;0.4285714285714285;1.0;38.0;29.0;0.6440677966101694;0.7631578947368421;1.3103448275862069;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9610123119015048;0.0184678522571819;0.0205198358413132;0;1
1.0;0.0;1.0;0.6666666666666666;44.0;38.0;0.8148148148148148;0.7169811320754716;1.1578947368421053;1.0;1.0;0.9655172413793104;0.0;0.0;0.9617996604414262;0.0169779286926994;0.0212224108658743;1;0
0.0;1.0;0.5;1.0;35.0;40.0;0.7446808510638298;0.8695652173913043;1.0;1.1428571428571428;1.0;0.9655172413793104;0.0;0.0;0.9617117117117115;0.018018018018018;0.0202702702702702;0;1
1.0;0.0;1.0;0.4545454545454545;40.0;33.0;0.8888888888888888;0.75;1.2121212121212122;1.0;1.0;0.9655172413793104;0.0;0.0;0.9314516129032258;0.0470430107526881;0.021505376344086;0;1
1.0;0.0;1.0;0.0;42.0;8.0;1.0;0.3809523809523809;5.25;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.941265060240964;0.0391566265060241;0.019578313253012;0;1
0.0;0.0;1.0;0.2857142857142857;36.0;10.0;0.9473684210526316;0.5882352941176471;3.6;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9638364779874212;0.0220125786163522;0.0141509433962264;0;1
0.0;0.0;0.25;1.0;30.0;12.0;0.8823529411764706;0.9230769230769232;2.5;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9804241435562806;0.0114192495921696;0.0081566068515497;0;1
0.0;0.0;0.0;1.0;29.0;33.0;0.8529411764705882;1.0;1.0;1.137931034482759;1.0;0.9655172413793104;0.0;0.0;0.8941798941798942;0.0793650793650793;0.0264550264550264;0;1
0.0;1.0;0.0;1.0;29.0;35.0;0.5178571428571429;1.0;1.0;1.206896551724138;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8351063829787234;0.0212765957446808;0.1436170212765957;0;1
1.0;2.0;0.92;1.0;52.0;33.0;0.6753246753246753;0.5892857142857143;1.5757575757575757;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.7405405405405405;0.0;0.2594594594594595;0;1
1.0;0.0;1.0;0.2105263157894736;67.0;16.0;0.8933333333333333;0.2962962962962963;4.1875;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.6690647482014388;0.0;0.3309352517985611;0;1
1.0;0.0;1.0;0.0;42.0;28.0;1.0;0.6829268292682927;1.5;1.0;1.0;0.9655172413793104;0.0;0.0;0.75;0.0;0.25;0;1
