Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;26.0;0.8571428571428571;0.8518518518518519;1.0;1.0434782608695652;1.0;1.1304347826086956;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9527389903329752;0.0042964554242749;0.0429645542427497;0;1;0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9623992837958818;0.0;0.0376007162041181;1;0;0
1.0;0.0;0.0;1.0;0.0;0.0;19.0;23.0;22.0;1.0;0.575;0.5641025641025641;1.0;1.2105263157894737;1.1578947368421053;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9591651542649728;0.0154264972776769;0.0254083484573502;0;1;0
1.0;1.0;0.0;0.625;1.0;0.0;12.0;22.0;22.0;0.4285714285714285;0.6875;0.4583333333333333;1.0;1.8333333333333333;1.8333333333333333;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.9542543458371456;0.0237877401646843;0.0219579139981701;1;0;0
2.0;2.0;0.0;0.1666666666666666;1.0;0.0;7.0;53.0;22.0;0.1891891891891892;0.913793103448276;0.3859649122807017;1.0;7.571428571428571;3.142857142857143;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9582560296846012;0.0324675324675324;0.0092764378478664;1;0;0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;46.0;22.0;0.08;1.0;0.4888888888888889;1.0;23.0;11.0;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9297445255474452;0.020985401459854;0.0492700729927007;1;0;0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;44.0;22.0;0.0869565217391304;1.0;0.5116279069767442;1.0;22.0;11.0;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9228650137741048;0.0192837465564738;0.0578512396694214;1;0;0
0.0;2.0;0.0;0.0;1.0;0.0;2.0;65.0;22.0;0.0454545454545454;1.0;0.34375;1.0;32.5;11.0;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9081632653061223;0.0389610389610389;0.0528756957328385;1;0;0
0.0;0.0;0.0;1.0;0.0;0.0;29.0;23.0;22.0;1.0;0.8214285714285714;0.8148148148148148;1.318181818181818;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9330900243309004;0.0060827250608272;0.0608272506082725;1;0;1
0.0;0.0;0.0;0.3333333333333333;1.0;0.0;25.0;26.0;22.0;0.8928571428571429;0.9629629629629628;0.8461538461538461;1.1363636363636365;1.181818181818182;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.939453125;0.0078125;0.052734375;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;24.0;37.0;22.0;0.631578947368421;1.0;0.6111111111111112;1.0909090909090908;1.681818181818182;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9177489177489178;0.0303030303030303;0.0519480519480519;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;2.0;23.0;22.0;1.0;1.0;1.0;1.0;11.5;11.0;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9420654911838792;0.0;0.0579345088161209;1;0;0
