Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
0.0;1.0;0.0;1.0;30.0;34.0;0.6666666666666666;1.0;1.0;1.1333333333333333;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
3.0;2.0;1.0;0.8064516129032258;61.0;32.0;0.7093023255813954;0.5079365079365079;1.90625;1.0;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
6.0;7.0;0.6206896551724138;1.0;102.0;135.0;0.4678899082568807;0.6521739130434783;1.0;1.3235294117647058;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
12.0;15.0;0.5309090909090909;1.0;176.0;294.0;0.3902439024390244;0.6681818181818182;1.0;1.6704545454545454;1.5;0.95;0.0;0.0;0.9813519813519812;0.0186480186480186;0.0;0;1
16.0;20.0;0.6696696696696697;1.0;253.0;352.0;0.431740614334471;0.6121739130434782;1.0;1.391304347826087;1.5;0.95;0.0;0.0;0.9636048526863084;0.0363951473136915;0.0;0;1
23.0;23.0;0.8174807197943444;1.0;348.0;408.0;0.4721845318860244;0.5619834710743802;1.0;1.1724137931034482;1.5;0.95;0.0;0.0;0.9193758127438232;0.0182054616384915;0.0624187256176853;0;1
23.0;24.0;0.7807881773399015;1.0;347.0;413.0;0.4608233731739707;0.5657534246575342;1.0;1.1902017291066282;3.75;0.875;0.0;1.0;0.9245524296675192;0.0166240409207161;0.0588235294117647;0;1
23.0;25.0;0.7664233576642335;1.0;345.0;418.0;0.4563492063492063;0.5702592087312415;1.0;1.211594202898551;3.75;0.875;0.0;1.0;0.93196405648267;0.0141206675224646;0.0539152759948652;0;1
28.0;30.0;0.6539130434782608;1.0;406.0;594.0;0.4138634046890928;0.6123711340206186;1.0;1.4630541871921183;1.5;0.95;0.0;0.0;0.9397233201581028;0.0227272727272727;0.0375494071146245;0;1
28.0;31.0;0.6239600665557404;1.0;405.0;608.0;0.4025844930417495;0.6185147507629705;1.0;1.5012345679012349;3.75;0.875;0.0;1.0;0.9448209099709584;0.0203291384317521;0.0348499515972894;0;1
32.0;33.0;0.6736334405144695;1.0;449.0;641.0;0.419234360410831;0.6047169811320755;1.0;1.4276169265033407;1.5;0.95;0.0;0.0;0.936993699369937;0.027002700270027;0.036003600360036;0;1
36.0;34.0;0.7464788732394366;1.0;507.0;646.0;0.4424083769633508;0.5752448797862867;1.0;1.2741617357001973;3.75;0.875;0.0;1.0;0.9441624365482234;0.0236886632825719;0.0321489001692047;0;1
39.0;37.0;0.7383040935672515;1.0;535.0;703.0;0.4388843314191961;0.581953642384106;1.0;1.314018691588785;1.5;0.95;0.0;0.0;0.9534883720930232;0.0192461908580593;0.0272654370489174;0;1
