Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;34.0;0.6666666666666666;0.6571428571428571;1.0;1.0434782608695652;1.0;1.4782608695652173;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9607843137254902;0.0392156862745098;0.0;0;1;0
0.0;2.0;0.0;0.0;1.0;0.0;24.0;56.0;22.0;0.4210526315789473;1.0;0.4;1.0909090909090908;2.5454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9398496240601504;0.0248120300751879;0.0353383458646616;1;1;0
1.0;1.0;0.0;0.9444444444444444;1.0;0.0;19.0;41.0;22.0;0.5135135135135135;0.7068965517241379;0.3859649122807017;1.0;2.1578947368421053;1.1578947368421053;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9356548069644208;0.0264950794852384;0.0378501135503406;1;0;0
2.0;1.0;0.0;1.0;0.9166666666666666;0.0833333333333333;14.0;34.0;23.0;0.5384615384615384;0.723404255319149;0.5;1.0;2.4285714285714284;1.6428571428571428;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9537750385208013;0.0184899845916795;0.0277349768875192;1;0;0
0.0;0.0;0.0;1.0;0.0;0.0;27.0;23.0;22.0;1.0;0.8846153846153846;0.88;1.2272727272727273;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.939615736505032;0.0027447392497712;0.0576395242451967;1;1;0
1.0;1.0;0.0;1.0;0.95;0.0;22.0;42.0;22.0;0.5365853658536586;0.6774193548387096;0.360655737704918;1.0;1.9090909090909087;1.0;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.8940864960282436;0.0344218887908208;0.0714916151809355;1;0;0
2.0;1.0;0.0;1.0;0.8;0.0;17.0;35.0;22.0;0.5862068965517241;0.7;0.4489795918367347;1.0;2.0588235294117645;1.2941176470588236;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9142335766423356;0.0246350364963503;0.0611313868613138;1;1;1
3.0;1.0;0.0;0.9090909090909092;1.0;0.0;12.0;34.0;22.0;0.5217391304347826;0.7727272727272727;0.5116279069767442;1.0;2.833333333333333;1.8333333333333333;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9338374291115312;0.0198487712665406;0.0463137996219281;1;0;1
2.0;0.0;0.0;1.0;0.8;0.0;7.0;27.0;22.0;0.6363636363636364;0.84375;0.7096774193548387;1.0;3.857142857142857;3.142857142857143;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.9285033365109628;0.0085795996186844;0.0629170638703527;1;0;1
0.0;1.0;0.0;0.0;1.0;0.0;2.0;46.0;22.0;0.08;1.0;0.4888888888888889;1.0;23.0;11.0;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.8997188378631678;0.021555763823805;0.0787253983130271;1;0;0
1.0;1.0;0.0;1.0;0.8;0.0;44.0;39.0;22.0;0.7333333333333333;0.6610169491525424;0.3793103448275862;2.0;1.7727272727272727;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.8857677902621723;0.0337078651685393;0.0805243445692883;1;1;0
2.0;1.0;1.0;1.0;0.3;0.4666666666666667;32.0;32.0;36.0;0.5818181818181818;0.4210526315789473;0.48;1.0;1.0;1.125;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.8780487804878049;0.049718574108818;0.0722326454033771;1;0;1
1.0;0.0;1.0;1.0;0.0869565217391304;0.7391304347826086;25.0;25.0;23.0;0.5681818181818182;0.3846153846153846;0.4791666666666667;1.0869565217391304;1.0869565217391304;1.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.8731060606060606;0.0397727272727272;0.0871212121212121;1;0;0
2.0;0.0;1.0;1.0;0.0;0.4;27.0;23.0;16.0;0.7297297297297297;0.396551724137931;0.3902439024390244;1.6875;1.4375;1.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.8790786948176583;0.0335892514395393;0.0873320537428023;1;0;0
0.0;1.0;0.0;0.0;1.0;0.0;24.0;37.0;22.0;0.631578947368421;1.0;0.6111111111111112;1.0909090909090908;1.681818181818182;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.8927536231884058;0.0202898550724637;0.0869565217391304;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;6.0;22.0;1.0;1.0;1.0;4.0;1.0;3.6666666666666665;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.904040404040404;0.0;0.0959595959595959;1;0;0
1.0;0.0;0.0;1.0;0.0;0.0;19.0;6.0;22.0;1.0;0.2608695652173913;0.5641025641025641;3.1666666666666665;1.0;3.6666666666666665;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.889267461669506;0.0289608177172061;0.0817717206132879;1;0;0
2.0;0.0;0.0;1.0;0.0;0.0;14.0;6.0;22.0;1.0;0.3333333333333333;0.6470588235294118;2.333333333333333;1.0;3.6666666666666665;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.9152854511970534;0.0220994475138121;0.0626151012891344;0;1;0
0.0;0.0;1.0;0.6;0.0;1.0;27.0;6.0;27.0;0.84375;0.4285714285714285;0.9;4.5;1.0;4.5;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.94;0.0177777777777777;0.0422222222222222;0;1;1
0.0;0.0;0.0;0.0;1.0;0.5;24.0;8.0;23.0;0.8888888888888888;0.8888888888888888;0.92;3.0;1.0;2.875;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9395348837209302;0.0069767441860465;0.0534883720930232;0;1;0
0.0;0.0;0.0;0.0;1.0;0.0;24.0;11.0;22.0;0.8275862068965517;1.0;0.8148148148148148;2.1818181818181817;1.0;2.0;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.8671023965141612;0.0108932461873638;0.1220043572984749;0;1;0
0.0;0.0;0.0;0.0;1.0;0.0;24.0;10.0;22.0;0.8571428571428571;1.0;0.8461538461538461;2.4;1.0;2.2;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.8767123287671232;0.0091324200913242;0.1141552511415525;0;1;0
0.0;0.0;1.0;0.0;0.2142857142857142;1.0;24.0;9.0;36.0;0.5853658536585366;0.391304347826087;0.9230769230769232;2.6666666666666665;1.0;4.0;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.8623024830699775;0.0383747178329571;0.0993227990970654;0;1;1
0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;25.0;0.8888888888888888;0.8846153846153846;1.0;1.0434782608695652;1.0;1.0869565217391304;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.5061728395061729;0.037037037037037;0.4567901234567901;0;0;1
