Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;0.0;32.0;28.0;1.0;0.9032258064516128;1.1428571428571428;1.0;1.0;0.9655172413793104;0.0;0.0;0.99147947327653;0.0061967467079783;0.0023237800154918;0;1
2.0;0.0;1.0;0.0;51.0;28.0;1.0;0.56;1.821428571428572;1.0;1.0;0.9655172413793104;0.0;0.0;0.958916083916084;0.0218531468531468;0.0192307692307692;0;1
1.0;1.0;1.0;0.7222222222222222;47.0;41.0;0.7833333333333333;0.6949152542372882;1.146341463414634;1.0;1.0;0.9655172413793104;0.0;0.0;0.9362934362934364;0.0337837837837837;0.0299227799227799;0;1
1.0;1.0;1.0;0.8148148148148148;56.0;30.0;0.717948717948718;0.5263157894736842;1.8666666666666667;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9119373776908024;0.0401174168297455;0.047945205479452;0;1
2.0;0.0;1.0;0.0476190476190476;71.0;30.0;0.9726027397260274;0.4166666666666667;2.3666666666666667;1.0;1.0;0.9655172413793104;0.0;0.0;0.9466666666666668;0.0;0.0533333333333333;0;1
2.0;1.0;1.0;0.7419354838709677;60.0;31.0;0.7228915662650602;0.5;1.935483870967742;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9342265529841656;0.0;0.0657734470158343;0;1
1.0;1.0;1.0;1.0;41.0;20.0;0.7735849056603774;0.625;2.05;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.953519256308101;0.0146082337317397;0.0318725099601593;1;1
0.0;1.0;0.4285714285714285;1.0;35.0;22.0;0.7142857142857143;0.7857142857142857;1.5909090909090908;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9639519359145527;0.0093457943925233;0.0267022696929239;0;1
0.0;2.0;0.2;1.0;33.0;28.0;0.6226415094339622;0.875;1.1785714285714286;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.963758389261745;0.0040268456375838;0.0322147651006711;0;1
0.0;3.0;0.1111111111111111;1.0;32.0;35.0;0.5423728813559322;0.9210526315789472;1.0;1.09375;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9572192513368984;0.0026737967914438;0.0401069518716577;0;1
0.0;4.0;0.0588235294117647;1.0;31.0;42.0;0.4769230769230769;0.9545454545454546;1.0;1.3548387096774193;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9507323568575232;0.0013315579227696;0.047936085219707;0;1
0.0;4.0;0.0;1.0;29.0;48.0;0.4202898550724637;1.0;1.0;1.6551724137931034;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9466666666666668;0.0;0.0533333333333333;0;1
1.0;0.0;1.0;0.0;45.0;28.0;1.0;0.6363636363636364;1.6071428571428572;1.0;1.0;0.9655172413793104;0.0;0.0;0.8181818181818182;0.1052631578947368;0.0765550239234449;0;1
1.0;1.0;0.4545454545454545;1.0;39.0;30.0;0.639344262295082;0.75;1.3;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.7871287128712872;0.0544554455445544;0.1584158415841584;0;1
0.0;2.0;0.0;1.0;29.0;28.0;0.5918367346938775;1.0;1.0357142857142858;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8296703296703297;0.0604395604395604;0.1098901098901098;0;1
0.0;3.0;0.0;1.0;29.0;34.0;0.5272727272727272;1.0;1.0;1.1724137931034482;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8212290502793296;0.0335195530726257;0.1452513966480447;0;1
1.0;1.0;0.9090909090909092;1.0;39.0;19.0;0.78;0.6551724137931034;2.0526315789473686;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.7163120567375887;0.1347517730496454;0.1489361702127659;0;1
0.0;0.0;0.0;1.0;29.0;13.0;0.8529411764705882;1.0;2.230769230769231;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.725;0.2125;0.0625;0;1
0.0;0.0;0.0;1.0;29.0;15.0;0.8055555555555556;1.0;1.933333333333333;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.71875;0.171875;0.109375;0;1
0.0;1.0;0.0;1.0;29.0;17.0;0.7631578947368421;1.0;1.7058823529411764;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.7142857142857143;0.1571428571428571;0.1285714285714285;0;1
0.0;1.0;0.0;1.0;29.0;19.0;0.725;1.0;1.5263157894736843;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.7755102040816326;0.0;0.2244897959183673;0;1
