Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;0.0;15.0;10.0;1.0;0.6666666666666666;1.5;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.6944444444444444;0.2129629629629629;0.0694444444444444;0.0;0.0231481481481481;0;1
0.0;1.0;0.0;1.0;10.0;17.0;0.5882352941176471;1.0;1.0;1.7;0.9090909090909092;0.9090909090909092;0.0;0.0;0.864963503649635;0.0766423357664233;0.0218978102189781;0.010948905109489;0.0255474452554744;1;0
0.0;0.0;1.0;0.5;12.0;13.0;0.8;0.6842105263157895;1.0;1.0833333333333333;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8357664233576643;0.1167883211678832;0.0145985401459854;0.0;0.0328467153284671;1;0
0.0;0.0;1.0;0.0;11.0;10.0;1.0;0.6666666666666666;1.1;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8646616541353384;0.0789473684210526;0.037593984962406;0.0;0.018796992481203;1;0
0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8087248322147651;0.1543624161073825;0.023489932885906;0.0134228187919463;0.0;1;0
0.0;2.0;0.0;1.0;6.0;20.0;0.375;1.0;1.0;3.333333333333333;0.8571428571428571;1.4285714285714286;1.0;0.0;0.831081081081081;0.1351351351351351;0.0;0.0;0.0337837837837837;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8577154308617234;0.1142284569138276;0.0280561122244488;0.0;0.0;0;1
0.0;0.0;0.0;1.0;10.0;6.0;0.8333333333333334;1.0;1.6666666666666667;1.0;2.0;0.8;0.0;1.0;0.90752688172043;0.0709677419354838;0.0064516129032258;0.010752688172043;0.0043010752688172;0;1
1.0;0.0;1.0;0.2222222222222222;19.0;6.0;0.9047619047619048;0.4;3.1666666666666665;1.0;2.0;0.8;0.0;1.0;0.8771186440677966;0.0805084745762711;0.0127118644067796;0.0063559322033898;0.0233050847457627;0;1
1.0;0.0;1.0;0.0;19.0;4.0;1.0;0.3076923076923077;4.75;1.0;2.0;0.8;0.0;1.0;0.9045553145336226;0.0694143167028199;0.0;0.0065075921908893;0.0195227765726681;0;1
0.0;0.0;1.0;0.0;14.0;4.0;1.0;0.5;3.5;1.0;2.0;0.8;0.0;1.0;0.9324894514767932;0.0421940928270042;0.0126582278481012;0.0042194092827004;0.0084388185654008;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.9384615384615383;0.0593406593406593;0.0021978021978021;0.0;0.0;0;1
0.0;1.0;0.0;1.0;10.0;20.0;0.5;1.0;1.0;2.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8065573770491803;0.140983606557377;0.0196721311475409;0.0;0.0327868852459016;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7309644670050761;0.2030456852791878;0.0507614213197969;0.015228426395939;0.0;1;0
0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7727272727272727;0.1590909090909091;0.0170454545454545;0.0170454545454545;0.034090909090909;1;0
1.0;0.0;1.0;0.0;14.0;10.0;1.0;0.5555555555555556;1.4;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.6918918918918919;0.1675675675675675;0.081081081081081;0.0162162162162162;0.0432432432432432;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.4583333333333333;0.4583333333333333;0.0;0.0833333333333333;0.0;0;1
0.0;0.0;1.0;0.25;14.0;5.0;0.9333333333333332;0.5555555555555556;2.8;1.0;2.0;0.8;0.0;1.0;0.2222222222222222;0.2222222222222222;0.0;0.0;0.5555555555555556;0;1
