Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
1.0;0.0;0.0;1.0;0.0666666666666666;0.0;30.0;19.0;21.0;0.967741935483871;0.5588235294117647;0.5675675675675675;1.5789473684210529;1.0;1.105263157894737;0.9375;1.125;1.3125;0.0;0.0;0.0;0.4727272727272727;0.2909090909090909;0.2363636363636363;0.0;0.0;0;1;0
1.0;0.0;1.0;1.0;0.0;0.8823529411764706;32.0;12.0;36.0;0.6808510638297872;0.2727272727272727;0.6792452830188679;2.6666666666666665;1.0;3.0;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.3645833333333333;0.3333333333333333;0.1979166666666666;0.0;0.1041666666666666;0;1;0
1.0;0.0;0.0;1.0;0.5833333333333334;0.8333333333333334;27.0;19.0;31.0;0.6136363636363636;0.4634146341463415;0.62;1.4210526315789471;1.0;1.631578947368421;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.3888888888888889;0.3222222222222222;0.2222222222222222;0.0;0.0666666666666666;0;1;0
0.0;1.0;0.0;0.5;1.0;0.3571428571428571;22.0;26.0;26.0;0.5365853658536586;0.6842105263157895;0.5531914893617021;1.0;1.181818181818182;1.181818181818182;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.4838709677419355;0.2795698924731182;0.2365591397849462;0.0;0.0;0;0;1
1.0;0.0;1.0;0.8095238095238095;0.4285714285714285;1.0;32.0;21.0;35.0;0.5161290322580645;0.3559322033898305;0.5737704918032787;1.5238095238095235;1.0;1.6666666666666667;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.3211009174311927;0.4311926605504587;0.1834862385321101;0.018348623853211;0.0458715596330275;0;1;1
2.0;1.0;1.0;1.0;0.7272727272727273;0.7272727272727273;37.0;28.0;30.0;0.5362318840579711;0.4242424242424242;0.4411764705882353;1.3214285714285714;1.0;1.0714285714285714;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.2803738317757009;0.5046728971962616;0.1495327102803738;0.0;0.0654205607476635;0;1;0
1.0;2.0;0.0;0.4146341463414634;1.0;0.2682926829268293;32.0;59.0;25.0;0.3809523809523809;0.6781609195402298;0.3012048192771084;1.28;2.36;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.2336448598130841;0.6448598130841121;0.0841121495327102;0.0186915887850467;0.0186915887850467;0;0;1
2.0;2.0;1.0;0.6111111111111112;1.0;0.5555555555555556;37.0;54.0;34.0;0.3978494623655914;0.5625;0.3695652173913043;1.088235294117647;1.588235294117647;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.3383458646616541;0.5864661654135338;0.0;0.0225563909774436;0.0526315789473684;0;0;1
1.0;2.0;0.0;0.6451612903225806;1.0;0.2580645161290322;35.0;49.0;29.0;0.4729729729729729;0.6363636363636364;0.3625;1.206896551724138;1.6896551724137931;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.6616161616161617;0.2979797979797979;0.0;0.0;0.0404040404040404;0;0;1
1.0;3.0;1.0;0.3947368421052631;1.0;0.631578947368421;30.0;56.0;38.0;0.3260869565217391;0.5894736842105263;0.4175824175824176;1.0;1.8666666666666667;1.2666666666666666;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.6051502145922747;0.3304721030042918;0.0515021459227467;0.0;0.0128755364806866;0;1;0
