Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
0.0;1.0;1.0;0.0;0.0;1.0;0.8888888888888888;0.0;14.0;24.0;24.0;17.0;0.4516129032258064;0.75;0.7272727272727273;0.5;1.0;1.7142857142857142;1.7142857142857142;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.6767676767676768;0.2222222222222222;0.0858585858585858;0.0151515151515151;0.0;1;0;0;0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.70995670995671;0.238095238095238;0.0173160173160173;0.0216450216450216;0.0129870129870129;1;0;0;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;15.0;16.0;17.0;1.0;0.7142857142857143;0.7272727272727273;0.7391304347826086;1.0;1.5;1.6;1.7;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.6991525423728814;0.2669491525423729;0.0254237288135593;0.0042372881355932;0.0042372881355932;0;0;0;1
0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;4.0;15.0;25.0;16.0;0.1818181818181818;0.4545454545454545;0.7352941176470589;0.64;1.0;3.75;6.25;4.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.678714859437751;0.2048192771084337;0.072289156626506;0.0080321285140562;0.036144578313253;1;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;15.0;21.0;12.0;0.2857142857142857;0.6;0.8076923076923077;0.7058823529411765;1.0;3.75;5.25;3.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.7579365079365079;0.1547619047619047;0.0396825396825396;0.0;0.0476190476190476;1;0;0;0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.7272727272727273;0.2134387351778656;0.0;0.0355731225296442;0.0237154150197628;1;0;0;0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;32.0;0.2105263157894736;0.5;0.5161290322580645;1.0;1.0;3.75;4.0;8.0;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7195121951219512;0.1951219512195122;0.0609756097560975;0.008130081300813;0.016260162601626;1;0;0;0
0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.5714285714285714;14.0;29.0;16.0;25.0;0.3888888888888889;0.7837837837837838;0.4210526315789473;0.6410256410256411;1.0;2.071428571428572;1.1428571428571428;1.7857142857142858;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.7272727272727273;0.1883116883116883;0.0714285714285714;0.0129870129870129;0.0;1;0;0;0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;8.0;19.0;16.0;17.0;0.6666666666666666;0.8260869565217391;0.6666666666666666;0.68;1.0;2.375;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7959183673469388;0.1530612244897959;0.0272108843537414;0.0068027210884353;0.0170068027210884;0;0;0;1
0.0;0.0;0.0;1.0;0.0;0.5;0.0;1.0;4.0;19.0;16.0;15.0;0.25;0.7037037037037037;0.5714285714285714;0.7894736842105263;1.0;4.75;4.0;3.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.810126582278481;0.0949367088607595;0.0379746835443038;0.0;0.0569620253164556;1;0;0;0
0.0;0.0;0.0;0.0;0.4285714285714285;0.4285714285714285;0.0;1.0;7.0;18.0;16.0;14.0;0.4117647058823529;0.6428571428571429;0.5517241379310345;0.7;1.0;2.571428571428572;2.2857142857142856;2.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8251533742331288;0.0858895705521472;0.0398773006134969;0.0;0.0490797546012269;1;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;20.0;7.0;0.7777777777777778;0.7894736842105263;1.0;0.6363636363636364;2.0;2.142857142857143;2.857142857142857;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8872017353579176;0.1019522776572668;0.0086767895878524;0.0021691973969631;0.0;0;0;0;1
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;15.0;16.0;7.0;1.0;0.8333333333333334;0.8421052631578947;0.7;2.4285714285714284;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8279569892473119;0.1483870967741935;0.0064516129032258;0.0064516129032258;0.010752688172043;0;0;0;1
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8777292576419214;0.1069868995633187;0.0;0.0;0.0152838427947598;0;0;0;1
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;17.0;16.0;7.0;0.875;1.0;0.8888888888888888;0.7777777777777778;2.0;2.4285714285714284;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.864;0.128;0.004;0.004;0.0;0;1;0;1
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;21.0;16.0;7.0;0.7;1.0;0.7272727272727273;0.5384615384615384;2.0;3.0;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8661257606490872;0.1054766734279918;0.0121703853955375;0.0020283975659229;0.0141987829614604;0;0;0;1
0.0;1.0;0.0;0.0;0.0;1.0;0.6666666666666666;0.0;14.0;21.0;20.0;7.0;0.5833333333333334;0.84;0.7692307692307693;0.4117647058823529;2.0;3.0;2.857142857142857;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8666666666666667;0.0761904761904762;0.0317460317460317;0.0;0.0253968253968253;0;0;0;1
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8339350180505415;0.1660649819494584;0.0;0.0;0.0;1;0;0;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;15.0;16.0;7.0;1.0;0.5172413793103449;0.5333333333333333;0.3333333333333333;2.571428571428572;2.142857142857143;2.2857142857142856;1.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.7938144329896907;0.1580756013745704;0.0481099656357388;0.0;0.0;0;0;0;1
0.0;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;6.0;15.0;22.0;7.0;0.5;0.6521739130434783;0.9166666666666666;0.4666666666666667;1.0;2.5;3.6666666666666665;1.1666666666666667;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.7870722433460076;0.1634980988593156;0.0304182509505703;0.0;0.0190114068441064;0;0;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.8;1.0;4.0;15.0;20.0;12.0;0.3076923076923077;0.625;0.8;0.75;1.0;3.75;5.0;3.0;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8055555555555556;0.1468253968253968;0.0357142857142857;0.0;0.0119047619047619;1;0;0;0
0.0;0.0;0.0;0.0;0.5;0.0;0.5;1.0;5.0;15.0;17.0;9.0;0.625;0.7894736842105263;0.85;0.8181818181818182;1.0;3.0;3.4;1.8;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8040816326530612;0.1755102040816326;0.0163265306122449;0.0040816326530612;0.0;0;0;0;1
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7837837837837838;0.1891891891891892;0.0;0.027027027027027;0.0;1;1;0;1
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7263157894736842;0.1578947368421052;0.0;0.031578947368421;0.0842105263157894;1;0;0;0
