Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
5.0;7.0;0.8421052631578947;1.0;63.0;72.0;0.525;0.6;1.0;1.1428571428571428;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1
16.0;12.0;0.8861788617886179;1.0;124.0;138.0;0.5020242914979757;0.5587044534412956;1.0;1.1129032258064515;0.9375;0.9375;0.0;0.0;0.8140350877192982;0.1052631578947368;0.0807017543859649;0.0;0.0;0;1
17.0;13.0;0.8985507246376812;1.0;139.0;143.0;0.5018050541516246;0.5355805243445693;1.0;1.0287769784172662;2.5;0.8333333333333334;0.0;1.0;0.8317460317460318;0.0952380952380952;0.073015873015873;0.0;0.0;0;1
21.0;17.0;0.8596491228070176;1.0;162.0;186.0;0.4864864864864865;0.5585585585585585;1.0;1.148148148148148;0.9375;0.9375;0.0;0.0;0.8688524590163934;0.0655737704918032;0.0655737704918032;0.0;0.0;1;0
22.0;18.0;0.92;1.0;166.0;190.0;0.4868035190615836;0.5413105413105413;1.0;1.144578313253012;0.8333333333333334;2.5;1.0;0.0;0.8888888888888888;0.0555555555555555;0.0555555555555555;0.0;0.0;1;0
24.0;20.0;1.0;0.9432989690721648;209.0;198.0;0.5331632653061225;0.5051020408163265;1.0555555555555556;1.0;0.9375;0.9375;0.0;0.0;0.8954869358669834;0.0570071258907363;0.0213776722090261;0.004750593824228;0.0213776722090261;1;0
25.0;21.0;1.0;0.8990384615384616;213.0;202.0;0.5325;0.4926829268292683;1.0544554455445545;1.0;0.8333333333333334;2.5;1.0;0.0;0.914351851851852;0.0509259259259259;0.0138888888888888;0.0023148148148148;0.0185185185185185;1;0
32.0;21.0;1.0;0.684981684981685;288.0;202.0;0.6063157894736843;0.4252631578947368;1.4257425742574257;1.0;0.9375;0.9375;0.0;0.0;0.8582089552238806;0.0820895522388059;0.0130597014925373;0.0;0.0466417910447761;0;1
35.0;22.0;1.0;0.6851211072664359;304.0;203.0;0.6055776892430279;0.4126016260162601;1.4975369458128078;1.0;2.5;0.8333333333333334;0.0;1.0;0.8382099827882961;0.099827882960413;0.0327022375215146;0.0;0.0292598967297762;0;1
37.0;23.0;1.0;0.6329113924050633;331.0;205.0;0.623352165725047;0.3934740882917466;1.6146341463414635;1.0;2.5;0.8333333333333334;0.0;1.0;0.8760611205432938;0.0831918505942275;0.0220713073005093;0.0;0.0186757215619694;0;1
38.0;27.0;1.0;0.7099697885196374;346.0;250.0;0.5955249569707401;0.4302925989672977;1.384;1.0;0.9375;0.9375;0.0;0.0;0.9041533546325878;0.0686900958466453;0.0191693290734824;0.0;0.0079872204472843;1;0
39.0;29.0;1.0;0.7047353760445683;374.0;268.0;0.5964912280701754;0.4274322169059011;1.3955223880597014;1.0;0.9375;0.9375;0.0;0.0;0.8767908309455588;0.0931232091690544;0.0114613180515759;0.0028653295128939;0.0157593123209169;1;0
39.0;35.0;1.0;0.8912466843501327;392.0;351.0;0.5384615384615384;0.4821428571428571;1.1168091168091168;1.0;0.9375;0.9375;0.0;0.0;0.909438775510204;0.0676020408163265;0.0076530612244897;0.0038265306122448;0.0114795918367346;0;1
