P1;2;5;8;11;14;
P2;2;3;7;11;14;
P3;1;4;6;12;13;
P4;2;3;7;11;14;
P5;1;4;6;12;13;
P6;1;5;9;11;13;
P7;2;3;6;10;14;
P8;2;4;8;11;14;
P9;1;4;7;10;13;
P10;1;5;6;11;14;
P11;2;3;8;12;14;
P12;2;3;8;10;14;
P13;1;5;6;11;14;
P14;1;3;7;12;13;
P15;1;3;9;12;13;
P16;1;3;9;12;13;
P17;2;4;8;12;14;
P18;2;4;7;11;13;
P19;1;3;8;12;13;
P20;2;5;6;10;14;
P21;1;4;7;11;14;
P22;2;5;6;11;14;
P23;2;4;6;11;14;
P24;1;5;8;10;13;
P25;1;5;8;12;13;
P26;2;4;6;10;14;
P27;2;5;6;11;14;
P28;1;5;9;11;13;
P29;1;3;6;11;14;
P30;1;5;9;10;13;
P31;2;3;6;11;14;
P32;2;3;6;12;14;
P33;2;4;9;11;13;
P34;2;3;7;10;13;
P35;1;4;8;12;14;
P36;1;4;9;11;14;
P37;1;3;8;12;14;
P38;2;4;6;10;14;
P39;1;5;7;11;14;
P40;1;3;7;11;14;
P41;1;4;9;11;14;
P42;1;4;6;11;14;
P43;2;3;6;12;14;
P44;2;3;6;10;14;
P45;2;5;8;12;13;
P46;1;4;6;10;14;
P47;2;3;7;12;13;
P48;2;3;7;10;13;
P49;2;4;6;12;14;
P50;1;5;8;12;13;
P51;1;4;6;10;14;
P52;2;5;6;10;13;
P53;2;3;6;11;14;
P54;2;3;7;12;14;
P55;2;5;8;11;13;
P56;1;5;9;10;13;
P57;1;3;8;10;13;
P58;2;3;8;12;13;
P59;2;3;8;10;13;
P60;1;4;6;12;14;
P61;2;3;8;10;13;
P62;2;5;7;11;13;
P63;2;5;8;12;13;
P64;2;4;6;11;14;
P65;1;3;7;12;14;
P66;2;4;6;12;14;
P67;2;4;6;10;14;
P68;1;3;8;10;14;
P69;1;4;9;11;13;
P70;2;3;8;12;14;
P71;2;5;9;11;13;
P72;1;5;6;10;14;
P73;2;5;9;12;13;
P74;2;4;7;12;13;
P75;1;5;9;11;14;
P76;1;4;8;12;13;
P77;1;3;6;11;13;
P78;2;3;8;12;14;
P79;2;3;8;10;14;
P80;1;3;6;11;13;
P81;2;4;9;10;14;
P82;2;4;8;10;14;
P83;1;4;6;10;14;
P84;1;3;6;10;13;
P85;2;5;7;11;14;
P86;1;4;6;11;14;
P87;2;5;9;10;14;
P88;2;4;6;11;13;
P89;1;3;6;12;13;
P90;2;5;9;12;14;
P91;1;3;6;11;13;
P92;2;3;8;10;14;
P93;2;3;6;11;14;
P94;2;3;6;12;14;
P95;1;3;8;10;14;
P96;1;5;9;10;14;
P97;2;4;6;10;14;
P98;1;5;7;10;13;
P99;1;4;7;12;14;
P100;2;3;6;12;14;
