Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.8;0.8;0.0;0.0;0.0;0.0;0.0;1;0
4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.6666666666666666;0.0;1.0;0.8;0.8;0.0;0.0;1.0;0.0;0.0;1;0
3.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.5;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;1.0;0.0;0.0;0;1
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.8888888888888888;0.7777777777777778;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;1.0;0.0;0.0;0;1
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.5384615384615384;0.9090909090909092;0.0;1.0;1.2;0.8;0.0;1.0;1.0;0.0;0.0;0;1
4.0;0.0;2.0;0.0;1.0;0.0;1.0;0.2307692307692307;0.9333333333333332;0.0;1.0;0.6666666666666666;1.3333333333333333;1.0;0.0;1.0;0.0;0.0;1;0
2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.4444444444444444;1.0;0.0;1.0;0.8;0.8;0.0;0.0;0.7142857142857143;0.0;0.2857142857142857;1;0
2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.625;0.7777777777777778;0.0;1.0;0.75;1.0;1.0;0.0;1.0;0.0;0.0;0;1
2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.3636363636363636;0.9090909090909092;0.0;1.0;0.75;0.75;1.0;1.0;0.8888888888888888;0.0;0.1111111111111111;0;1
2.0;0.0;2.0;0.0;1.0;0.0;1.0;0.25;1.0;0.0;1.0;0.75;0.75;1.0;1.0;1.0;0.0;0.0;1;0
5.0;0.0;2.0;0.0;1.0;0.0;1.0;0.3571428571428571;0.7857142857142857;0.0;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;0;1
1.0;0.0;3.0;0.0;1.0;0.0;1.0;0.45;0.85;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;1.0;0.0;0.0;0;1
2.0;0.0;4.0;0.0;1.0;0.0;1.0;0.25;0.9047619047619048;0.0;1.0;0.75;1.0;1.0;0.0;0.85;0.15;0.0;1;0
3.0;1.0;4.0;0.0;1.0;0.0;1.0;0.4;0.8;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;0.8695652173913043;0.1304347826086956;0.0;1;0
1.0;2.0;4.0;0.0;1.0;0.0;1.0;0.5;0.6785714285714286;0.0;1.0;1.2;0.8;0.0;1.0;0.8888888888888888;0.1111111111111111;0.0;0;1
4.0;2.0;4.0;0.0;1.0;0.0;1.0;0.4137931034482758;0.7241379310344828;0.0;1.0;0.8;0.8;0.0;0.0;0.925925925925926;0.074074074074074;0.0;0;1
4.0;2.0;5.0;0.0;1.0;0.0;1.0;0.3636363636363636;0.7419354838709677;0.0;1.0;1.3333333333333333;0.6666666666666666;0.0;1.0;0.935483870967742;0.064516129032258;0.0;0;1
5.0;1.0;6.0;0.0;1.0;0.0;1.0;0.2903225806451613;0.7741935483870968;0.0;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.9666666666666668;0.0333333333333333;0.0;0;1
5.0;1.0;7.0;0.0;1.0;0.0;1.0;0.2647058823529412;0.7878787878787878;0.0;1.0;1.0;0.5;0.0;1.0;0.9696969696969696;0.0303030303030303;0.0;0;1
3.0;1.0;8.0;0.0;1.0;0.0;1.0;0.2647058823529412;0.8333333333333334;0.0;1.0;0.75;1.25;1.0;0.0;0.96875;0.03125;0.0;1;0
1.0;2.0;7.0;0.0;1.0;0.0;1.0;0.3684210526315789;0.7894736842105263;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;1.0;0.0;0.0;0;1
5.0;2.0;8.0;0.0;1.0;0.0;1.0;0.2564102564102564;0.7948717948717948;0.0;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0;1.0;0.0;0.0;1;0
3.0;3.0;8.0;0.0;1.0;0.0;1.0;0.3555555555555555;0.7555555555555555;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;1.0;0.0;0.0;0;1
1.0;3.0;9.0;0.0;1.0;0.0;1.0;0.3333333333333333;0.7916666666666666;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;0.9767441860465116;0.0232558139534883;0.0;0;1
4.0;2.0;9.0;0.0;1.0;0.0;1.0;0.25;0.8333333333333334;0.0;1.0;0.8;0.8;0.0;0.0;0.9777777777777776;0.0222222222222222;0.0;0;1
2.0;2.0;10.0;0.0;1.0;0.0;1.0;0.2307692307692307;0.8461538461538461;0.0;1.0;0.8;0.8;0.0;0.0;0.979591836734694;0.0204081632653061;0.0;0;1
5.0;2.0;11.0;0.0;1.0;0.0;1.0;0.1538461538461538;0.8679245283018868;0.0;1.0;0.5;1.0;1.0;0.0;1.0;0.0;0.0;1;0
3.0;3.0;11.0;0.0;1.0;0.0;1.0;0.2280701754385964;0.8596491228070176;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;1.0;0.0;0.0;0;1
5.0;2.0;12.0;0.0;1.0;0.0;1.0;0.1428571428571428;0.8771929824561403;0.0;1.0;0.5;1.0;1.0;0.0;1.0;0.0;0.0;1;0
3.0;3.0;12.0;0.0;1.0;0.0;1.0;0.2131147540983606;0.864406779661017;0.0;1.0;1.25;0.75;0.0;1.0;1.0;0.0;0.0;0;1
4.0;3.0;12.0;0.0;1.0;0.0;1.0;0.180327868852459;0.8852459016393442;0.0;1.0;0.8;0.8;0.0;0.0;0.9661016949152542;0.0;0.0338983050847457;1;0
1.0;4.0;12.0;0.0;1.0;0.0;1.0;0.2258064516129032;0.8709677419354839;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;1.0;0.0;0.0;0;1
4.0;3.0;13.0;0.0;1.0;0.0;1.0;0.1311475409836065;0.9047619047619048;0.0;1.0;0.6666666666666666;1.3333333333333333;1.0;0.0;1.0;0.0;0.0;1;0
1.0;4.0;13.0;0.0;1.0;0.0;1.0;0.208955223880597;0.8769230769230769;0.0;1.0;1.2;0.8;0.0;1.0;1.0;0.0;0.0;0;1
5.0;2.0;13.0;0.0;1.0;0.0;1.0;0.1147540983606557;0.918032786885246;0.0;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.921875;0.0625;0.015625;1;0
5.0;3.0;13.0;0.0;1.0;0.0;1.0;0.1428571428571428;0.875;0.0;1.0;0.5;1.0;1.0;0.0;0.9253731343283582;0.0597014925373134;0.0149253731343283;1;0
2.0;3.0;13.0;0.0;1.0;0.0;1.0;0.1875;0.875;0.0;1.0;0.8;0.8;0.0;0.0;0.9523809523809524;0.0317460317460317;0.0158730158730158;1;0
4.0;4.0;13.0;0.0;1.0;0.0;1.0;0.2272727272727272;0.8333333333333334;0.0;1.0;0.8;0.8;0.0;0.0;0.984126984126984;0.0158730158730158;0.0;0;1
2.0;4.0;14.0;0.0;1.0;0.0;1.0;0.2028985507246377;0.8428571428571429;0.0;1.0;0.75;1.0;1.0;0.0;0.9850746268656716;0.0149253731343283;0.0;1;0
1.0;5.0;14.0;0.0;1.0;0.0;1.0;0.2666666666666666;0.8133333333333334;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;0.9857142857142858;0.0142857142857142;0.0;0;1
2.0;4.0;14.0;0.0;1.0;0.0;1.0;0.2105263157894736;0.8311688311688312;0.0;1.0;0.75;1.0;1.0;0.0;1.0;0.0;0.0;1;0
3.0;5.0;14.0;0.0;1.0;0.0;1.0;0.2592592592592592;0.8024691358024691;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;1.0;0.0;0.0;1;0
3.0;5.0;13.0;0.0;1.0;0.0;1.0;0.25;0.7948717948717948;0.0;1.0;0.75;1.25;1.0;0.0;0.9733333333333334;0.0133333333333333;0.0133333333333333;1;0
5.0;6.0;13.0;0.0;1.0;0.0;1.0;0.2692307692307692;0.7564102564102564;0.0;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.9743589743589745;0.0128205128205128;0.0128205128205128;0;1
5.0;4.0;12.0;0.0;1.0;0.0;1.0;0.2432432432432432;0.7808219178082192;0.0;1.0;1.0;0.5;0.0;1.0;0.935064935064935;0.0259740259740259;0.0389610389610389;0;1
