P1;1;5;7;Unnamed: 4
P2;2;5;6;
P3;1;5;7;
P4;2;5;7;
P5;2;5;7;
P6;1;5;7;
P7;2;5;7;
P8;1;5;7;
P9;1;5;6;
P10;1;5;6;
P11;1;4;6;
P12;2;5;7;
P13;1;5;6;
P14;1;5;6;
P15;2;5;7;
P16;1;5;7;
P17;1;5;6;
P18;2;5;7;
P19;2;5;7;
P20;1;3;7;
P21;2;3;6;
P22;1;3;7;
P23;1;5;7;
P24;1;5;7;
P25;1;5;7;
P26;2;3;6;
P27;1;5;6;
P28;1;5;7;
P29;2;5;6;
P30;2;5;6;
P31;1;5;7;
P32;1;3;6;
P33;2;5;7;
P34;1;5;6;
P35;2;5;6;
P36;2;3;6;
P37;2;5;6;
P38;2;5;7;
P39;2;5;6;
P40;1;5;7;
P41;1;5;6;
P42;2;5;6;
P43;2;5;7;
P44;1;5;7;
P45;1;5;6;
P46;1;3;7;
P47;2;5;7;
P48;2;5;6;
P49;2;5;6;
P50;1;3;7;
P51;1;5;6;
P52;2;5;6;
P53;2;5;7;
P54;2;3;6;
P55;2;4;7;
P56;1;5;6;
P57;2;5;7;
P58;2;5;7;
P59;1;5;7;
P60;1;5;6;
P61;1;5;7;
P62;1;5;7;
P63;2;5;6;
P64;1;3;7;
P65;2;4;6;
P66;2;5;7;
P67;2;5;6;
P68;1;5;6;
P69;2;5;6;
P70;2;3;7;
P71;2;5;7;
P72;2;5;6;
P73;2;5;7;
P74;1;5;6;
P75;2;5;7;
P76;2;5;7;
P77;1;5;7;
P78;1;5;6;
P79;1;5;7;
P80;2;5;6;
P81;2;5;6;
P82;2;5;6;
P83;2;5;6;
P84;2;5;7;
P85;1;5;7;
P86;2;5;7;
P87;1;5;7;
P88;2;5;6;
P89;2;5;6;
P90;2;5;7;
P91;2;5;6;
