Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;1.0;0.3;0.0;0.0;1.0;17.0;15.0;16.0;27.0;0.6296296296296297;0.5357142857142857;0.5517241379310345;0.9;1.1333333333333333;1.0;1.0666666666666669;1.8;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8916256157635468;0.077175697865353;0.0213464696223316;0.0016420361247947;0.0082101806239737;2.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;10.0;17.0;0.7777777777777778;0.7894736842105263;1.0;0.8095238095238095;1.4;1.5;1.0;1.7;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9017341040462428;0.0765895953757225;0.0057803468208092;0.0028901734104046;0.0130057803468208;1.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;17.0;8.0;6.0;17.0;0.85;0.7272727272727273;0.5;0.7391304347826086;2.833333333333333;1.3333333333333333;1.0;2.833333333333333;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.906288532675709;0.0752157829839704;0.0073982737361282;0.0;0.0110974106041923;1.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9289544235924933;0.0683646112600536;0.0;0.002680965147453;0.0;2.0
0.0;0.0;0.0;0.0;1.0;0.0;0.6666666666666666;0.0;17.0;15.0;8.0;17.0;0.8947368421052632;0.75;0.7272727272727273;0.7727272727272727;2.125;1.875;1.0;2.125;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.900131406044678;0.0827858081471747;0.0065703022339027;0.0;0.0105124835742444;1.0
1.0;0.0;1.0;0.0;0.875;0.0625;1.0;0.0;28.0;6.0;32.0;17.0;0.6222222222222222;0.1666666666666666;0.6808510638297872;0.3541666666666667;4.666666666666667;1.0;5.333333333333333;2.833333333333333;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8701986754966887;0.0847682119205298;0.0410596026490066;0.0;0.0039735099337748;1.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;28.0;17.0;0.5384615384615384;0.2941176470588235;1.0;0.5862068965517241;2.8;1.0;5.6;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.821247892074199;0.1500843170320404;0.0202360876897133;0.0016863406408094;0.0067453625632377;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;5.0;16.0;10.0;0.8235294117647058;0.625;0.8421052631578947;1.0;2.8;1.0;3.2;2.0;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8010471204188482;0.1727748691099476;0.0052356020942408;0.0052356020942408;0.0157068062827225;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;14.0;9.0;16.0;9.0;0.7;0.8181818181818182;0.7272727272727273;0.6923076923076923;1.5555555555555556;1.0;1.7777777777777777;1.0;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8045774647887324;0.1690140845070422;0.0105633802816901;0.0035211267605633;0.0123239436619718;1.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;30.0;7.0;0.5;0.2631578947368421;1.0;0.3333333333333333;2.8;1.0;6.0;1.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.7916666666666666;0.1467391304347826;0.0253623188405797;0.0054347826086956;0.0307971014492753;3.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.3636363636363636;14.0;5.0;27.0;11.0;0.4827586206896552;0.25;0.8709677419354839;0.5;2.8;1.0;5.4;2.2;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8147448015122873;0.1361058601134215;0.0283553875236294;0.0;0.0207939508506616;1.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;26.0;7.0;0.5833333333333334;0.3333333333333333;1.0;0.4117647058823529;2.8;1.0;5.2;1.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.7973231357552581;0.1759082217973231;0.0191204588910133;0.005736137667304;0.0019120458891013;1.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;19.0;7.0;0.8235294117647058;0.625;1.0;0.7;2.8;1.0;3.8;1.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8141414141414142;0.1717171717171717;0.006060606060606;0.006060606060606;0.002020202020202;1.0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;29.0;7.0;0.5185185185185185;0.2777777777777778;1.0;0.35;2.8;1.0;5.8;1.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8064516129032258;0.1569892473118279;0.0279569892473118;0.0043010752688172;0.0043010752688172;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;16.0;16.0;17.0;0.9333333333333332;1.0;0.9411764705882352;0.9444444444444444;1.0;1.1428571428571428;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.6858006042296072;0.2749244712990936;0.0030211480362537;0.0;0.0362537764350453;0.0
0.0;1.0;0.0;0.0;0.2666666666666666;1.0;0.0;0.0;8.0;30.0;16.0;17.0;0.3478260869565217;0.8823529411764706;0.4571428571428571;0.4722222222222222;1.0;3.75;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.6613418530351438;0.2747603833865815;0.060702875399361;0.0;0.0031948881789137;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;24.0;0.6666666666666666;0.6818181818181818;0.4615384615384615;1.0;2.333333333333333;2.5;1.0;4.0;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.6337209302325582;0.2790697674418604;0.0406976744186046;0.0;0.0465116279069767;2.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;25.0;0.6363636363636364;0.6521739130434783;0.4285714285714285;1.0;2.333333333333333;2.5;1.0;4.166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.5705882352941176;0.3705882352941176;0.0470588235294117;0.0;0.0117647058823529;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;22.0;0.7368421052631579;0.75;0.5454545454545454;1.0;2.333333333333333;2.5;1.0;3.6666666666666665;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.5661764705882353;0.3455882352941176;0.0367647058823529;0.0147058823529411;0.0367647058823529;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;19.0;0.875;0.8823529411764706;0.8888888888888888;1.0;1.0;1.0714285714285714;1.1428571428571428;1.3571428571428572;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0555555555555555;0.0;0.3888888888888889;0.0
