Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;1.0;0.0;0.1363636363636363;1.0;15.0;21.0;43.0;0.375;0.4883720930232558;0.9347826086956522;1.0;1.4;2.8666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.5978260869565217;0.2717391304347826;0.1304347826086956;0.0;0.0;0.0
0.0;0.0;1.0;0.5882352941176471;0.0;1.0;20.0;18.0;38.0;0.5405405405405406;0.4;0.7916666666666666;1.1111111111111112;1.0;2.111111111111111;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.5504587155963303;0.2477064220183486;0.2018348623853211;0.0;0.0;0.0
0.0;1.0;0.0;0.0;1.0;0.8461538461538461;15.0;31.0;32.0;0.3846153846153846;0.7380952380952381;0.7111111111111111;1.0;2.066666666666667;2.1333333333333333;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8190045248868778;0.1085972850678733;0.0678733031674208;0.0;0.004524886877828;0.0
0.0;0.0;0.0;1.0;0.7142857142857143;0.4285714285714285;17.0;23.0;24.0;0.68;0.696969696969697;0.6666666666666666;1.0;1.3529411764705883;1.411764705882353;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8695652173913043;0.0652173913043478;0.0217391304347826;0.008695652173913;0.0347826086956521;1.0
0.0;1.0;0.0;0.0;1.0;0.5882352941176471;15.0;35.0;31.0;0.3571428571428571;0.7777777777777778;0.6458333333333334;1.0;2.333333333333333;2.066666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8433048433048433;0.0769230769230769;0.0712250712250712;0.0028490028490028;0.0056980056980056;0.0
0.0;1.0;0.0;0.4166666666666667;1.0;0.2083333333333333;20.0;42.0;26.0;0.4081632653061224;0.7368421052631579;0.4333333333333333;1.0;2.1;1.3;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.84251968503937;0.1023622047244094;0.0393700787401574;0.0;0.0157480314960629;0.0
1.0;1.0;0.0;0.7894736842105263;1.0;0.0;25.0;37.0;21.0;0.5681818181818182;0.7115384615384616;0.3818181818181818;1.1904761904761905;1.761904761904762;1.0;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.8785310734463276;0.096045197740113;0.0141242937853107;0.0;0.0112994350282485;2.0
0.0;1.0;1.0;0.625;0.875;1.0;20.0;32.0;30.0;0.4;0.5517241379310345;0.5555555555555556;1.0;1.6;1.5;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8526912181303116;0.1133144475920679;0.0;0.0084985835694051;0.0254957507082152;0.0
0.0;0.0;0.0;0.5;0.2857142857142857;1.0;22.0;22.0;35.0;0.55;0.5116279069767442;0.7608695652173914;1.0;1.0;1.5909090909090908;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9375;0.0558035714285714;0.0;0.0;0.0066964285714285;0.0
1.0;0.0;0.0;1.0;0.6470588235294118;0.5294117647058824;27.0;29.0;30.0;0.574468085106383;0.5272727272727272;0.5172413793103449;1.0;1.0740740740740742;1.1111111111111112;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.9033613445378152;0.0777310924369747;0.0105042016806722;0.0;0.0084033613445378;0.0
2.0;0.0;0.0;1.0;0.2727272727272727;0.1818181818181818;32.0;24.0;25.0;0.7619047619047619;0.48;0.4716981132075472;1.3333333333333333;1.0;1.0416666666666667;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.91991341991342;0.0692640692640692;0.0043290043290043;0.0064935064935064;0.0;1.0
1.0;1.0;0.0;0.8823529411764706;1.0;0.0;25.0;29.0;21.0;0.5952380952380952;0.6590909090909091;0.3962264150943396;1.1904761904761905;1.380952380952381;1.0;0.9090909090909092;1.0909090909090908;1.9090909090909087;1.0;1.0;0.0;0.9121338912133892;0.0669456066945606;0.0146443514644351;0.0;0.006276150627615;2.0
