Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.946153846153846;0.0538461538461538;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.3333333333333333;0.0;1.0;0.0;8.0;15.0;28.0;17.0;0.4;0.4838709677419355;0.875;0.5151515151515151;1.0;1.875;3.5;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8494623655913979;0.1075268817204301;0.043010752688172;0.0;0.0;3.0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;7.0;0.6086956521739131;1.0;0.64;0.4375;2.0;3.4285714285714284;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9175704989154012;0.0553145336225596;0.009761388286334;0.0;0.0173535791757049;3.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;15.0;16.0;7.0;1.0;0.625;0.64;0.4375;3.2857142857142856;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8957845433255269;0.0843091334894613;0.0105386416861826;0.0;0.009367681498829;3.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.75;22.0;15.0;16.0;13.0;0.7857142857142857;0.5172413793103449;0.5333333333333333;0.6190476190476191;1.6923076923076923;1.1538461538461535;1.2307692307692308;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8955399061032864;0.0809859154929577;0.0164319248826291;0.0;0.0070422535211267;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;8.0;16.0;7.0;0.8235294117647058;1.0;0.8421052631578947;0.7;2.0;1.1428571428571428;2.2857142857142856;1.0;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.9112207151664612;0.0752157829839704;0.0036991368680641;0.0;0.0098643649815043;3.0
0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;14.0;7.0;16.0;13.0;0.6363636363636364;0.5384615384615384;0.6666666666666666;0.8666666666666667;2.0;1.0;2.2857142857142856;1.8571428571428568;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8965936739659367;0.0705596107055961;0.0097323600973236;0.0036496350364963;0.0194647201946472;1.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;20.0;5.0;16.0;7.0;1.0;0.4545454545454545;0.7272727272727273;0.5384615384615384;4.0;1.0;3.2;1.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.9172056921086676;0.056921086675291;0.0077619663648124;0.0;0.0181112548512289;1.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;5.0;16.0;7.0;1.0;0.5555555555555556;0.8;0.6363636363636364;3.6;1.0;3.2;1.4;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.941908713692946;0.0428769017980636;0.0055325034578146;0.0;0.0096818810511756;1.0
0.0;1.0;1.0;0.0;0.0;1.0;0.6428571428571429;0.0;14.0;29.0;25.0;7.0;0.3783783783783784;0.7631578947368421;0.6410256410256411;0.2333333333333333;2.0;4.142857142857143;3.571428571428572;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8860244233378561;0.073270013568521;0.0312075983717774;0.0;0.0094979647218453;3.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;17.0;16.0;17.0;0.875;1.0;0.8888888888888888;0.8947368421052632;1.0;1.2142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9178082191780822;0.0567514677103718;0.0039138943248532;0.0;0.0215264187866927;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;15.0;16.0;17.0;1.0;0.8823529411764706;0.8888888888888888;0.8947368421052632;1.0;2.5;2.6666666666666665;2.833333333333333;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9528907922912204;0.0428265524625267;0.0042826552462526;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;15.0;16.0;17.0;1.0;0.75;0.7619047619047619;0.7727272727272727;1.0;1.6666666666666667;1.7777777777777777;1.8888888888888888;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9445628997867804;0.0383795309168443;0.0106609808102345;0.0063965884861407;0.0;2.0
0.0;1.0;0.0;0.0;0.0;1.0;0.3846153846153846;0.0;4.0;28.0;11.0;17.0;0.1818181818181818;0.8484848484848485;0.4583333333333333;0.4857142857142857;1.0;7.0;2.75;4.25;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8505050505050505;0.0888888888888888;0.0363636363636363;0.0;0.0242424242424242;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;15.0;6.0;17.0;1.0;0.6521739130434783;0.4285714285714285;0.68;3.6666666666666665;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8485804416403786;0.1230283911671924;0.0252365930599369;0.0031545741324921;0.0;3.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;27.0;15.0;6.0;7.0;1.0;0.5357142857142857;0.3157894736842105;0.35;4.5;2.5;1.0;1.1666666666666667;2.0;2.142857142857143;0.8571428571428571;1.0;0.0;0.0;1.0;1.0;0.6208530805687204;0.2938388625592417;0.0616113744075829;0.0142180094786729;0.0094786729857819;2.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;7.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;1.1666666666666667;2.0;2.142857142857143;0.8571428571428571;1.0;0.0;0.0;1.0;1.0;0.6082474226804123;0.3195876288659793;0.0;0.0;0.0721649484536082;2.0
