Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.5882352941176471;0.4117647058823529;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;15.0;16.0;17.0;1.0;0.7142857142857143;0.7272727272727273;0.7391304347826086;1.0;1.5;1.6;1.7;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.6363636363636364;0.2857142857142857;0.0779220779220779;0.0;0.0;1.0
0.0;1.0;0.0;0.0;0.3076923076923077;1.0;0.0;0.0;8.0;18.0;16.0;17.0;0.3809523809523809;0.8181818181818182;0.4848484848484848;0.5;1.0;2.25;2.0;2.125;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.4838709677419355;0.3333333333333333;0.1827956989247312;0.0;0.0;2.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;16.0;6.0;17.0;0.9333333333333332;1.0;0.8571428571428571;0.9444444444444444;2.333333333333333;2.6666666666666665;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8497409326424871;0.1295336787564766;0.005181347150259;0.005181347150259;0.0103626943005181;2.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;15.0;6.0;17.0;1.0;0.9375;0.8571428571428571;0.9444444444444444;2.5;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8159203980099502;0.1791044776119403;0.0049751243781094;0.0;0.0;1.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;19.0;10.0;6.0;17.0;0.7916666666666666;0.6666666666666666;0.375;0.6296296296296297;3.1666666666666665;1.6666666666666667;1.0;2.833333333333333;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.7651821862348178;0.194331983805668;0.0404858299595141;0.0;0.0;2.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;6.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;1.2;3.4;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.8008298755186722;0.1742738589211618;0.0;0.0248962655601659;0.0;1.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;9.0;6.0;17.0;0.7777777777777778;1.0;0.6;0.8095238095238095;2.333333333333333;1.5;1.0;2.833333333333333;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.8025210084033614;0.1638655462184874;0.0168067226890756;0.0168067226890756;0.0;2.0
0.0;0.0;0.0;0.0;0.0;0.6;1.0;0.0;14.0;8.0;11.0;17.0;0.6363636363636364;0.6153846153846154;0.7857142857142857;0.68;1.75;1.0;1.375;2.125;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.769811320754717;0.1358490566037735;0.030188679245283;0.0113207547169811;0.0528301886792452;2.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;7.0;17.0;0.9333333333333332;0.8333333333333334;1.0;0.9444444444444444;2.8;1.0;1.4;3.4;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.7886178861788617;0.1626016260162601;0.0040650406504065;0.0040650406504065;0.040650406504065;1.0
