Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
0.0;1.0;0.0;1.0;15.0;30.0;0.5;1.0;1.0;2.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;2.0;1.0;0.5833333333333334;51.0;36.0;0.7083333333333334;0.5;1.4166666666666667;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
7.0;3.0;1.0;0.2045454545454545;103.0;33.0;0.8512396694214877;0.2727272727272727;3.121212121212121;1.0;0.9375;0.9375;0.0;0.0;0.6385542168674698;0.2469879518072289;0.1144578313253012;0.0;0.0;0.0
8.0;1.0;1.0;0.1752577319587628;112.0;32.0;0.8682170542635659;0.2480620155038759;3.5;1.0;0.9375;0.9375;0.0;0.0;0.6298342541436464;0.292817679558011;0.0718232044198895;0.005524861878453;0.0;0.0
9.0;4.0;1.0;0.3518518518518518;113.0;53.0;0.7483443708609272;0.3291925465838509;2.1320754716981134;1.0;0.8333333333333334;2.5;1.0;0.0;0.6636363636363637;0.25;0.0363636363636363;0.0181818181818181;0.0318181818181818;0.0
10.0;4.0;1.0;0.3303571428571428;117.0;52.0;0.7597402597402597;0.3170731707317073;2.25;1.0;0.8333333333333334;2.5;1.0;0.0;0.6930232558139535;0.241860465116279;0.027906976744186;0.0093023255813953;0.027906976744186;0.0
10.0;7.0;1.0;0.6363636363636364;115.0;85.0;0.6216216216216216;0.4358974358974359;1.3529411764705883;1.0;0.8333333333333334;2.5;1.0;0.0;0.7468879668049793;0.1286307053941908;0.0497925311203319;0.0124481327800829;0.0622406639004149;0.0
13.0;6.0;1.0;0.3884892086330935;154.0;69.0;0.7403846153846154;0.3317307692307692;2.231884057971014;1.0;0.9375;0.9375;0.0;0.0;0.7877551020408163;0.1428571428571428;0.0326530612244898;0.0081632653061224;0.0285714285714285;1.0
13.0;7.0;1.0;0.5205479452054794;161.0;91.0;0.679324894514768;0.3839662447257383;1.7692307692307692;1.0;0.9375;0.9375;0.0;0.0;0.8638132295719845;0.0972762645914396;0.0389105058365758;0.0;0.0;0.0
15.0;8.0;1.0;0.3674698795180723;181.0;76.0;0.7479338842975206;0.3140495867768595;2.381578947368421;1.0;0.9375;0.9375;0.0;0.0;0.8832684824902723;0.0389105058365758;0.0544747081712062;0.0;0.0233463035019455;0.0
15.0;8.0;1.0;0.3575418994413408;184.0;79.0;0.7419354838709677;0.3062015503875969;2.329113924050633;1.0;0.8333333333333334;2.5;1.0;0.0;0.8709677419354839;0.086021505376344;0.028673835125448;0.0;0.014336917562724;0.0
16.0;7.0;1.0;0.329608938547486;184.0;74.0;0.757201646090535;0.2924901185770751;2.4864864864864864;1.0;0.8333333333333334;2.5;1.0;0.0;0.7880794701986755;0.162251655629139;0.0298013245033112;0.0198675496688741;0.0;0.0
17.0;7.0;1.0;0.3258426966292135;183.0;73.0;0.7593360995850622;0.2908366533864542;2.506849315068493;1.0;0.8333333333333334;2.5;1.0;0.0;0.8137931034482758;0.1482758620689655;0.0;0.0034482758620689;0.0344827586206896;0.0
20.0;9.0;1.0;0.3069306930693069;217.0;77.0;0.7777777777777778;0.2759856630824372;2.8181818181818183;1.0;0.9375;0.9375;0.0;0.0;0.8275862068965517;0.109717868338558;0.0407523510971786;0.0;0.0219435736677116;1.0
19.0;10.0;1.0;0.3622448979591837;211.0;76.0;0.74822695035461;0.2794117647058823;2.776315789473684;1.0;2.5;0.8333333333333334;0.0;1.0;0.8668831168831169;0.0551948051948051;0.0584415584415584;0.0162337662337662;0.0032467532467532;1.0
18.0;8.0;1.0;0.3137254901960784;219.0;69.0;0.773851590106007;0.2527472527472527;3.1739130434782608;1.0;2.5;0.8333333333333334;0.0;1.0;0.8170731707317073;0.1432926829268292;0.0213414634146341;0.0;0.0182926829268292;1.0
19.0;9.0;1.0;0.4009216589861751;232.0;102.0;0.7272727272727273;0.3197492163009404;2.2745098039215685;1.0;0.9375;0.9375;0.0;0.0;0.8283378746594006;0.1362397820163488;0.0190735694822888;0.0027247956403269;0.0136239782016348;1.0
19.0;10.0;1.0;0.4700460829493088;232.0;107.0;0.6946107784431138;0.3302469135802469;2.1682242990654204;1.0;2.5;0.8333333333333334;0.0;1.0;0.8350785340314136;0.1308900523560209;0.0183246073298429;0.0026178010471204;0.013089005235602;1.0
22.0;13.0;1.0;0.5141700404858299;262.0;142.0;0.6735218508997429;0.365038560411311;1.8450704225352117;1.0;0.9375;0.9375;0.0;0.0;0.8577981651376146;0.1238532110091743;0.0137614678899082;0.0022935779816513;0.0022935779816513;1.0
23.0;13.0;1.0;0.5330739299610895;272.0;142.0;0.6650366748166259;0.3558897243107769;1.9154929577464788;1.0;2.5;0.8333333333333334;0.0;1.0;0.8893905191873589;0.110609480812641;0.0;0.0;0.0;1.0
22.0;19.0;1.0;0.8484848484848485;246.0;211.0;0.5565610859728507;0.4773755656108597;1.1658767772511849;1.0;0.9375;0.9375;0.0;0.0;0.9343544857768052;0.037199124726477;0.0;0.0;0.0284463894967177;0.0
