P1;2;5;6;Unnamed: 4
P2;2;4;6;
P3;1;5;7;
P4;2;5;7;
P5;1;5;6;
P6;2;5;7;
P7;1;5;6;
P8;1;5;6;
P9;2;5;7;
P10;1;5;6;
P11;2;5;7;
P12;1;5;6;
P13;1;5;6;
P14;2;5;7;
P15;2;5;7;
P16;1;5;6;
P17;1;5;6;
P18;2;5;7;
P19;1;5;6;
P20;1;3;7;
P21;1;5;7;
P22;1;3;7;
P23;2;5;7;
P24;2;5;7;
P25;1;5;7;
P26;2;5;6;
P27;2;5;6;
P28;1;5;7;
P29;1;5;7;
P30;1;5;7;
P31;2;5;6;
P32;2;5;6;
P33;2;5;6;
P34;2;5;7;
P35;1;4;6;
P36;2;5;7;
P37;2;5;6;
P38;1;5;6;
P39;1;5;7;
P40;1;4;6;
P41;1;5;6;
P42;2;5;6;
P43;1;3;6;
P44;1;5;7;
P45;2;5;6;
P46;1;5;7;
P47;2;5;6;
P48;2;5;7;
P49;2;5;6;
P50;1;5;7;
P51;1;5;6;
P52;1;5;6;
P53;1;5;6;
P54;2;5;7;
P55;2;5;6;
P56;2;3;7;
P57;1;5;6;
P58;2;5;7;
P59;1;5;7;
P60;2;5;7;
P61;2;5;7;
P62;1;5;6;
P63;2;5;6;
P64;2;5;7;
P65;1;5;7;
P66;1;5;6;
P67;1;5;7;
P68;2;3;6;
P69;1;5;7;
P70;2;5;7;
P71;1;3;6;
P72;2;5;7;
P73;2;5;7;
P74;1;5;7;
P75;2;3;6;
P76;2;3;6;
P77;2;5;7;
P78;2;5;7;
P79;2;3;6;
P80;2;5;7;
P81;2;5;6;
P82;2;5;7;
P83;2;5;6;
