P1;2;5;6;Unnamed: 4
P2;1;5;7;
P3;1;5;7;
P4;1;5;7;
P5;1;5;7;
P6;1;5;7;
P7;2;5;7;
P8;2;5;6;
P9;1;5;7;
P10;1;3;6;
P11;2;5;6;
P12;2;5;6;
P13;2;5;7;
P14;1;5;6;
P15;1;3;6;
P16;2;5;7;
P17;1;3;6;
P18;2;5;7;
P19;1;3;6;
P20;2;5;7;
P21;2;5;7;
P22;1;5;7;
P23;1;5;6;
P24;2;5;7;
P25;2;3;7;
P26;2;5;7;
P27;1;5;6;
P28;1;5;6;
P29;1;5;6;
P30;2;3;7;
P31;2;5;7;
P32;1;5;7;
P33;2;5;6;
P34;1;5;7;
P35;2;5;6;
P36;2;5;7;
P37;1;3;6;
P38;2;5;7;
P39;2;5;7;
P40;2;5;7;
P41;1;5;6;
P42;1;5;6;
P43;2;5;6;
P44;1;5;7;
P45;2;5;7;
P46;1;5;7;
P47;2;5;6;
P48;2;5;6;
P49;2;5;6;
P50;1;3;6;
P51;2;5;7;
P52;1;5;7;
P53;2;5;6;
P54;2;5;6;
P55;1;5;7;
P56;2;3;6;
P57;1;5;6;
P58;2;5;7;
P59;2;3;7;
P60;1;5;7;
P61;2;5;7;
P62;1;5;7;
P63;1;5;7;
P64;1;5;6;
P65;2;5;7;
P66;1;5;6;
P67;1;5;7;
P68;1;5;7;
P69;1;5;7;
P70;2;5;6;
P71;2;5;6;
P72;2;5;6;
P73;1;5;7;
P74;2;5;7;
P75;1;5;7;
P76;2;5;6;
P77;1;5;6;
P78;1;5;6;
P79;2;5;7;
