P1;2;5;6;Unnamed: 4
P2;2;5;6;
P3;1;5;7;
P4;2;5;6;
P5;2;5;6;
P6;1;5;7;
P7;2;5;7;
P8;1;5;6;
P9;2;5;7;
P10;2;5;6;
P11;2;5;7;
P12;1;5;7;
P13;2;4;7;
P14;2;5;6;
P15;2;5;6;
P16;1;5;7;
P17;1;5;7;
P18;1;5;7;
P19;2;5;7;
P20;1;5;6;
P21;2;5;7;
P22;1;5;6;
P23;1;5;6;
P24;1;5;6;
P25;1;3;6;
P26;2;5;7;
P27;2;5;7;
P28;2;5;6;
P29;2;5;6;
P30;1;5;6;
P31;1;5;7;
P32;1;3;6;
P33;2;5;6;
P34;2;5;7;
P35;2;5;7;
P36;1;3;6;
P37;1;3;6;
P38;1;3;6;
P39;2;5;7;
P40;2;5;7;
P41;2;5;6;
P42;1;5;6;
P43;2;5;6;
P44;2;5;6;
P45;1;5;7;
P46;1;5;7;
P47;2;5;6;
P48;1;5;6;
P49;2;3;6;
P50;1;5;7;
P51;2;5;6;
P52;1;5;7;
P53;1;5;7;
P54;2;5;6;
P55;2;5;6;
P56;1;5;6;
P57;2;4;6;
P58;2;5;6;
P59;2;5;7;
P60;2;5;6;
P61;1;5;7;
P62;2;5;6;
P63;1;5;7;
P64;2;5;6;
