P1;1;5;7;Unnamed: 4
P2;2;5;6;
P3;1;5;6;
P4;1;5;7;
P5;1;5;7;
P6;2;5;7;
P7;2;5;6;
P8;2;5;6;
P9;2;5;6;
P10;2;5;6;
P11;1;5;7;
P12;2;5;7;
P13;1;5;6;
P14;1;5;6;
P15;2;5;7;
P16;1;5;6;
P17;2;5;6;
P18;1;5;7;
P19;2;5;6;
P20;1;5;7;
P21;2;5;6;
P22;1;5;7;
P23;1;5;7;
P24;1;5;7;
P25;2;5;6;
P26;1;5;7;
P27;1;5;7;
P28;1;3;6;
P29;1;5;6;
P30;2;5;6;
P31;1;5;6;
P32;1;5;6;
P33;1;5;7;
P34;1;5;7;
P35;2;5;7;
P36;2;5;7;
P37;1;5;7;
P38;2;5;6;
P39;1;5;7;
P40;1;5;6;
P41;2;5;6;
P42;2;5;7;
P43;1;5;6;
P44;1;3;6;
P45;2;5;7;
P46;1;3;6;
P47;1;5;7;
P48;2;5;7;
P49;2;5;6;
P50;2;5;6;
P51;1;5;7;
P52;1;5;7;
P53;1;3;7;
P54;2;5;7;
P55;1;3;7;
P56;1;5;6;
P57;2;5;6;
P58;2;5;6;
P59;1;5;7;
P60;1;3;7;
P61;2;5;6;
P62;2;5;6;
P63;1;5;6;
P64;2;5;6;
P65;2;5;6;
P66;2;3;6;
P67;1;5;6;
P68;2;5;7;
P69;1;5;7;
P70;2;5;7;
P71;2;5;6;
P72;1;5;7;
P73;1;5;7;
P74;1;5;7;
P75;2;5;6;
P76;1;5;7;
P77;2;3;6;
P78;1;5;7;
P79;2;5;6;
P80;2;5;6;
P81;2;4;7;
P82;1;5;7;
P83;2;5;7;
P84;2;5;6;
P85;2;5;6;
P86;2;5;7;
P87;2;5;7;
P88;2;5;7;
P89;2;4;6;
P90;2;5;7;
P91;2;5;6;
P92;2;5;7;
P93;2;5;6;
