P1;2;5;6;Unnamed: 4
P2;1;5;6;
P3;2;5;7;
P4;1;5;7;
P5;2;5;6;
P6;1;5;7;
P7;2;5;7;
P8;2;5;7;
P9;1;4;7;
P10;2;5;6;
P11;1;5;6;
P12;1;5;6;
P13;2;5;7;
P14;1;5;6;
P15;1;5;6;
P16;2;5;7;
P17;1;5;7;
P18;2;5;6;
P19;1;5;6;
P20;2;5;7;
P21;2;5;6;
P22;2;5;7;
P23;1;3;6;
P24;2;5;7;
P25;2;5;7;
P26;1;5;6;
P27;1;3;6;
P28;1;5;6;
P29;2;5;7;
P30;2;5;7;
P31;1;3;7;
P32;1;5;6;
P33;2;5;7;
P34;2;3;7;
P35;2;5;7;
P36;1;5;6;
P37;1;5;6;
P38;2;5;7;
P39;1;5;6;
P40;2;3;6;
P41;2;5;6;
P42;2;5;7;
P43;1;5;6;
P44;2;3;6;
P45;1;5;7;
P46;1;5;6;
P47;1;5;7;
P48;2;5;6;
P49;1;5;7;
P50;2;3;6;
P51;1;5;7;
P52;1;5;6;
P53;2;5;6;
P54;2;4;6;
P55;1;5;7;
P56;1;5;7;
P57;1;5;7;
P58;2;3;6;
P59;2;5;6;
P60;2;5;7;
P61;1;5;7;
P62;1;4;6;
P63;2;5;7;
P64;1;5;7;
P65;1;5;6;
P66;2;5;6;
P67;1;5;6;
P68;1;3;6;
P69;2;5;7;
P70;1;5;7;
P71;1;5;7;
P72;1;5;7;
P73;1;3;7;
P74;2;5;6;
P75;2;5;7;
P76;2;5;6;
P77;2;3;6;
P78;2;5;7;
P79;2;5;6;
P80;2;5;6;
P81;2;5;6;
