P1;1;5;6;Unnamed: 4
P2;1;3;6;
P3;2;5;6;
P4;2;5;7;
P5;2;5;7;
P6;1;5;6;
P7;1;5;7;
P8;2;5;7;
P9;1;5;6;
P10;1;5;6;
P11;1;5;7;
P12;2;5;7;
P13;2;5;6;
P14;1;3;6;
P15;2;5;6;
P16;2;5;7;
P17;2;5;6;
P18;2;5;6;
P19;2;5;7;
P20;1;3;6;
P21;1;3;6;
P22;1;5;6;
P23;1;5;6;
P24;1;5;7;
P25;2;5;7;
P26;2;5;7;
P27;1;5;6;
P28;2;5;7;
P29;1;5;6;
P30;2;5;6;
P31;2;5;7;
P32;1;5;6;
P33;1;3;6;
P34;2;5;7;
P35;1;5;7;
P36;2;5;6;
P37;1;5;6;
P38;1;5;7;
P39;2;3;6;
P40;1;5;7;
P41;2;5;6;
P42;2;5;6;
P43;2;5;7;
P44;1;5;6;
P45;1;3;6;
P46;2;5;7;
P47;2;5;7;
P48;2;5;7;
P49;1;5;6;
