P1;1;5;7;Unnamed: 4
P2;2;5;6;
P3;2;5;7;
P4;1;5;6;
P5;2;5;7;
P6;2;5;7;
P7;2;5;7;
P8;1;5;6;
P9;2;5;6;
P10;1;5;6;
P11;1;5;7;
P12;1;5;7;
P13;1;5;6;
P14;1;5;6;
P15;2;5;7;
P16;1;5;6;
P17;2;5;7;
P18;2;3;6;
P19;2;5;6;
P20;1;5;6;
P21;1;5;7;
P22;2;3;6;
P23;1;5;7;
P24;1;5;7;
P25;2;5;6;
P26;1;3;7;
P27;2;5;6;
P28;2;5;6;
P29;2;5;6;
P30;1;5;7;
P31;1;3;7;
P32;1;5;6;
P33;1;5;7;
P34;2;5;6;
P35;2;5;6;
P36;1;3;6;
P37;1;3;6;
P38;1;5;7;
P39;2;5;7;
P40;2;5;7;
P41;2;5;7;
P42;1;5;7;
P43;2;5;7;
P44;2;5;6;
P45;1;5;7;
P46;2;5;6;
P47;2;5;6;
P48;2;3;6;
P49;2;5;7;
P50;2;5;7;
P51;1;5;6;
P52;2;5;7;
P53;2;5;7;
P54;1;3;6;
P55;1;5;7;
P56;1;5;7;
P57;1;5;7;
P58;1;5;7;
P59;2;5;7;
P60;1;5;7;
P61;1;5;7;
P62;1;5;7;
P63;2;5;6;
P64;1;5;6;
P65;1;5;6;
P66;2;5;7;
P67;2;5;6;
P68;1;5;7;
P69;2;3;6;
P70;1;5;7;
P71;2;5;6;
P72;2;3;6;
P73;2;5;6;
P74;1;5;6;
P75;1;5;7;
P76;2;5;6;
P77;2;5;6;
P78;2;5;7;
P79;2;5;6;
P80;2;5;7;
P81;2;5;7;
P82;2;5;6;
P83;2;5;6;
P84;1;5;7;
P85;2;5;6;
P86;2;5;7;
P87;2;5;7;
