Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
5.0;0.0;0.0;1.0;1.0;17.0;36.0;1.0;1.0;1.0;2.1176470588235294;0.9444444444444444;2.0;0.0;0.0;0.0;0.0;0.0;1;0
5.0;1.0;0.0;1.0;0.0;25.0;36.0;1.0;0.6923076923076923;1.0;1.44;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
5.0;2.0;0.0;1.0;0.0;34.0;36.0;1.0;0.5901639344262295;1.0;1.0588235294117647;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0;1
5.0;2.0;1.0;0.6857142857142857;1.0;33.0;51.0;0.4852941176470588;0.68;1.0;1.5454545454545454;0.9;1.6;1.0;1.0;1.0;0.0;0.0;1;0
3.0;3.0;1.0;0.9428571428571428;1.0;57.0;77.0;0.6195652173913043;0.7;1.0;1.3508771929824561;0.96;1.68;0.0;0.0;1.0;0.0;0.0;0;1
1.0;3.0;2.0;0.47058823529411764;1.0;44.0;84.0;0.39285714285714285;0.7241379310344828;1.0;1.9090909090909092;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0;1
5.0;3.0;3.0;0.2962962962962963;1.0;41.0;144.0;0.2751677852348993;0.8181818181818182;1.0;3.5121951219512195;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
5.0;4.0;3.0;0.37383177570093457;1.0;49.0;143.0;0.3141025641025641;0.7814207650273224;1.0;2.9183673469387754;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
5.0;5.0;3.0;0.45794392523364486;1.0;58.0;143.0;0.3515151515151515;0.7447916666666666;1.0;2.4655172413793105;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
5.0;6.0;3.0;0.5377358490566038;1.0;66.0;142.0;0.38372093023255816;0.7135678391959799;1.0;2.1515151515151514;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
2.0;7.0;3.0;0.6226415094339622;1.0;79.0;127.0;0.42702702702702705;0.6580310880829016;1.0;1.6075949367088607;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0;1
3.0;7.0;4.0;0.5462184873949579;1.0;89.0;161.0;0.42788461538461536;0.7123893805309734;1.0;1.8089887640449438;0.96;1.68;0.0;0.0;1.0;0.0;0.0;0;1
3.0;7.0;5.0;0.4513888888888889;1.0;89.0;158.0;0.38197424892703863;0.7085201793721974;1.0;1.7752808988764044;1.6;0.9333333333333333;0.0;1.0;1.0;0.0;0.0;0;1
5.0;7.0;6.0;0.40764331210191085;1.0;73.0;193.0;0.3173913043478261;0.7509727626459144;1.0;2.643835616438356;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
4.0;8.0;6.0;0.46496815286624205;1.0;103.0;176.0;0.39615384615384613;0.7068273092369478;1.0;1.7087378640776698;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
5.0;8.0;7.0;0.3802083333333333;1.0;82.0;228.0;0.29927007299270075;0.7574750830564784;1.0;2.7804878048780486;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
3.0;9.0;7.0;0.4270833333333333;1.0;106.0;234.0;0.35570469798657717;0.740506329113924;1.0;2.207547169811321;0.96;1.68;0.0;0.0;1.0;0.0;0.0;0;1
1.0;8.0;8.0;0.37327188940092165;1.0;93.0;233.0;0.3;0.7420382165605095;1.0;2.5053763440860215;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1;0
3.0;9.0;8.0;0.45622119815668205;1.0;123.0;231.0;0.36176470588235293;0.7;1.0;1.8780487804878048;1.6;0.9333333333333333;0.0;1.0;1.0;0.0;0.0;0;1
3.0;9.0;9.0;0.42358078602620086;1.0;121.0;243.0;0.3457142857142857;0.7147058823529412;1.0;2.0082644628099175;1.6;0.9333333333333333;0.0;1.0;1.0;0.0;0.0;0;1
1.0;9.0;10.0;0.39669421487603307;1.0;106.0;258.0;0.3045977011494253;0.7288135593220338;1.0;2.4339622641509435;0.9090909090909091;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;1;0
1.0;10.0;10.0;0.43568464730290457;1.0;115.0;257.0;0.32303370786516855;0.7099447513812155;1.0;2.234782608695652;0.9090909090909091;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;1;0
2.0;11.0;10.0;0.47717842323651455;1.0;128.0;262.0;0.34688346883468835;0.6949602122015915;1.0;2.046875;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0;1
4.0;11.0;11.0;0.41007194244604317;1.0;144.0;297.0;0.3412322274881517;0.7226277372262774;1.0;2.0625;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
1.0;11.0;12.0;0.38305084745762713;1.0;123.0;311.0;0.2942583732057416;0.7334905660377359;1.0;2.5284552845528454;0.9090909090909091;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;1;0
1.0;12.0;12.0;0.41694915254237286;1.0;133.0;311.0;0.3107476635514019;0.716589861751152;1.0;2.338345864661654;0.9090909090909091;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;1;0
5.0;13.0;12.0;0.45084745762711864;1.0;150.0;331.0;0.33707865168539325;0.7133620689655172;1.0;2.2066666666666666;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1;0
5.0;14.0;12.0;0.48639455782312924;1.0;152.0;330.0;0.34080717488789236;0.6976744186046512;1.0;2.1710526315789473;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
2.0;15.0;12.0;0.515358361774744;1.0;164.0;314.0;0.3588621444201313;0.6752688172043011;1.0;1.9146341463414633;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1;0
