Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
3.0;0.0;1.0;0.2068965517241379;65.0;40.0;0.9154929577464788;0.5797101449275363;1.625;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9686333084391336;0.005227781926811;0.0261389096340552;1.0
3.0;1.0;0.8064516129032258;1.0;61.0;41.0;0.6630434782608695;0.6212121212121212;1.4878048780487805;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.958364312267658;0.0;0.041635687732342;1.0
2.0;2.0;0.6486486486486487;1.0;60.0;47.0;0.6185567010309279;0.6619718309859155;1.2765957446808511;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9520599250936328;0.0022471910112359;0.045692883895131;1.0
2.0;3.0;0.4651162790697674;1.0;56.0;53.0;0.5656565656565656;0.726027397260274;1.0566037735849056;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9524886877828054;0.0;0.0475113122171945;1.0
0.0;3.0;0.0;1.0;36.0;43.0;0.5217391304347826;1.0;1.0;1.1944444444444444;3.272727272727273;0.9090909090909092;0.0;1.0;0.9585657370517928;0.0151394422310756;0.0262948207171314;0.0
1.0;2.0;1.0;0.8846153846153846;38.0;33.0;0.6229508196721312;0.559322033898305;1.1515151515151516;1.0;1.0909090909090908;0.9090909090909092;1.0;1.0;0.9430176565008026;0.0176565008025682;0.0393258426966292;0.0
2.0;2.0;1.0;0.5945945945945946;49.0;32.0;0.6901408450704225;0.463768115942029;1.53125;1.0;1.0909090909090908;0.9090909090909092;1.0;1.0;0.9361532322426176;0.0167597765363128;0.0470869912210694;1.0
2.0;1.0;1.0;0.2954545454545454;80.0;47.0;0.8602150537634409;0.5164835164835165;1.702127659574468;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9495575221238938;0.0;0.0504424778761061;1.0
2.0;0.0;1.0;0.0454545454545454;58.0;11.0;0.9830508474576272;0.3333333333333333;5.2727272727272725;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.966933867735471;0.0100200400801603;0.0230460921843687;1.0
1.0;0.0;1.0;0.3888888888888889;54.0;17.0;0.8852459016393442;0.4857142857142857;3.176470588235294;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.964717741935484;0.0100806451612903;0.0252016129032258;1.0
0.0;0.0;0.0;1.0;36.0;42.0;0.8181818181818182;1.0;1.0;1.1666666666666667;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9817880794701986;0.0049668874172185;0.0132450331125827;0.0
1.0;0.0;1.0;0.125;44.0;38.0;0.9166666666666666;0.5428571428571428;1.1578947368421053;1.0;0.9230769230769232;2.6153846153846154;1.0;0.0;0.9420289855072465;0.0;0.0579710144927536;1.0
1.0;1.0;0.8;1.0;36.0;40.0;0.5454545454545454;0.625;1.0;1.1111111111111112;1.0909090909090908;0.9090909090909092;1.0;1.0;0.9119086460032626;0.0;0.0880913539967373;1.0
1.0;2.0;0.4666666666666667;1.0;26.0;40.0;0.4642857142857143;0.7407407407407407;1.0;1.5384615384615383;1.0909090909090908;0.9090909090909092;1.0;1.0;0.8929765886287625;0.0334448160535117;0.0735785953177257;1.0
0.0;0.0;1.0;0.0;45.0;34.0;1.0;0.7906976744186046;1.3235294117647058;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9701492537313432;0.0029850746268656;0.026865671641791;1.0
0.0;1.0;0.7777777777777778;1.0;43.0;43.0;0.8269230769230769;0.86;1.0;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.8558558558558559;0.0;0.1441441441441441;0.0
0.0;0.0;0.6666666666666666;1.0;16.0;40.0;0.7272727272727273;0.9090909090909092;1.0;2.5;0.9230769230769232;2.6153846153846154;1.0;0.0;0.6785714285714286;0.1428571428571428;0.1785714285714285;0.0
0.0;0.0;1.0;0.0;19.0;34.0;1.0;0.8292682926829268;1.0;1.7894736842105263;0.9230769230769232;2.6153846153846154;1.0;0.0;0.8055555555555556;0.0;0.1944444444444444;0.0
0.0;0.0;1.0;1.0;12.0;34.0;1.0;1.0;1.0;2.833333333333333;0.9230769230769232;2.6153846153846154;1.0;0.0;0.0;0.0;0.0;0.0
