Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
2.0;0.0;1.0;0.4666666666666667;0.0;1.0;23.0;26.0;37.0;0.6052631578947368;0.5416666666666666;0.8409090909090909;1.0;1.1304347826086956;1.608695652173913;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9616677874915938;0.0147948890383322;0.0235373234700739;0.0
1.0;0.0;0.0;1.0;0.0;0.0;10.0;26.0;22.0;1.0;0.8125;0.7857142857142857;1.0;2.6;2.2;0.8;5.2;4.4;1.0;0.0;0.0;0.967719298245614;0.0042105263157894;0.0280701754385964;0.0
1.0;0.0;0.0;1.0;0.0;0.0;24.0;26.0;22.0;1.0;0.7647058823529411;0.7333333333333333;1.0909090909090908;1.181818181818182;1.0;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9643636363636364;0.0058181818181818;0.0298181818181818;2.0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;6.0;1.0;1.0;1.0;2.6666666666666665;4.333333333333333;1.0;2.2857142857142856;3.7142857142857135;0.8571428571428571;0.0;0.0;1.0;0.9866352201257862;0.0;0.0133647798742138;2.0
0.0;0.0;0.0;0.0;0.0;1.0;16.0;26.0;8.0;0.8888888888888888;0.9285714285714286;1.0;2.0;3.25;1.0;2.2857142857142856;3.7142857142857135;0.8571428571428571;0.0;0.0;1.0;0.9888977002379064;0.0015860428231562;0.0095162569389373;2.0
1.0;0.0;0.0;1.0;0.0;0.0;22.0;26.0;6.0;1.0;0.8125;0.5;3.6666666666666665;4.333333333333333;1.0;2.2857142857142856;3.7142857142857135;0.8571428571428571;0.0;0.0;1.0;0.9885151763740772;0.0049220672682526;0.0065627563576702;2.0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;6.0;1.0;1.0;1.0;2.6666666666666665;4.333333333333333;1.0;2.2857142857142856;3.7142857142857135;0.8571428571428571;0.0;0.0;1.0;0.9855442176870748;0.0;0.0144557823129251;2.0
0.0;0.0;0.0;1.0;0.0;0.0;17.0;26.0;22.0;1.0;0.9629629629629628;0.9565217391304348;1.0;1.5294117647058822;1.2941176470588236;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9660804020100504;0.0012562814070351;0.0326633165829145;1.0
0.0;1.0;0.0;0.0;1.0;0.0;16.0;20.0;22.0;0.5333333333333333;1.0;0.6111111111111112;1.0;1.25;1.375;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.963777490297542;0.0181112548512289;0.0181112548512289;2.0
0.0;0.0;1.0;0.0;0.2;1.0;16.0;8.0;16.0;0.5714285714285714;0.4444444444444444;0.8888888888888888;2.0;1.0;2.0;2.2857142857142856;0.8571428571428571;0.8571428571428571;0.0;1.0;1.0;0.9807692307692308;0.0164835164835164;0.0027472527472527;1.0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;6.0;22.0;1.0;1.0;1.0;2.6666666666666665;1.0;3.6666666666666665;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9414348462664714;0.0;0.0585651537335285;0.0
0.0;1.0;0.0;0.0;1.0;0.0;4.0;37.0;22.0;0.2666666666666666;1.0;0.6666666666666666;1.0;9.25;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9662921348314608;0.0205992509363295;0.0131086142322097;0.0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.925925925925926;0.0;0.074074074074074;0.0
0.0;0.0;0.0;1.0;0.0;0.0;8.0;26.0;22.0;1.0;0.8666666666666667;0.8461538461538461;1.0;3.25;2.75;0.8;5.2;4.4;1.0;0.0;0.0;0.9457364341085271;0.0155038759689922;0.0387596899224806;0.0
0.0;0.0;0.0;1.0;0.0;0.0;8.0;26.0;22.0;1.0;0.8666666666666667;0.8461538461538461;1.0;3.25;2.75;0.8;5.2;4.4;1.0;0.0;0.0;0.957983193277311;0.0168067226890756;0.0252100840336134;0.0
0.0;0.0;1.0;0.0;0.0;1.0;4.0;26.0;31.0;0.3076923076923077;0.7428571428571429;1.0;1.0;6.5;7.75;0.8;5.2;4.4;1.0;0.0;0.0;0.8523489932885906;0.0604026845637583;0.087248322147651;0.0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.0;0.0;1.0;0.0
