Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;1.0;0.0;45.0;34.0;1.0;0.7906976744186046;1.3235294117647058;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.987878787878788;0.006060606060606;0.006060606060606;1.0
1.0;0.0;1.0;0.1923076923076923;62.0;15.0;0.9253731343283582;0.3658536585365853;4.133333333333334;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9727148703956344;0.0061391541609822;0.0211459754433833;1.0
1.0;0.0;1.0;0.3125;52.0;15.0;0.912280701754386;0.4838709677419355;3.466666666666667;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9723374827109268;0.0131396957123098;0.0145228215767634;1.0
0.0;0.0;1.0;0.5;38.0;11.0;0.9743589743589745;0.8461538461538461;3.4545454545454546;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.994160583941606;0.0036496350364963;0.0021897810218978;1.0
0.0;1.0;0.1818181818181818;1.0;38.0;21.0;0.7755102040816326;0.9130434782608696;1.809523809523809;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9869565217391304;0.0036231884057971;0.0094202898550724;0.0
1.0;0.0;1.0;0.15625;44.0;15.0;0.8979591836734694;0.3191489361702128;2.933333333333333;1.0;1.0909090909090908;0.9090909090909092;1.0;1.0;0.9733237202595528;0.0;0.026676279740447;1.0
1.0;0.0;1.0;0.2916666666666667;36.0;17.0;0.8372093023255814;0.4146341463414634;2.117647058823529;1.0;1.0909090909090908;0.9090909090909092;1.0;1.0;0.9626920263350404;0.0146305779078273;0.0226773957571324;1.0
0.0;0.0;1.0;0.0;42.0;34.0;1.0;0.85;1.2352941176470589;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9856;0.0048;0.0096;1.0
0.0;1.0;0.0666666666666666;1.0;38.0;40.0;0.5588235294117647;0.9523809523809524;1.0;1.0526315789473684;3.272727272727273;0.9090909090909092;0.0;1.0;0.95;0.0;0.05;0.0
1.0;1.0;1.0;0.6923076923076923;38.0;28.0;0.6785714285714286;0.5185185185185185;1.3571428571428572;1.0;1.0909090909090908;0.9090909090909092;1.0;1.0;0.929936305732484;0.0;0.0700636942675159;1.0
1.0;2.0;0.9047619047619048;1.0;31.0;31.0;0.5961538461538461;0.62;1.0;1.0;1.0909090909090908;0.9090909090909092;1.0;1.0;0.9344262295081968;0.0;0.0655737704918032;1.0
0.0;2.0;0.5;1.0;24.0;34.0;0.5;0.7391304347826086;1.0;1.4166666666666667;1.0909090909090908;0.9090909090909092;1.0;1.0;0.9383561643835616;0.0;0.0616438356164383;0.0
1.0;1.0;1.0;1.0;31.0;29.0;0.62;0.6041666666666666;1.0689655172413792;1.0;1.0909090909090908;0.9090909090909092;1.0;1.0;0.9335664335664337;0.0;0.0664335664335664;1.0
1.0;0.0;1.0;0.0;47.0;10.0;1.0;0.4761904761904761;4.7;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.975929978118162;0.0;0.024070021881838;1.0
0.0;0.0;1.0;0.0;41.0;34.0;1.0;0.8717948717948718;1.2058823529411764;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9202279202279202;0.0655270655270655;0.0142450142450142;1.0
0.0;0.0;0.0;1.0;36.0;20.0;0.782608695652174;1.0;1.8;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.8952702702702703;0.0709459459459459;0.0337837837837837;1.0
1.0;0.0;1.0;0.0;47.0;34.0;1.0;0.7555555555555555;1.3823529411764706;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.1351351351351351;0.5675675675675675;0.2972972972972973;1.0
1.0;1.0;1.0;0.9230769230769232;49.0;22.0;0.8032786885245902;0.6285714285714286;2.227272727272727;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.0;0.0;1.0;1.0
