Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
1.0;0.0;0.0;1.0;0.0476190476190476;0.0;37.0;27.0;22.0;0.9736842105263158;0.5625;0.5;1.681818181818182;1.2272727272727273;1.0;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9618239660657476;0.0233297985153764;0.0148462354188759;1.0
1.0;1.0;0.0;0.6;1.0;0.0;25.0;21.0;22.0;0.625;0.7;0.4782608695652174;1.1904761904761905;1.0;1.0476190476190477;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9687045123726348;0.0174672489082969;0.0138282387190684;1.0
0.0;2.0;0.0;0.0;1.0;0.0;16.0;61.0;22.0;0.3137254901960784;1.0;0.3859649122807017;1.0;3.8125;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9578469520103762;0.0226977950713359;0.0194552529182879;1.0
0.0;2.0;0.0;0.0;1.0;0.0;16.0;49.0;22.0;0.2711864406779661;1.0;0.3384615384615385;1.0;3.0625;1.375;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9398447606727036;0.0278137128072445;0.0323415265200517;1.0
0.0;3.0;0.0;0.0;1.0;0.0;16.0;43.0;22.0;0.3018867924528302;1.0;0.3728813559322034;1.0;2.6875;1.375;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9529489728296884;0.024519549370444;0.0225314777998674;0.0
0.0;2.0;0.0;0.1428571428571428;1.0;0.0;8.0;34.0;22.0;0.2222222222222222;0.8947368421052632;0.4074074074074074;1.0;4.25;2.75;0.8;1.2;4.4;1.0;1.0;0.0;0.952059419311276;0.0216070222822417;0.0263335584064821;0.0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9565879664889566;0.0;0.0434120335110434;0.0
0.0;0.0;1.0;0.0;0.0;1.0;16.0;26.0;30.0;0.6666666666666666;0.7647058823529411;1.0;1.0;1.625;1.875;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9761363636363636;0.009090909090909;0.0147727272727272;2.0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9871794871794872;0.0;0.0128205128205128;0.0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.8878787878787879;0.0;0.1121212121212121;0.0
0.0;0.0;1.0;0.0;0.0;1.0;4.0;26.0;42.0;0.1666666666666666;0.5652173913043478;1.0;1.0;6.5;10.5;0.8;5.2;4.4;1.0;0.0;0.0;0.8653061224489796;0.0816326530612244;0.0530612244897959;0.0
0.0;0.0;0.0;0.0;0.5;1.0;4.0;29.0;28.0;0.3076923076923077;0.8285714285714286;0.9032258064516128;1.0;7.25;7.0;0.8;5.2;4.4;1.0;0.0;0.0;0.90625;0.046875;0.046875;0.0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;1.0;0.0;0.0;0.0
