P1;1;5;9;12;14;
P2;1;3;6;12;14;
P3;1;5;6;11;14;
P4;2;4;8;12;13;
P5;2;3;7;12;14;
P6;1;4;6;10;13;
P7;1;4;6;10;13;
P8;2;3;7;10;14;
P9;1;5;8;11;13;
P10;1;5;8;12;13;
P11;1;5;9;11;13;
P12;2;3;7;11;14;
P13;2;4;6;10;14;
P14;1;5;6;11;13;
P15;2;4;6;10;14;
P16;1;5;6;11;13;
P17;2;3;7;11;13;
P18;1;3;7;10;14;
P19;2;3;8;10;14;
P20;1;3;8;12;14;
P21;1;4;9;12;13;
P22;1;3;8;12;14;
P23;1;5;9;11;13;
P24;1;4;6;10;14;
P25;1;5;9;11;13;
P26;2;4;6;11;14;
P27;1;4;8;11;13;
P28;1;3;6;11;14;
P29;2;3;7;11;13;
P30;1;5;9;10;14;
P31;1;5;6;10;14;
P32;2;3;6;12;14;
P33;1;4;9;11;13;
P34;2;4;6;12;14;
P35;2;3;7;12;14;
P36;2;4;8;10;14;
P37;1;5;6;10;14;
P38;2;4;7;11;14;
P39;1;4;9;11;13;
P40;1;5;6;10;14;
P41;2;4;7;10;14;
P42;2;5;6;11;13;
P43;2;5;8;12;14;
P44;2;3;9;11;13;
P45;1;4;6;11;14;
P46;2;3;8;11;14;
P47;2;3;7;11;14;
P48;1;5;6;12;14;
P49;2;3;8;10;14;
P50;2;4;7;10;13;
P51;2;3;6;11;14;
P52;2;5;9;12;14;
P53;2;4;6;11;13;
P54;1;5;6;10;13;
P55;2;3;9;11;14;
P56;2;3;6;11;14;
P57;2;4;7;11;14;
P58;2;3;6;12;13;
P59;2;3;8;12;14;
P60;1;4;7;12;14;
P61;2;3;8;12;14;
P62;2;3;8;12;14;
P63;2;4;6;12;14;
P64;2;3;8;11;13;
P65;2;3;7;11;14;
P66;2;4;7;11;13;
P67;1;4;7;11;14;
P68;2;3;7;12;14;
P69;2;3;8;10;13;
P70;2;3;7;10;14;
P71;1;5;6;12;14;
P72;2;3;6;11;14;
P73;2;4;9;12;14;
P74;2;5;6;12;14;
P75;1;5;8;12;13;
P76;2;5;6;12;13;
P77;1;4;7;12;13;
P78;2;5;8;11;14;
P79;2;3;6;11;14;
P80;1;3;7;10;14;
P81;2;4;6;11;13;
P82;2;5;8;12;13;
P83;2;5;8;11;13;
P84;2;4;6;10;14;
P85;1;4;9;10;14;
P86;1;3;8;11;14;
P87;2;4;6;12;14;
P88;2;5;8;10;13;
P89;1;4;6;10;13;
P90;2;5;8;10;13;
P91;1;3;6;12;13;
P92;2;3;7;10;14;
P93;1;4;6;10;14;
P94;2;4;7;10;14;
P95;1;3;6;12;14;
P96;2;3;9;12;13;
P97;1;3;6;10;14;
P98;1;3;9;11;14;
P99;1;3;9;11;13;
P100;1;4;6;12;14;
