Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;27.0;0.5833333333333334;0.6;0.6153846153846154;1.0;1.0;1.0714285714285714;1.1428571428571428;1.9285714285714288;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8970792767732962;0.0764951321279554;0.0139082058414464;0.0;0.0125173852573018;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;12.0;17.0;0.7;0.7142857142857143;1.0;0.7391304347826086;1.1666666666666667;1.25;1.0;1.4166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9212283044058746;0.0614152202937249;0.0080106809078771;0.0;0.0093457943925233;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;12.0;17.0;0.7;0.7142857142857143;1.0;0.7391304347826086;1.1666666666666667;1.25;1.0;1.4166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9168765743073048;0.0692695214105793;0.0075566750629722;0.0;0.0062972292191435;0;0;1;0
0.0;0.0;0.0;1.0;0.2142857142857142;0.0;0.0;1.0;17.0;15.0;6.0;31.0;0.5483870967741935;0.46875;0.2608695652173913;0.9117647058823528;2.833333333333333;2.5;1.0;5.166666666666667;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.925638179800222;0.0443951165371809;0.0188679245283018;0.0;0.0110987791342952;0;0;1;1
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;15.0;16.0;17.0;1.0;0.8333333333333334;0.8421052631578947;0.85;1.1333333333333333;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9348127600554784;0.0429958391123439;0.0041608876560332;0.0041608876560332;0.0138696255201109;0;0;0;1
0.0;0.0;0.0;0.0;0.0;0.0;0.2;1.0;14.0;15.0;17.0;12.0;0.7;0.7142857142857143;0.7727272727272727;0.9230769230769232;1.1666666666666667;1.25;1.4166666666666667;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9129213483146068;0.0772471910112359;0.0084269662921348;0.0;0.0014044943820224;0;0;0;1
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9302325581395348;0.0542635658914728;0.0;0.0031007751937984;0.0124031007751937;0;0;0;1
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9385113268608414;0.0501618122977346;0.0;0.0080906148867313;0.0032362459546925;0;0;0;1
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9032258064516128;0.0774193548387096;0.0;0.0016129032258064;0.0177419354838709;0;0;0;1
0.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;16.0;15.0;16.0;11.0;0.8;0.7142857142857143;0.7272727272727273;0.8461538461538461;1.4545454545454546;1.3636363636363635;1.4545454545454546;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9111842105263158;0.0641447368421052;0.0098684210526315;0.0;0.0148026315789473;0;0;0;1
