Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
1.0;1.0;0.8571428571428571;1.0;27.0;29.0;0.6585365853658537;0.7073170731707317;1.0;1.0740740740740742;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0
12.0;4.0;1.0;0.2844827586206896;131.0;48.0;0.7987804878048781;0.2926829268292683;2.7291666666666665;1.0;0.9375;0.9375;0.0;0.0;0.8324022346368715;0.1675977653631284;0.0;0.0;0.0;1;0
16.0;5.0;1.0;0.2987012987012987;169.0;61.0;0.786046511627907;0.2837209302325581;2.7704918032786887;1.0;0.9375;0.9375;0.0;0.0;0.8849557522123894;0.1150442477876106;0.0;0.0;0.0;1;0
17.0;6.0;1.0;0.3192771084337349;171.0;68.0;0.7633928571428571;0.2905982905982906;2.514705882352941;1.0;0.8333333333333334;2.5;1.0;0.0;0.8588235294117647;0.1411764705882353;0.0;0.0;0.0;1;0
21.0;10.0;1.0;0.448780487804878;220.0;107.0;0.7051282051282052;0.3429487179487179;2.05607476635514;1.0;0.9375;0.9375;0.0;0.0;0.913846153846154;0.0861538461538461;0.0;0.0;0.0;0;1
25.0;14.0;1.0;0.5482456140350878;243.0;140.0;0.6603260869565217;0.3804347826086957;1.7357142857142858;1.0;0.9375;0.9375;0.0;0.0;0.8465227817745803;0.0959232613908872;0.0575539568345323;0.0;0.0;0;1
26.0;18.0;1.0;0.7521367521367521;249.0;191.0;0.5858823529411765;0.4494117647058823;1.3036649214659686;1.0;0.9375;0.9375;0.0;0.0;0.8613445378151261;0.1050420168067226;0.0042016806722689;0.0042016806722689;0.0252100840336134;1;0
29.0;22.0;1.0;0.7301038062283737;304.0;226.0;0.5902912621359223;0.4388349514563107;1.345132743362832;1.0;0.9375;0.9375;0.0;0.0;0.8802816901408451;0.0686619718309859;0.0440140845070422;0.0;0.0070422535211267;1;0
34.0;24.0;1.0;0.7215568862275449;349.0;256.0;0.5915254237288136;0.4338983050847457;1.36328125;1.0;0.9375;0.9375;0.0;0.0;0.8998435054773083;0.0672926447574334;0.0187793427230046;0.001564945226917;0.0125195618153364;1;0
39.0;31.0;1.0;0.7012658227848101;410.0;292.0;0.5967976710334789;0.4250363901018922;1.404109589041096;1.0;0.9375;0.9375;0.0;0.0;0.9155313351498636;0.050408719346049;0.0108991825613079;0.0;0.0231607629427792;0;1
42.0;34.0;1.0;0.751207729468599;429.0;326.0;0.5797297297297297;0.4405405405405405;1.3159509202453987;1.0;0.9375;0.9375;0.0;0.0;0.9282970550576184;0.0473751600512163;0.0102432778489116;0.0025608194622279;0.0115236875800256;0;1
