Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.4186046511627907;0.377906976744186;0.2034883720930232;0.0;0.0;1;1
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7401960784313726;0.2450980392156862;0.0147058823529411;0.0;0.0;1;1
0.0;0.0;0.0;1.0;10.0;8.0;0.7142857142857143;1.0;1.25;1.0;2.0;0.8;0.0;1.0;0.73828125;0.2421875;0.00390625;0.0;0.015625;0;1
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7964285714285714;0.1678571428571428;0.025;0.0107142857142857;0.0;0;1
0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.7903780068728522;0.1683848797250859;0.0103092783505154;0.0103092783505154;0.0206185567010309;0;1
0.0;1.0;0.5;1.0;13.0;10.0;0.6842105263157895;0.7692307692307693;1.3;1.0;2.0;0.8;0.0;1.0;0.757679180887372;0.1774744027303754;0.0238907849829351;0.0102389078498293;0.030716723549488;0;1
0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.8081180811808119;0.1476014760147601;0.011070110701107;0.011070110701107;0.022140221402214;0;1
0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.8278388278388278;0.1391941391941392;0.0;0.0109890109890109;0.0219780219780219;0;1
0.0;0.0;1.0;0.0;13.0;4.0;1.0;0.5714285714285714;3.25;1.0;2.0;0.8;0.0;1.0;0.8416149068322981;0.1118012422360248;0.0372670807453416;0.0;0.0093167701863354;0;1
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8630490956072352;0.1111111111111111;0.0180878552971576;0.0077519379844961;0.0;1;0
0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.891358024691358;0.0864197530864197;0.0049382716049382;0.0024691358024691;0.0148148148148148;1;0
1.0;0.0;1.0;0.1428571428571428;13.0;11.0;0.9285714285714286;0.6111111111111112;1.181818181818182;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8805620608899297;0.0983606557377049;0.0;0.0023419203747072;0.018735362997658;1;0
1.0;0.0;1.0;0.25;18.0;12.0;0.9;0.6;1.5;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8459016393442623;0.0918032786885245;0.0295081967213114;0.0;0.0327868852459016;0;1
0.0;0.0;1.0;0.0;11.0;10.0;1.0;0.9090909090909092;1.1;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7713004484304933;0.2017937219730941;0.0224215246636771;0.0;0.0044843049327354;1;0
0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7605633802816901;0.2112676056338028;0.0;0.0;0.028169014084507;1;0
0.0;0.0;1.0;0.5;12.0;11.0;0.9230769230769232;0.8461538461538461;1.0909090909090908;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7586206896551724;0.1379310344827586;0.0;0.0;0.1034482758620689;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.5;0.5;0.0;0.0;0.0;0;1
