Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.775438596491228;0.1298245614035087;0.087719298245614;0.0070175438596491;0.0;0;1
1.0;1.0;1.0;0.625;18.0;9.0;0.782608695652174;0.5294117647058824;2.0;1.0;2.0;0.8;0.0;1.0;0.8084291187739464;0.0842911877394636;0.057471264367816;0.0;0.0498084291187739;0;1
1.0;1.0;1.0;0.5;20.0;15.0;0.8;0.6;1.3333333333333333;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8192771084337349;0.0843373493975903;0.036144578313253;0.0;0.0602409638554216;0;1
0.0;0.0;1.0;0.75;14.0;7.0;0.8235294117647058;0.6363636363636364;2.0;1.0;2.0;0.8;0.0;1.0;0.8303249097472925;0.1299638989169675;0.0;0.0144404332129963;0.0252707581227436;0;1
1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.3333333333333333;4.5;1.0;2.0;0.8;0.0;1.0;0.7714285714285715;0.1428571428571428;0.0571428571428571;0.0;0.0285714285714285;0;1
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.7307692307692307;0.2467948717948718;0.0224358974358974;0.0;0.0;1;0
0.0;0.0;0.0;1.0;10.0;11.0;0.9090909090909092;1.0;1.0;1.1;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8121827411167513;0.1522842639593908;0.0279187817258883;0.0050761421319796;0.0025380710659898;1;0
0.0;0.0;1.0;0.25;10.0;11.0;0.9090909090909092;0.7333333333333333;1.0;1.1;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8241206030150754;0.14321608040201;0.0201005025125628;0.0;0.0125628140703517;0;1
1.0;0.0;1.0;0.0;17.0;4.0;1.0;0.3636363636363636;4.25;1.0;2.0;0.8;0.0;1.0;0.8286445012787724;0.1253196930946291;0.0204603580562659;0.0076726342710997;0.0179028132992327;0;1
1.0;0.0;1.0;0.125;18.0;11.0;0.9473684210526316;0.5789473684210527;1.6363636363636365;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8037825059101655;0.1702127659574468;0.0047281323877068;0.0;0.0212765957446808;1;1
0.0;0.0;0.25;1.0;11.0;8.0;0.7333333333333333;0.8888888888888888;1.375;1.0;2.0;0.8;0.0;1.0;0.815845824411135;0.15203426124197;0.0149892933618843;0.006423982869379;0.0107066381156316;0;1
0.0;0.0;1.0;0.0;12.0;4.0;1.0;0.6666666666666666;3.0;1.0;2.0;0.8;0.0;1.0;0.8021978021978022;0.1758241758241758;0.0109890109890109;0.0065934065934065;0.0043956043956043;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8380281690140845;0.1596244131455399;0.0023474178403755;0.0;0.0;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8214285714285714;0.15;0.0285714285714285;0.0;0.0;0;1
0.0;0.0;1.0;0.0;14.0;10.0;1.0;0.7142857142857143;1.4;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8333333333333334;0.0930232558139534;0.0581395348837209;0.0;0.0155038759689922;0;1
0.0;0.0;1.0;0.0;14.0;4.0;1.0;0.5;3.5;1.0;2.0;0.8;0.0;1.0;0.8232558139534883;0.1209302325581395;0.0046511627906976;0.0325581395348837;0.0186046511627906;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.7824074074074074;0.1203703703703703;0.0787037037037037;0.0185185185185185;0.0;0;1
1.0;0.0;1.0;0.0;22.0;4.0;1.0;0.25;5.5;1.0;2.0;0.8;0.0;1.0;0.7201834862385321;0.1651376146788991;0.0596330275229357;0.0;0.055045871559633;0;1
1.0;0.0;1.0;0.0;20.0;4.0;1.0;0.2857142857142857;5.0;1.0;2.0;0.8;0.0;1.0;0.7189189189189189;0.1621621621621621;0.054054054054054;0.0108108108108108;0.054054054054054;0;1
0.0;0.0;0.0;1.0;10.0;13.0;0.7692307692307693;1.0;1.0;1.3;0.9090909090909092;0.9090909090909092;0.0;0.0;0.6607142857142857;0.2559523809523809;0.0476190476190476;0.0178571428571428;0.0178571428571428;1;0
0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.1538461538461538;0.4615384615384615;0.3846153846153846;0.0;0.0;0;1
0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.0;0.4375;0.375;0.1875;0.0;1;1
