Qsize_R10;Qsize_R11;Qsize_R12;Cur_Charge_comparable_R10;Cur_Charge_comparable_R11;Cur_Charge_comparable_R12;Exp_Charge__R10;Exp_Charge__R11;Exp_Charge__R12;Exp_ChargeRates_R10;Exp_ChargeRates_R11;Exp_ChargeRates_R12;Exp_Charge__comparable_R10;Exp_Charge__comparable_R11;Exp_Charge__comparable_R12;Eff_Gross_R10;Eff_Gross_R11;Eff_Gross_R12;predFamilies_R10;predFamilies_R11;predFamilies_R12;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.9444444444444444;0.0410628019323671;0.0144927536231884;0.0;0.0;1;1;1
0.0;0.0;0.0;0.0;1.0;1.0;4.0;5.0;5.0;0.6666666666666666;0.8333333333333334;0.8333333333333334;1.0;1.25;1.25;0.8;0.8;0.8;0.0;1.0;0.0;0.9213483146067416;0.047191011235955;0.0269662921348314;0.0044943820224719;0.0;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.935483870967742;0.0462833099579242;0.0070126227208976;0.0;0.0112201963534361;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;1.0;0.9039190897597976;0.0619469026548672;0.02275600505689;0.0;0.011378002528445;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;1.0;1.0;0.9396551724137931;0.0381773399014778;0.0147783251231527;0.0;0.0073891625615763;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;1.0;1.0;0.9768934531450578;0.0166880616174582;0.0012836970474967;0.0;0.0051347881899871;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8729198184568835;0.0998487140695915;0.0226928895612708;0.0;0.0045385779122541;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8490909090909091;0.1254545454545454;0.0254545454545454;0.0;0.0;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;1.0;0.836996336996337;0.1208791208791208;0.0164835164835164;0.0;0.0256410256410256;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;1.0;1.0;0.8097826086956522;0.1304347826086956;0.0344202898550724;0.0;0.0253623188405797;1;1;1
0.0;0.0;0.0;1.0;0.0;0.0;7.0;4.0;4.0;1.0;0.5714285714285714;0.5714285714285714;1.75;1.0;1.0;0.8;0.8;0.8;1.0;1.0;1.0;0.815018315018315;0.1263736263736263;0.0311355311355311;0.0054945054945054;0.0219780219780219;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;1.0;1.0;0.8214285714285714;0.1334586466165413;0.0263157894736842;0.0;0.018796992481203;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;1.0;1.0;0.8102466793168881;0.1612903225806451;0.0094876660341555;0.0;0.0189753320683111;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;1.0;1.0;0.8366935483870968;0.1552419354838709;0.0040322580645161;0.0;0.0040322580645161;1;1;1
0.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;4.0;0.8;1.0;0.8;1.0;1.25;1.0;0.8;0.8;0.8;1.0;1.0;1.0;0.8115079365079365;0.1626984126984127;0.0238095238095238;0.0019841269841269;0.0;1;1;0
0.0;0.0;0.0;0.0;1.0;0.0;4.0;6.0;4.0;0.6666666666666666;1.0;0.6666666666666666;1.0;1.5;1.0;0.8;0.8;0.8;1.0;0.0;1.0;0.8104166666666667;0.1541666666666666;0.03125;0.0041666666666666;0.0;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.7828282828282829;0.1565656565656565;0.0505050505050505;0.0;0.0101010101010101;1;1;1
0.0;0.0;0.0;0.0;1.0;0.0;4.0;7.0;4.0;0.5714285714285714;1.0;0.5714285714285714;1.0;1.75;1.0;0.8;0.8;0.8;0.0;1.0;0.0;0.7611940298507462;0.1442786069651741;0.0746268656716417;0.0149253731343283;0.0049751243781094;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;1.0;0.0;0.6813725490196079;0.1715686274509804;0.0833333333333333;0.0;0.0637254901960784;1;1;1
0.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;4.0;0.8;1.0;0.8;1.0;1.25;1.0;0.8;0.8;0.8;1.0;1.0;0.0;0.6855670103092784;0.2268041237113402;0.0463917525773195;0.0051546391752577;0.0360824742268041;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;1.0;1.0;0.6906077348066298;0.2596685082872928;0.0331491712707182;0.0;0.0165745856353591;1;1;1
0.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;4.0;0.8;1.0;0.8;1.0;1.25;1.0;0.8;0.8;0.8;1.0;0.0;1.0;0.6069364161849711;0.3468208092485549;0.0;0.0057803468208092;0.0404624277456647;1;0;1
0.0;0.0;0.0;0.0;1.0;0.0;4.0;6.0;4.0;0.6666666666666666;1.0;0.6666666666666666;1.0;1.5;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.4606741573033708;0.3932584269662921;0.0112359550561797;0.0224719101123595;0.1123595505617977;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;0.0;0.0;0.2151898734177215;0.5949367088607594;0.1265822784810126;0.0;0.0632911392405063;1;1;0
0.0;0.0;0.0;1.0;0.0;0.0;7.0;4.0;4.0;1.0;0.5714285714285714;0.5714285714285714;1.75;1.0;1.0;0.8;0.8;0.8;1.0;0.0;0.0;0.2105263157894736;0.5789473684210527;0.1184210526315789;0.0394736842105263;0.0526315789473684;1;0;1
