Qsize_R10;Qsize_R11;Qsize_R12;Cur_Charge_comparable_R10;Cur_Charge_comparable_R11;Cur_Charge_comparable_R12;Exp_Charge__R10;Exp_Charge__R11;Exp_Charge__R12;Exp_ChargeRates_R10;Exp_ChargeRates_R11;Exp_ChargeRates_R12;Exp_Charge__comparable_R10;Exp_Charge__comparable_R11;Exp_Charge__comparable_R12;Eff_Gross_R10;Eff_Gross_R11;Eff_Gross_R12;predFamilies_R10;predFamilies_R11;predFamilies_R12;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8737864077669902;0.0898058252427184;0.0364077669902912;0.0;0.0;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.917728852838934;0.0683661645422943;0.0139049826187717;0.0;0.0;1;1;1
0.0;0.0;0.0;0.0;0.0;1.0;4.0;4.0;5.0;0.8;0.8;1.0;1.0;1.0;1.25;0.8;0.8;0.8;0.0;0.0;0.0;0.9281609195402298;0.0517241379310344;0.0172413793103448;0.0014367816091954;0.0014367816091954;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.9;0.0716666666666666;0.005;0.0;0.0233333333333333;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;0.0;0.0;0.918825561312608;0.0708117443868739;0.0;0.0;0.0103626943005181;0;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8813559322033898;0.1038135593220339;0.0;0.0;0.0148305084745762;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;1.0;0.8805309734513275;0.0752212389380531;0.0199115044247787;0.0;0.0243362831858407;0;1;1
0.0;0.0;1.0;0.0;0.0;1.0;4.0;4.0;8.0;0.5;0.5;1.0;1.0;1.0;2.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8610478359908884;0.1161731207289293;0.0113895216400911;0.0091116173120728;0.0022779043280182;1;1;0
0.0;0.0;0.0;0.0;0.3333333333333333;1.0;4.0;5.0;7.0;0.5;0.625;0.875;1.0;1.25;1.75;0.8;0.8;0.8;0.0;0.0;0.0;0.8872180451127819;0.0864661654135338;0.0075187969924812;0.0150375939849624;0.0037593984962406;1;1;0
0.0;0.0;0.0;0.0;0.0;1.0;4.0;4.0;7.0;0.5714285714285714;0.5714285714285714;1.0;1.0;1.0;1.75;0.8;0.8;0.8;0.0;0.0;0.0;0.8390243902439024;0.1463414634146341;0.0;0.0146341463414634;0.0;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;0.0;0.0;0.751269035532995;0.2131979695431472;0.0304568527918781;0.0;0.0050761421319796;1;0;1
0.0;0.0;0.0;1.0;0.0;0.0;5.0;4.0;4.0;1.0;0.8;0.8;1.25;1.0;1.0;0.8;0.8;0.8;1.0;0.0;0.0;0.8022598870056498;0.1864406779661017;0.0056497175141242;0.0056497175141242;0.0;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;1.0;0.7361963190184049;0.1779141104294478;0.0552147239263803;0.0;0.0306748466257668;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.6666666666666666;0.2549019607843137;0.0392156862745098;0.0;0.0392156862745098;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;0.0;0.0;0.5789473684210527;0.1578947368421052;0.1447368421052631;0.0;0.1184210526315789;1;1;0
0.0;0.0;0.0;0.0;0.0;1.0;4.0;4.0;6.0;0.6666666666666666;0.6666666666666666;1.0;1.0;1.0;1.5;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.3846153846153846;0.4615384615384615;0.1538461538461538;0.0;1;1;1
