Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;1.0;0.0;0.0;1.0;0.25;15.0;34.0;25.0;0.4285714285714285;0.8947368421052632;0.6097560975609756;1.0;2.2666666666666666;1.6666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.7169811320754716;0.1886792452830188;0.0943396226415094;0.0;0.0;1;0;0
0.0;0.0;1.0;0.5;0.55;1.0;20.0;29.0;41.0;0.392156862745098;0.4915254237288136;0.6612903225806451;1.0;1.45;2.05;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.5182481751824818;0.2992700729927007;0.1824817518248175;0.0;0.0;1;0;0
0.0;1.0;1.0;0.0;0.88;1.0;10.0;40.0;46.0;0.175438596491228;0.6153846153846154;0.6764705882352942;1.0;4.0;4.6;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.6052631578947368;0.2473684210526315;0.1157894736842105;0.0;0.031578947368421;1;0;0
0.0;1.0;1.0;0.25;0.85;1.0;15.0;35.0;41.0;0.2884615384615384;0.5833333333333334;0.6507936507936508;1.0;2.333333333333333;2.7333333333333334;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.6896551724137931;0.2413793103448276;0.0517241379310344;0.0114942528735632;0.0057471264367816;1;0;0
0.0;0.0;1.0;0.4210526315789473;0.5263157894736842;1.0;23.0;28.0;40.0;0.4423076923076923;0.509090909090909;0.6896551724137931;1.0;1.2173913043478262;1.7391304347826086;0.9375;1.125;1.3125;0.0;0.0;0.0;0.7154811715481172;0.1548117154811715;0.100418410041841;0.0125523012552301;0.0167364016736401;0;0;1
1.0;1.0;0.0;0.7142857142857143;1.0;0.0;30.0;39.0;14.0;0.5882352941176471;0.7222222222222222;0.28;2.142857142857143;2.7857142857142856;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8080808080808081;0.1212121212121212;0.0572390572390572;0.0;0.0134680134680134;0;0;1
1.0;1.0;0.0;1.0;0.8;0.45;35.0;34.0;23.0;0.5833333333333334;0.5396825396825397;0.3898305084745763;1.5217391304347827;1.4782608695652173;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.7877813504823151;0.1446945337620578;0.0578778135048231;0.0096463022508038;0.0;0;0;1
1.0;0.0;1.0;0.8333333333333334;0.6111111111111112;1.0;30.0;29.0;32.0;0.5084745762711864;0.4677419354838709;0.5517241379310345;1.0344827586206895;1.0;1.103448275862069;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8018867924528302;0.1383647798742138;0.0345911949685534;0.0;0.0251572327044025;0;0;1
0.0;1.0;1.0;0.0;1.0;0.7272727272727273;15.0;40.0;37.0;0.2830188679245283;0.7142857142857143;0.6271186440677966;1.0;2.6666666666666665;2.466666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8259493670886076;0.120253164556962;0.0379746835443038;0.0;0.0158227848101265;1;0;0
0.0;2.0;0.0;0.0;1.0;0.0;15.0;46.0;21.0;0.3488372093023256;1.0;0.4285714285714285;1.0;3.066666666666667;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8781725888324873;0.0710659898477157;0.0482233502538071;0.0;0.0025380710659898;1;0;0
