Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9150485436893204;0.058252427184466;0.0218446601941747;0.0048543689320388;0.0;0;1
5.0;0.0;1.0;0.0;1.0;10.0;17.0;0.5882352941176471;1.0;1.0;1.7;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9197247706422018;0.0412844036697247;0.0068807339449541;0.0160550458715596;0.0160550458715596;1;0
5.0;1.0;0.0;1.0;0.5714285714285714;13.0;14.0;0.7647058823529411;0.6666666666666666;1.0;1.0769230769230769;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8775510204081632;0.0755102040816326;0.0244897959183673;0.0;0.0224489795918367;1;1
1.0;2.0;0.0;1.0;0.3076923076923077;23.0;8.0;0.8518518518518519;0.3809523809523809;2.875;1.0;2.0;0.8;0.0;1.0;0.8669354838709677;0.0745967741935483;0.0241935483870967;0.0;0.034274193548387;0;1
5.0;1.0;1.0;1.0;0.5833333333333334;18.0;17.0;0.72;0.5862068965517241;1.0588235294117647;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.866;0.068;0.022;0.006;0.038;1;0
5.0;2.0;0.0;1.0;0.2142857142857142;20.0;13.0;0.8695652173913043;0.4814814814814814;1.5384615384615383;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.869980879541109;0.0841300191204589;0.0133843212237093;0.0;0.0325047801147227;0;1
2.0;0.0;0.0;1.0;0.5;12.0;11.0;0.9230769230769232;0.8461538461538461;1.0909090909090908;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8863636363636364;0.0714285714285714;0.0373376623376623;0.0;0.0048701298701298;0;1
2.0;0.0;1.0;0.0;1.0;10.0;9.0;0.6666666666666666;1.0;1.1111111111111112;1.0;2.0;0.8;0.0;1.0;0.8839694656488549;0.0885496183206106;0.015267175572519;0.0045801526717557;0.0076335877862595;1;0
2.0;0.0;0.0;1.0;0.1666666666666666;12.0;5.0;0.9230769230769232;0.4545454545454545;2.4;1.0;1.2;0.8;1.0;1.0;0.9007194244604316;0.0805755395683453;0.0057553956834532;0.0028776978417266;0.0100719424460431;0;1
2.0;0.0;0.0;1.0;0.6666666666666666;9.0;6.0;0.8181818181818182;0.6666666666666666;1.5;1.0;1.2;0.8;1.0;1.0;0.8854860186418109;0.081225033288948;0.0266311584553928;0.0;0.0066577896138482;0;1
