Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8453815261044176;0.0963855421686747;0.0522088353413654;0.0060240963855421;0.0;1;0
5.0;0.0;0.0;1.0;0.0;16.0;10.0;1.0;0.625;1.6;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.852589641434263;0.099601593625498;0.0358565737051792;0.0;0.0119521912350597;0;1
1.0;0.0;1.0;0.5555555555555556;1.0;11.0;19.0;0.55;0.7916666666666666;1.0;1.7272727272727273;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8469184890656064;0.0934393638170974;0.0318091451292246;0.0;0.0278330019880715;1;0
4.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8768718801996672;0.1014975041597337;0.0133111480865224;0.0083194675540765;0.0;0;1
2.0;0.0;1.0;0.0;1.0;10.0;18.0;0.5555555555555556;1.0;1.0;1.8;0.9090909090909092;0.9090909090909092;0.0;0.0;0.8459119496855346;0.1022012578616352;0.0345911949685534;0.0047169811320754;0.0125786163522012;1;0
4.0;0.0;0.0;1.0;0.6666666666666666;16.0;8.0;0.8;0.5714285714285714;2.0;1.0;2.0;0.8;0.0;1.0;0.8854166666666666;0.0788690476190476;0.0163690476190476;0.0044642857142857;0.0148809523809523;1;0
4.0;1.0;0.0;1.0;0.0;18.0;4.0;1.0;0.25;4.5;1.0;1.2;0.8;1.0;1.0;0.9145299145299144;0.0584045584045584;0.0071225071225071;0.0028490028490028;0.017094017094017;0;1
4.0;1.0;0.0;1.0;0.1111111111111111;15.0;5.0;0.9375;0.3571428571428571;3.0;1.0;1.2;0.8;1.0;1.0;0.9047619047619048;0.0742296918767507;0.0056022408963585;0.0014005602240896;0.0140056022408963;0;1
4.0;1.0;0.0;1.0;0.4285714285714285;13.0;7.0;0.8125;0.5;1.8571428571428568;1.0;1.2;0.8;1.0;1.0;0.9223433242506812;0.0640326975476839;0.0;0.0;0.0136239782016348;0;1
4.0;0.0;0.0;1.0;1.0;8.0;6.0;0.8;0.75;1.3333333333333333;1.0;1.2;0.8;1.0;1.0;0.8961892247043364;0.0801576872536136;0.0183968462549277;0.0;0.0052562417871222;0;1
4.0;0.0;1.0;0.3333333333333333;1.0;8.0;10.0;0.5714285714285714;0.8333333333333334;1.0;1.25;1.2;0.8;1.0;1.0;0.8915032679738563;0.0797385620915032;0.0183006535947712;0.0;0.0104575163398692;1;0
4.0;0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.9249394673123488;0.0653753026634382;0.0060532687651331;0.0036319612590799;0.0;0;1
4.0;0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.9055299539170508;0.086405529953917;0.0080645161290322;0.0;0.0;0;1
3.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.9031505250875146;0.0828471411901983;0.014002333722287;0.0;0.0;0;1
3.0;0.0;0.0;0.0;1.0;10.0;8.0;0.7142857142857143;1.0;1.25;1.0;2.0;0.8;0.0;1.0;0.9114832535885168;0.0633971291866028;0.020334928229665;0.0;0.0047846889952153;0;1
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909092;0.9090909090909092;0.0;0.0;0.905982905982906;0.0744810744810744;0.0158730158730158;0.0036630036630036;0.0;1;0
1.0;0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9006134969325154;0.0748466257668711;0.014723926380368;0.0024539877300613;0.007361963190184;0;1
