Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8668831168831169;0.1331168831168831;0.0;0.0;0.0;1;0;0;0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8341708542713567;0.1557788944723618;0.0100502512562814;0.0;0.0;1;0;0;0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;15.0;16.0;17.0;1.0;0.6521739130434783;0.6666666666666666;0.68;1.4666666666666666;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8258706467661692;0.154228855721393;0.0199004975124378;0.0;0.0;0;1;0;0
3.0;1.0;1.0;0.0;0.0;0.4615384615384615;1.0;0.0;0.0;20.0;18.0;16.0;17.0;0.6060606060606061;0.75;0.4571428571428571;0.4722222222222222;1.25;1.125;1.0;1.0625;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8287671232876712;0.1278538812785388;0.0433789954337899;0.0;0.0;0;0;0;1
3.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;1.0;14.0;6.0;16.0;12.0;0.7;0.5454545454545454;0.7272727272727273;0.9230769230769232;2.333333333333333;1.0;2.6666666666666665;2.0;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.8459821428571429;0.1138392857142857;0.0133928571428571;0.0;0.0267857142857142;0;0;0;1
3.0;0.0;0.0;0.0;1.0;0.0;0.0833333333333333;0.0;1.0;14.0;6.0;16.0;19.0;0.5185185185185185;0.3333333333333333;0.5517241379310345;0.95;2.333333333333333;1.0;2.6666666666666665;3.1666666666666665;2.333333333333333;0.8333333333333334;2.6666666666666665;1.1666666666666667;0.0;1.0;0.0;1.0;0.832967032967033;0.112087912087912;0.0285714285714285;0.0;0.0263736263736263;1;0;0;0
4.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.8461538461538461;27.0;15.0;16.0;28.0;0.7105263157894737;0.3846153846153846;0.4;0.6829268292682927;1.8;1.0;1.0666666666666669;1.8666666666666667;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8288100208768268;0.1002087682672233;0.0501043841336116;0.0;0.0208768267223382;0;1;0;0
4.0;0.0;0.0;0.0;0.0;0.6;1.0;0.0;0.2;17.0;10.0;16.0;18.0;0.7391304347826086;0.7142857142857143;0.64;0.6923076923076923;1.7;1.0;1.6;1.8;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8869257950530035;0.0759717314487632;0.0159010600706713;0.0;0.0212014134275618;0;0;1;0
3.0;0.0;0.0;1.0;0.0;0.1333333333333333;0.2666666666666666;1.0;0.0;6.0;19.0;31.0;7.0;0.24;0.5277777777777778;0.8378378378378378;0.25;1.0;3.1666666666666665;5.166666666666667;1.1666666666666667;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8741258741258742;0.0716783216783216;0.0367132867132867;0.0;0.0174825174825174;1;0;0;1
5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;22.0;17.0;0.7;0.7142857142857143;1.0;0.7391304347826086;1.0;1.0714285714285714;1.5714285714285714;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9036334913112164;0.0647709320695102;0.0094786729857819;0.0015797788309636;0.0205371248025276;1;0;0;0
4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.4285714285714285;0.0;28.0;5.0;12.0;17.0;0.8235294117647058;0.2;0.4615384615384615;0.4594594594594595;5.6;1.0;2.4;3.4;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.884080370942813;0.0633693972179289;0.0309119010819165;0.0015455950540958;0.0200927357032457;0;1;0;0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;15.0;16.0;7.0;1.0;0.6521739130434783;0.6666666666666666;0.4666666666666667;3.142857142857143;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9044862518089724;0.0694645441389291;0.0115774240231548;0.004341534008683;0.0101302460202604;0;0;0;1
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8981958762886598;0.0927835051546391;0.0;0.0064432989690721;0.0025773195876288;0;1;0;0
3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;27.0;16.0;7.0;0.5384615384615384;1.0;0.5714285714285714;0.3684210526315789;2.0;3.857142857142857;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8956521739130435;0.0782608695652174;0.0149068322981366;0.0;0.0111801242236024;0;0;0;1
2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;10.0;16.0;17.0;0.7368421052631579;1.0;0.7619047619047619;0.7727272727272727;1.4;1.0;1.6;1.7;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.9071428571428573;0.0809523809523809;0.0059523809523809;0.0;0.0059523809523809;0;1;0;0
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;17.0;0.6086956521739131;1.0;0.64;0.6538461538461539;1.0;1.7142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9047619047619048;0.0773809523809523;0.0107142857142857;0.0035714285714285;0.0035714285714285;1;0;0;0
4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;15.0;6.0;17.0;1.0;0.7894736842105263;0.6;0.8095238095238095;3.0;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8851674641148325;0.09688995215311;0.0047846889952153;0.0035885167464114;0.0095693779904306;0;0;1;0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;18.0;17.0;0.6666666666666666;0.8823529411764706;1.0;0.8947368421052632;1.0;3.75;4.5;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8861985472154964;0.0956416464891041;0.0024213075060532;0.0;0.0157384987893462;1;0;0;0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;8.0;15.0;18.0;17.0;0.8;0.7142857142857143;0.8181818181818182;0.7391304347826086;1.0;1.875;2.25;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8819277108433735;0.0951807228915662;0.0072289156626506;0.0;0.0156626506024096;1;0;0;0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8978562421185372;0.0807061790668348;0.0;0.0050441361916771;0.0163934426229508;1;0;0;0
