P1;1;3;7;10;14;
P2;2;4;6;12;13;
P3;2;4;8;12;14;
P4;1;5;7;12;14;
P5;1;3;7;12;14;
P6;2;4;9;10;14;
P7;2;4;7;12;14;
P8;2;4;9;12;14;
P9;2;5;6;10;13;
P10;2;5;6;10;13;
P11;2;3;8;10;14;
P12;2;5;6;11;13;
P13;2;3;7;12;14;
P14;1;3;7;12;14;
P15;1;3;6;10;14;
P16;1;5;6;10;13;
P17;1;3;8;11;13;
P18;2;3;7;12;14;
P19;1;3;8;10;13;
P20;2;4;6;12;13;
P21;1;4;7;12;14;
P22;2;3;9;12;14;
P23;1;3;7;11;14;
P24;1;4;7;12;14;
P25;1;4;6;11;13;
P26;2;3;6;10;13;
P27;2;3;6;11;14;
P28;1;4;6;12;13;
P29;1;5;6;10;13;
P30;1;5;7;11;14;
P31;2;4;9;12;14;
P32;2;3;7;10;13;
P33;1;3;9;10;14;
P34;2;4;6;11;13;
P35;2;5;6;11;13;
P36;1;5;7;10;14;
P37;2;5;6;10;13;
P38;1;4;6;12;13;
P39;2;3;9;10;14;
P40;1;5;7;11;13;
P41;1;5;6;11;14;
P42;1;3;8;12;14;
P43;2;4;7;11;14;
P44;2;3;9;11;14;
P45;1;4;7;10;14;
P46;2;5;6;11;14;
P47;1;4;8;10;13;
P48;2;3;7;12;14;
P49;1;3;6;12;14;
P50;2;3;7;10;14;
P51;2;5;6;12;13;
P52;2;5;6;12;13;
P53;1;3;9;10;14;
P54;2;3;7;10;14;
P55;2;4;6;12;13;
P56;2;3;8;10;14;
P57;2;5;7;10;13;
P58;1;4;7;11;14;
P59;1;4;7;11;14;
P60;2;3;7;11;14;
P61;2;4;6;10;14;
P62;1;3;9;12;14;
P63;1;5;6;12;13;
P64;2;3;9;12;14;
P65;1;4;8;11;13;
P66;1;4;8;12;13;
P67;1;5;6;11;13;
P68;2;5;6;12;14;
P69;1;3;7;11;14;
P70;2;3;8;11;13;
P71;2;4;7;11;13;
P72;1;4;7;10;14;
P73;1;3;6;10;14;
P74;1;5;6;10;14;
P75;1;3;9;11;14;
P76;1;4;6;12;13;
P77;1;4;6;12;14;
P78;2;4;7;12;14;
P79;1;5;7;10;13;
P80;1;3;7;11;14;
P81;1;4;6;12;14;
P82;2;4;6;10;14;
P83;1;5;6;11;13;
P84;2;5;6;10;14;
P85;2;5;6;10;13;
P86;1;3;9;11;14;
P87;1;3;9;11;14;
P88;1;4;6;12;14;
P89;2;4;8;12;14;
P90;1;3;7;11;13;
P91;1;5;7;10;14;
P92;1;3;9;12;13;
P93;1;3;9;11;14;
P94;2;5;6;10;13;
P95;1;3;9;12;14;
P96;1;3;8;10;14;
P97;1;4;6;11;13;
P98;2;3;7;11;14;
P99;1;5;6;10;13;
P100;1;4;6;12;13;
