P1;2;5;8;10;13;
P2;1;4;6;12;14;
P3;2;3;7;11;13;
P4;1;4;6;11;14;
P5;2;5;9;10;13;
P6;2;5;8;11;14;
P7;1;3;8;12;13;
P8;1;4;8;12;14;
P9;2;5;8;12;14;
P10;1;3;6;12;14;
P11;2;3;7;10;13;
P12;1;3;6;11;14;
P13;1;4;9;10;13;
P14;2;3;8;10;14;
P15;2;4;7;12;13;
P16;2;4;6;12;13;
P17;1;4;7;12;13;
P18;1;5;8;10;14;
P19;2;3;6;11;14;
P20;1;5;8;10;14;
P21;2;3;6;10;13;
P22;1;3;8;10;14;
P23;2;3;6;11;14;
P24;1;5;8;10;14;
P25;1;3;8;11;14;
P26;2;4;6;10;14;
P27;2;4;6;11;14;
P28;2;3;7;12;14;
P29;1;4;6;10;14;
P30;2;3;7;10;14;
P31;2;3;7;10;14;
P32;2;5;9;10;13;
P33;2;3;8;10;14;
P34;2;5;6;11;14;
P35;1;3;6;11;14;
P36;1;5;8;12;13;
P37;1;5;8;10;13;
P38;1;4;6;11;14;
P39;2;3;6;10;14;
P40;2;3;6;12;14;
P41;1;5;9;11;13;
P42;2;4;7;11;13;
P43;2;3;6;12;14;
P44;2;3;9;10;13;
P45;1;5;9;11;13;
P46;2;3;9;12;13;
P47;1;4;6;10;14;
P48;1;4;6;11;14;
P49;1;4;7;11;13;
P50;2;5;7;12;14;
P51;1;4;8;10;13;
P52;1;4;7;12;13;
P53;1;4;7;11;14;
P54;2;5;7;12;13;
P55;1;5;6;12;14;
P56;2;3;6;12;13;
P57;1;3;6;12;14;
P58;1;5;6;10;14;
P59;1;3;9;10;13;
P60;1;4;8;10;14;
P61;1;4;8;11;14;
P62;2;3;6;10;13;
P63;2;3;9;12;13;
P64;1;5;8;10;14;
P65;1;4;8;11;14;
P66;1;4;8;10;14;
P67;2;5;7;12;14;
P68;2;5;9;11;13;
P69;1;5;8;11;14;
P70;2;4;8;12;14;
P71;1;4;8;10;14;
P72;2;4;6;10;14;
P73;1;4;6;11;13;
P74;1;3;6;11;13;
P75;2;3;6;12;14;
P76;1;3;6;12;13;
P77;2;5;9;11;13;
P78;1;3;7;11;14;
P79;1;4;8;11;14;
P80;1;5;6;12;13;
P81;1;3;7;10;14;
P82;2;3;9;10;13;
P83;1;3;6;10;13;
P84;1;5;7;10;14;
P85;2;4;8;12;14;
P86;2;3;6;11;14;
P87;1;4;9;11;13;
P88;1;5;7;11;13;
P89;2;3;6;12;14;
P90;1;3;9;11;14;
P91;2;4;8;12;14;
P92;1;5;8;11;14;
P93;2;4;8;11;14;
P94;1;3;9;10;14;
P95;2;3;8;10;13;
P96;1;3;8;10;14;
P97;1;4;6;11;13;
P98;2;4;7;12;13;
P99;2;5;6;11;14;
P100;1;3;7;11;13;
