Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
5.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8163716814159292;0.1172566371681416;0.059734513274336286;0.00663716814159292;0.0;0;1
2.0;0.0;1.0;0.0;1.0;10.0;19.0;0.5263157894736842;1.0;1.0;1.9;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8162393162393162;0.10683760683760683;0.053418803418803416;0.004273504273504274;0.019230769230769232;1;0
2.0;1.0;1.0;1.0;0.8571428571428571;13.0;16.0;0.6842105263157895;0.6956521739130435;1.0;1.2307692307692308;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7935871743486974;0.11022044088176353;0.07014028056112225;0.0;0.026052104208416832;1;0
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9041095890410958;0.0821917808219178;0.00684931506849315;0.00684931506849315;0.0;0;1
1.0;0.0;1.0;0.0;1.0;10.0;13.0;0.5263157894736842;1.0;1.0;1.3;2.0;0.8;0.0;1.0;0.8766666666666667;0.095;0.008333333333333333;0.005;0.015;1;0
1.0;0.0;1.0;1.0;0.8333333333333334;12.0;9.0;0.7058823529411765;0.6;1.3333333333333333;1.0;1.2;0.8;1.0;1.0;0.8916256157635468;0.07389162561576355;0.0;0.016420361247947456;0.0180623973727422;0;1
3.0;0.0;1.0;0.4;1.0;12.0;15.0;0.7058823529411765;0.8823529411764706;1.0;1.25;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9052453468697124;0.05583756345177665;0.021996615905245348;0.005076142131979695;0.011844331641285956;1;0
1.0;1.0;1.0;1.0;0.4166666666666667;22.0;9.0;0.8148148148148148;0.42857142857142855;2.4444444444444446;1.0;2.0;0.8;0.0;1.0;0.8901830282861897;0.05490848585690516;0.021630615640599003;0.004991680532445923;0.028286189683860232;0;1
1.0;1.0;1.0;1.0;0.625;18.0;9.0;0.782608695652174;0.5294117647058824;2.0;1.0;2.0;0.8;0.0;1.0;0.9338461538461539;0.03230769230769231;0.013846153846153847;0.0;0.02;0;1
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9525641025641025;0.035897435897435895;0.010256410256410256;0.001282051282051282;0.0;1;0
4.0;1.0;0.0;1.0;0.0;18.0;10.0;1.0;0.5555555555555556;1.8;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9274292742927429;0.041820418204182044;0.020910209102091022;0.0;0.00984009840098401;0;1
4.0;0.0;0.0;0.5;1.0;12.0;8.0;0.75;0.8;1.5;1.0;2.0;0.8;0.0;1.0;0.9212410501193318;0.05847255369928401;0.011933174224343675;0.0011933174224343676;0.007159904534606206;0;1
5.0;0.0;1.0;0.0;1.0;10.0;16.0;0.625;1.0;1.0;1.6;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9264173703256936;0.05186972255729795;0.014475271411338963;0.0;0.007237635705669481;1;0
