Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.43137254901960786;0.5686274509803921;0.0;0.0;0.0;0;1;0;0
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;28.0;16.0;17.0;0.5185185185185185;1.0;0.5517241379310345;0.5666666666666667;1.0;2.0;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.32142857142857145;0.44642857142857145;0.23214285714285715;0.0;0.0;1;0;0;0
3.0;1.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;19.0;9.0;16.0;17.0;0.8260869565217391;0.6428571428571429;0.64;0.6538461538461539;2.111111111111111;1.0;1.7777777777777777;1.8888888888888888;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.4166666666666667;0.43333333333333335;0.15;0.0;0.0;0;1;0;0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.41025641025641024;0.47435897435897434;0.0;0.0;0.11538461538461539;1;1;0;0
2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;30.0;16.0;17.0;0.4827586206896552;1.0;0.5161290322580645;0.53125;1.0;2.142857142857143;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.34408602150537637;0.3978494623655914;0.16129032258064516;0.0;0.0967741935483871;1;0;0;0
2.0;0.0;0.0;0.0;0.0;0.8;1.0;0.0;0.0;8.0;20.0;16.0;17.0;0.6153846153846154;0.8333333333333334;0.64;0.6538461538461539;1.0;2.5;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.3858267716535433;0.5039370078740157;0.07086614173228346;0.0;0.03937007874015748;0;0;1;0
5.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;27.0;17.0;0.56;0.5769230769230769;1.0;0.6071428571428571;1.0;1.0714285714285714;1.9285714285714286;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.4748201438848921;0.4244604316546763;0.07913669064748201;0.02158273381294964;0.0;1;0;0;0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.5714285714285714;0.0;11.0;15.0;20.0;17.0;0.7333333333333333;0.5769230769230769;0.7407407407407407;0.6071428571428571;1.0;1.3636363636363635;1.8181818181818181;1.5454545454545454;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.5403726708074534;0.3105590062111801;0.06832298136645963;0.0;0.08074534161490683;1;0;0;0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.125;0.0;22.0;15.0;17.0;17.0;0.9565217391304348;0.625;0.68;0.6538461538461539;1.4666666666666666;1.0;1.1333333333333333;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.54;0.35333333333333333;0.06;0.0;0.04666666666666667;0;1;0;1
5.0;0.0;0.0;0.0;1.0;0.3076923076923077;0.0;0.0;1.0;8.0;15.0;16.0;30.0;0.38095238095238093;0.46875;0.48484848484848486;0.8823529411764706;1.0;1.875;2.0;3.75;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.5069444444444444;0.3680555555555556;0.11805555555555555;0.006944444444444444;0.0;1;0;0;0
