Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
1.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;1.0;0.0;0.0;1;0;0
4.0;1.0;0.0;0.0;1.0;0.0;0.0;29.0;23.0;22.0;1.0;0.8214285714285714;0.8148148148148148;1.3181818181818181;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9847560975609756;0.01524390243902439;0.0;0;1;0
2.0;0.0;1.0;0.0;0.0;1.0;0.0;22.0;37.0;20.0;0.5641025641025641;1.0;0.5405405405405406;1.1;1.85;1.0;1.0476190476190477;0.9523809523809523;0.9523809523809523;0.0;0.0;0.0;0.9144736842105263;0.03728070175438596;0.04824561403508772;0;0;1
4.0;0.0;1.0;1.0;0.0;0.8421052631578947;1.0;24.0;22.0;41.0;0.4067796610169492;0.5365853658536586;0.7192982456140351;1.0909090909090908;1.0;1.8636363636363635;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.881104033970276;0.07430997876857749;0.044585987261146494;1;0;0
4.0;1.0;1.0;1.0;1.0;0.5294117647058824;0.7058823529411765;19.0;15.0;34.0;0.475;0.3409090909090909;0.5666666666666667;1.2666666666666666;1.0;2.2666666666666666;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.9260312944523471;0.05405405405405406;0.01991465149359886;0;1;0
5.0;1.0;0.0;1.0;1.0;0.75;0.375;30.0;32.0;17.0;0.7692307692307693;0.7441860465116279;0.5483870967741935;1.7647058823529411;1.8823529411764706;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;0.9752252252252253;0.019144144144144143;0.00563063063063063;0;1;0
5.0;0.0;1.0;0.0;0.0;1.0;0.0;22.0;27.0;14.0;0.4888888888888889;1.0;0.3783783783783784;1.5714285714285714;1.9285714285714286;1.0;4.4;0.8;2.8;0.0;1.0;0.0;0.9322169059011164;0.018341307814992026;0.049441786283891544;1;0;0
5.0;1.0;1.0;0.0;0.9285714285714286;1.0;0.0;20.0;18.0;14.0;0.5882352941176471;0.5806451612903226;0.34146341463414637;1.4285714285714286;1.2857142857142858;1.0;1.4;0.8;2.8;1.0;1.0;0.0;0.9527925531914894;0.01795212765957447;0.02925531914893617;0;1;0
5.0;0.0;2.0;0.0;0.4444444444444444;1.0;0.0;11.0;13.0;14.0;0.55;0.7647058823529411;0.5185185185185185;1.0;1.1818181818181819;1.2727272727272727;1.4;0.8;2.8;1.0;1.0;0.0;0.9731774415405777;0.008940852819807428;0.017881705639614855;0;1;0
3.0;0.0;1.0;0.0;0.0;1.0;0.0;16.0;33.0;22.0;0.6956521739130435;1.0;0.7586206896551724;1.0;2.0625;1.375;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9629375428963624;0.004804392587508579;0.03225806451612903;1;0;0
