Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
5.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428572;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;1.0;12.0;19.0;37.0;0.46153846153846156;0.5757575757575758;1.0;1.0;1.5833333333333333;3.0833333333333335;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.9613259668508287;0.03867403314917127;0.0;1;0;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;19.0;25.0;0.5;0.9047619047619048;1.0;1.0;9.5;12.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9968051118210862;0.003194888178913738;0.0;0;1;0
1.0;0.0;1.0;0.0;0.0;1.0;0.06896551724137931;2.0;36.0;25.0;0.06060606060606061;0.9473684210526315;0.46296296296296297;1.0;18.0;12.5;0.6666666666666666;2.3333333333333335;7.666666666666667;1.0;1.0;0.0;0.9526717557251908;0.04732824427480916;0.0;1;0;0
5.0;0.0;0.0;0.0;0.0;1.0;0.0;22.0;28.0;2.0;0.9166666666666666;1.0;0.5;11.0;14.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9740663900414938;0.002074688796680498;0.023858921161825725;0;0;1
4.0;0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9818875119161106;0.0;0.01811248808388942;0;0;1
4.0;0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;21.0;0.6153846153846154;0.6052631578947368;1.0;1.1428571428571428;1.0952380952380953;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9734767025089606;0.010752688172043012;0.015770609318996417;0;0;1
4.0;0.0;0.0;2.0;0.0;0.0;1.0;24.0;23.0;20.0;0.631578947368421;0.6216216216216216;1.0;1.2;1.15;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9847328244274809;0.009715475364330326;0.005551700208188758;0;0;1
4.0;0.0;0.0;2.0;0.0;0.0;1.0;24.0;23.0;19.0;0.6486486486486487;0.6388888888888888;1.0;1.263157894736842;1.2105263157894737;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9908321579689704;0.009167842031029619;0.0;0;0;1
3.0;0.0;0.0;2.0;0.0;0.0;1.0;16.0;26.0;40.0;0.47058823529411764;0.5909090909090909;1.0;1.0;1.625;2.5;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9872701555869873;0.01272984441301273;0.0;0;1;0
