Family;Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
1.0;0.0;0.0;1.0;1.0;29.0;23.0;1.0;1.0;1.2608695652173914;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9739263803680982;0.02607361963190184;0.0;1;0
1.0;1.0;0.0;1.0;0.0;37.0;23.0;1.0;0.46;1.608695652173913;1.0;0.9090909090909091;2.090909090909091;1.0;0.0;0.9430555555555555;0.019444444444444445;0.0375;0;1
1.0;1.0;1.0;1.0;0.7894736842105263;29.0;23.0;0.6590909090909091;0.5476190476190477;1.2608695652173914;1.0;1.1111111111111112;0.8888888888888888;1.0;1.0;0.9342672413793104;0.029094827586206896;0.036637931034482756;1;0
1.0;2.0;0.0;1.0;0.36363636363636365;32.0;16.0;0.8;0.42105263157894735;2.0;1.0;1.1111111111111112;0.8888888888888888;1.0;1.0;0.9391705069124424;0.03317972350230415;0.027649769585253458;0;1
1.0;1.0;1.0;1.0;0.6842105263157895;29.0;21.0;0.6904761904761905;0.525;1.380952380952381;1.0;1.1111111111111112;0.8888888888888888;1.0;1.0;0.9437896645512239;0.027198549410698096;0.02901178603807797;1;0
4.0;1.0;0.0;1.0;0.058823529411764705;46.0;29.0;0.9787234042553191;0.6304347826086957;1.5862068965517242;1.0;1.0;0.9655172413793104;0.0;0.0;0.9825052484254724;0.00489853044086774;0.012596221133659902;0;1
4.0;0.0;1.0;0.42857142857142855;1.0;38.0;29.0;0.6440677966101694;0.7631578947368421;1.3103448275862069;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9610123119015048;0.018467852257181942;0.02051983584131327;0;1
5.0;0.0;2.0;0.0;1.0;24.0;53.0;0.5454545454545454;1.0;1.0;2.2083333333333335;0.96;1.32;0.0;0.0;0.9780918727915194;0.0077738515901060075;0.014134275618374558;1;0
5.0;1.0;2.0;1.0;0.8181818181818182;31.0;51.0;0.6326530612244898;0.6986301369863014;1.0;1.6451612903225807;0.9;3.3;1.0;0.0;0.9663865546218487;0.0056022408963585435;0.028011204481792718;0;1
2.0;1.0;2.0;0.3023255813953488;1.0;41.0;83.0;0.4880952380952381;0.8645833333333334;1.0;2.024390243902439;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9584799437016186;0.00211118930330753;0.03940886699507389;1;0
2.0;1.0;1.0;0.8205128205128205;1.0;40.0;79.0;0.5063291139240507;0.7117117117117117;1.0;1.975;0.8888888888888888;4.444444444444445;1.0;0.0;0.9501754385964912;0.0;0.04982456140350877;1;0
2.0;2.0;1.0;1.0;0.9714285714285714;43.0;74.0;0.5584415584415584;0.6788990825688074;1.0;1.7209302325581395;0.8888888888888888;4.444444444444445;1.0;0.0;0.9511677282377919;0.0;0.04883227176220807;1;0
2.0;2.0;0.0;1.0;0.375;32.0;49.0;0.7804878048780488;0.6712328767123288;1.0;1.53125;0.8888888888888888;4.444444444444445;1.0;0.0;0.9687732342007435;0.006691449814126394;0.02453531598513011;1;0
