Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
3.0;0.0;0.0;1.0;1.0;24.0;42.0;1.0;1.0;1.0;1.75;0.96;1.68;0.0;0.0;0.0;0.0;0.0;0.0
2.0;1.0;0.0;1.0;0.0;33.0;21.0;1.0;0.5121951219512195;1.5714285714285714;1.0;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1.0
2.0;1.0;1.0;0.6666666666666666;1.0;33.0;40.0;0.5238095238095238;0.6666666666666666;1.0;1.2121212121212122;1.1818181818181819;0.9090909090909091;0.0;1.0;1.0;0.0;0.0;1.0
1.0;1.0;2.0;0.7666666666666667;1.0;35.0;46.0;0.5384615384615384;0.6666666666666666;1.0;1.3142857142857143;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1.0
5.0;1.0;3.0;0.4339622641509434;1.0;40.0;89.0;0.43010752688172044;0.7946428571428571;1.0;2.225;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1.0
1.0;1.0;4.0;0.3150684931506849;1.0;35.0;89.0;0.32407407407407407;0.7946428571428571;1.0;2.5428571428571427;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1.0
4.0;1.0;5.0;0.21904761904761905;1.0;53.0;124.0;0.33544303797468356;0.8435374149659864;1.0;2.339622641509434;1.5;0.95;0.0;0.0;1.0;0.0;0.0;1.0
3.0;1.0;6.0;0.19827586206896552;1.0;35.0;158.0;0.23178807947019867;0.8729281767955801;1.0;4.514285714285714;0.9230769230769231;3.230769230769231;1.0;0.0;1.0;0.0;0.0;0.0
4.0;2.0;6.0;0.2894736842105263;1.0;63.0;121.0;0.3559322033898305;0.7857142857142857;1.0;1.9206349206349207;3.75;0.875;0.0;1.0;1.0;0.0;0.0;1.0
1.0;2.0;7.0;0.26666666666666666;1.0;44.0;136.0;0.2682926829268293;0.8095238095238095;1.0;3.090909090909091;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0.0
1.0;3.0;7.0;0.45;1.0;64.0;136.0;0.34782608695652173;0.7157894736842105;1.0;2.125;0.9090909090909091;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;0.0
5.0;4.0;7.0;0.5333333333333333;1.0;81.0;156.0;0.40298507462686567;0.7090909090909091;1.0;1.9259259259259258;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
4.0;5.0;7.0;0.6218487394957983;1.0;104.0;126.0;0.4663677130044843;0.63;1.0;1.2115384615384615;3.75;0.875;0.0;1.0;1.0;0.0;0.0;1.0
1.0;5.0;8.0;0.584;1.0;85.0;141.0;0.40476190476190477;0.6588785046728972;1.0;1.6588235294117648;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1.0
5.0;5.0;9.0;0.4899328859060403;1.0;82.0;185.0;0.354978354978355;0.7170542635658915;1.0;2.2560975609756095;0.9;3.6;1.0;0.0;1.0;0.0;0.0;0.0
2.0;6.0;9.0;0.5503355704697986;1.0;95.0;170.0;0.38934426229508196;0.6746031746031746;1.0;1.7894736842105263;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1.0
3.0;6.0;10.0;0.5030674846625767;1.0;106.0;205.0;0.3940520446096654;0.7142857142857143;1.0;1.9339622641509433;0.96;1.68;0.0;0.0;1.0;0.0;0.0;1.0
2.0;6.0;11.0;0.43315508021390375;1.0;94.0;208.0;0.33451957295373663;0.7197231833910035;1.0;2.2127659574468086;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1.0
4.0;6.0;12.0;0.35714285714285715;1.0;110.0;243.0;0.32934131736526945;0.7523219814241486;1.0;2.209090909090909;1.5;0.95;0.0;0.0;1.0;0.0;0.0;1.0
3.0;6.0;13.0;0.3278008298755187;1.0;103.0;283.0;0.29941860465116277;0.7817679558011049;1.0;2.7475728155339807;0.96;1.68;0.0;0.0;1.0;0.0;0.0;1.0
1.0;6.0;14.0;0.2958801498127341;1.0;91.0;283.0;0.2541899441340782;0.7817679558011049;1.0;3.10989010989011;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0.0
3.0;7.0;14.0;0.36329588014981273;1.0;121.0;281.0;0.3118556701030928;0.7433862433862434;1.0;2.322314049586777;1.6;0.9333333333333333;0.0;1.0;1.0;0.0;0.0;1.0
3.0;7.0;15.0;0.34519572953736655;1.0;121.0;295.0;0.3009950248756219;0.7525510204081632;1.0;2.43801652892562;1.6;0.9333333333333333;0.0;1.0;1.0;0.0;0.0;1.0
4.0;7.0;16.0;0.3288135593220339;1.0;127.0;314.0;0.3009478672985782;0.7639902676399026;1.0;2.47244094488189;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0.0
2.0;8.0;15.0;0.36860068259385664;1.0;121.0;314.0;0.2922705314009662;0.7440758293838863;1.0;2.5950413223140494;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0.0
1.0;9.0;15.0;0.46075085324232085;1.0;147.0;309.0;0.3340909090909091;0.6959459459459459;1.0;2.1020408163265305;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0.0
3.0;10.0;15.0;0.5119453924914675;1.0;174.0;307.0;0.37259100642398285;0.6717724288840262;1.0;1.764367816091954;1.6;0.9333333333333333;0.0;1.0;1.0;0.0;0.0;1.0
1.0;9.0;16.0;0.4869281045751634;1.0;159.0;322.0;0.3419354838709677;0.6836518046709129;1.0;2.0251572327044025;0.9090909090909091;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;0.0
2.0;10.0;16.0;0.5196078431372549;1.0;172.0;327.0;0.3598326359832636;0.6728395061728395;1.0;1.9011627906976745;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0.0
1.0;11.0;16.0;0.5508196721311476;1.0;180.0;321.0;0.3711340206185567;0.656441717791411;1.0;1.7833333333333334;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0.0
5.0;12.0;16.0;0.6;1.0;200.0;341.0;0.39603960396039606;0.6507633587786259;1.0;1.705;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1.0
2.0;12.0;17.0;0.5229885057471264;1.0;195.0;369.0;0.35911602209944754;0.6696914700544465;1.0;1.8923076923076922;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1.0
4.0;12.0;18.0;0.48148148148148145;1.0;212.0;397.0;0.3593220338983051;0.6856649395509499;1.0;1.8726415094339623;1.5;0.95;0.0;0.0;1.0;0.0;0.0;1.0
1.0;12.0;19.0;0.4595959595959596;1.0;192.0;412.0;0.32653061224489793;0.6936026936026936;1.0;2.1458333333333335;0.9090909090909091;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;0.0
5.0;13.0;19.0;0.48484848484848486;1.0;209.0;432.0;0.34545454545454546;0.6923076923076923;1.0;2.0669856459330145;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1.0
3.0;13.0;20.0;0.4528301886792453;1.0;216.0;466.0;0.3375;0.7082066869300911;1.0;2.1574074074074074;0.96;1.68;0.0;0.0;1.0;0.0;0.0;0.0
2.0;14.0;20.0;0.4846335697399527;1.0;218.0;444.0;0.34009360374414976;0.6841294298921418;1.0;2.036697247706422;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0.0
5.0;15.0;20.0;0.5319148936170213;1.0;242.0;439.0;0.36390977443609024;0.661144578313253;1.0;1.8140495867768596;1.0;0.9411764705882353;0.0;1.0;1.0;0.0;0.0;1.0
2.0;15.0;21.0;0.5114155251141552;1.0;232.0;459.0;0.34626865671641793;0.6720351390922401;1.0;1.978448275862069;0.8888888888888888;2.3333333333333335;1.0;0.0;1.0;0.0;0.0;0.0
3.0;16.0;21.0;0.5296803652968036;1.0;256.0;480.0;0.3688760806916426;0.6741573033707865;1.0;1.875;0.96;1.68;0.0;0.0;1.0;0.0;0.0;1.0
2.0;16.0;22.0;0.4915254237288136;1.0;240.0;493.0;0.33707865168539325;0.68;1.0;2.0541666666666667;0.8888888888888888;2.3333333333333335;1.0;0.0;1.0;0.0;0.0;0.0
1.0;17.0;22.0;0.5084745762711864;1.0;252.0;488.0;0.34806629834254144;0.6703296703296703;1.0;1.9365079365079365;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0.0
4.0;18.0;22.0;0.5392781316348195;1.0;284.0;490.0;0.376158940397351;0.6586021505376344;1.0;1.7253521126760563;1.5;0.95;0.0;0.0;1.0;0.0;0.0;1.0
5.0;18.0;23.0;0.500990099009901;1.0;270.0;541.0;0.34838709677419355;0.681360201511335;1.0;2.0037037037037035;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0.0
3.0;19.0;23.0;0.5218253968253969;1.0;287.0;546.0;0.36283185840707965;0.6749072929542645;1.0;1.9024390243902438;0.96;1.68;0.0;0.0;1.0;0.0;0.0;0.0
3.0;20.0;23.0;0.5606361829025845;1.0;294.0;545.0;0.36888331242158096;0.6590084643288996;1.0;1.8537414965986394;0.9230769230769231;3.230769230769231;1.0;0.0;1.0;0.0;0.0;0.0
3.0;21.0;22.0;0.582;1.0;303.0;542.0;0.37733499377334995;0.6506602641056423;1.0;1.7887788778877889;0.9230769230769231;3.230769230769231;1.0;0.0;0.9777503090234858;0.022249690976514216;0.0;0.0
5.0;21.0;22.0;0.6052104208416834;1.0;319.0;535.0;0.3899755501222494;0.6391875746714456;1.0;1.677115987460815;0.9444444444444444;2.0;0.0;0.0;0.9792176039119804;0.02078239608801956;0.0;0.0
4.0;22.0;22.0;0.6458752515090543;1.0;351.0;504.0;0.41391509433962265;0.610909090909091;1.0;1.435897435897436;3.75;0.875;0.0;1.0;0.9657615112160567;0.03423848878394333;0.0;1.0
1.0;22.0;23.0;0.6361829025844931;1.0;332.0;519.0;0.3976047904191617;0.6185935637663885;1.0;1.5632530120481927;0.9230769230769231;1.2307692307692308;0.0;0.0;0.9682352941176471;0.03176470588235294;0.0;0.0
2.0;23.0;23.0;0.6719681908548708;1.0;351.0;524.0;0.41100702576112413;0.6078886310904872;1.0;1.4928774928774928;0.9285714285714286;1.5;0.0;0.0;0.9688940092165899;0.03110599078341014;0.0;0.0
3.0;24.0;23.0;0.6918489065606361;1.0;372.0;545.0;0.42514285714285716;0.6103023516237402;1.0;1.4650537634408602;0.96;1.68;0.0;0.0;0.969248291571754;0.030751708428246014;0.0;0.0
4.0;25.0;23.0;0.7245508982035929;1.0;393.0;508.0;0.4395973154362416;0.5832376578645235;1.0;1.2926208651399491;3.75;0.875;0.0;1.0;0.9740698985343855;0.02593010146561443;0.0;1.0
3.0;25.0;24.0;0.7145669291338582;1.0;375.0;550.0;0.4246885617214043;0.6024096385542169;1.0;1.4666666666666666;0.9230769230769231;3.230769230769231;1.0;0.0;0.9742729306487695;0.025727069351230425;0.0;0.0
4.0;26.0;24.0;0.73767258382643;1.0;404.0;514.0;0.4434687156970362;0.5788288288288288;1.0;1.2722772277227723;3.75;0.875;0.0;1.0;0.9767184035476718;0.02328159645232816;0.0;1.0
5.0;26.0;25.0;0.7276264591439688;1.0;391.0;550.0;0.4320441988950276;0.5952380952380952;1.0;1.4066496163682864;0.9444444444444444;2.0;0.0;0.0;0.976897689768977;0.0231023102310231;0.0;0.0
5.0;27.0;25.0;0.7680311890838206;1.0;403.0;549.0;0.43995633187772926;0.5821845174973489;1.0;1.3622828784119108;0.9;3.6;1.0;0.0;0.9794816414686826;0.020518358531317494;0.0;0.0
1.0;28.0;25.0;0.7855750487329435;1.0;415.0;529.0;0.44719827586206895;0.5675965665236051;1.0;1.274698795180723;0.9230769230769231;1.2307692307692308;0.0;0.0;0.9796791443850268;0.020320855614973262;0.0;0.0
5.0;29.0;25.0;0.8316831683168316;1.0;437.0;541.0;0.46390658174097665;0.562955254942768;1.0;1.2379862700228832;0.9444444444444444;2.0;0.0;0.0;0.9798728813559322;0.020127118644067795;0.0;0.0
4.0;30.0;25.0;0.8534653465346534;1.0;461.0;512.0;0.4772256728778468;0.542948038176034;1.0;1.1106290672451193;3.75;0.875;0.0;1.0;0.9801047120418848;0.019895287958115182;0.0;1.0
3.0;30.0;26.0;0.8411764705882353;1.0;453.0;552.0;0.470404984423676;0.5626911314984709;1.0;1.218543046357616;0.96;1.68;0.0;0.0;0.9842767295597484;0.015723270440251572;0.0;0.0
4.0;31.0;26.0;0.8803921568627451;1.0;479.0;517.0;0.48432760364004046;0.5351966873706004;1.0;1.0793319415448852;3.75;0.875;0.0;1.0;0.9845995893223819;0.015400410677618069;0.0;1.0
1.0;31.0;26.0;0.8682170542635659;1.0;460.0;532.0;0.4713114754098361;0.5428571428571428;1.0;1.1565217391304348;0.9230769230769231;1.2307692307692308;0.0;0.0;0.9866939611054247;0.01330603889457523;0.0;1.0
2.0;31.0;27.0;0.8293135435992579;1.0;460.0;560.0;0.46046046046046046;0.5561072492552135;1.0;1.2173913043478262;0.9285714285714286;1.5;0.0;0.0;0.9889669007021064;0.011033099297893681;0.0;1.0
3.0;31.0;28.0;0.7898550724637681;1.0;448.0;594.0;0.448;0.5766990291262136;1.0;1.3258928571428572;0.9230769230769231;3.230769230769231;1.0;0.0;0.987012987012987;0.012987012987012988;0.0;0.0
1.0;32.0;28.0;0.8115942028985508;1.0;460.0;568.0;0.45454545454545453;0.5590551181102362;1.0;1.2347826086956522;0.9230769230769231;1.2307692307692308;0.0;0.0;0.9871668311944719;0.012833168805528134;0.0;1.0
4.0;32.0;29.0;0.7791304347826087;1.0;478.0;594.0;0.4539411206077873;0.5700575815738963;1.0;1.2426778242677825;1.5;0.95;0.0;0.0;0.9874517374517374;0.012548262548262547;0.0;1.0
3.0;32.0;30.0;0.764505119453925;1.0;460.0;628.0;0.4397705544933078;0.5836431226765799;1.0;1.3652173913043477;0.9230769230769231;3.230769230769231;1.0;0.0;0.9875835721107927;0.012416427889207259;0.0;0.0
4.0;32.0;30.0;0.7846153846153846;1.0;489.0;592.0;0.4553072625698324;0.5632730732635585;1.0;1.2106339468302658;3.75;0.875;0.0;1.0;0.9895734597156398;0.01042654028436019;0.0;1.0
2.0;32.0;31.0;0.7749576988155669;1.0;471.0;612.0;0.4435028248587571;0.5719626168224299;1.0;1.2993630573248407;0.9285714285714286;1.5;0.0;0.0;0.9914933837429112;0.008506616257088847;0.0;1.0
2.0;32.0;32.0;0.7467320261437909;1.0;470.0;622.0;0.4343807763401109;0.5764596848934198;1.0;1.323404255319149;1.1818181818181819;0.9090909090909091;0.0;1.0;0.9934944237918215;0.006505576208178439;0.0;1.0
3.0;32.0;33.0;0.7347266881028939;1.0;469.0;664.0;0.4298808432630614;0.592328278322926;1.0;1.415778251599147;0.9230769230769231;3.230769230769231;1.0;0.0;0.9935543278084714;0.006445672191528545;0.0;0.0
4.0;33.0;33.0;0.7540192926045016;1.0;499.0;641.0;0.4451382694023194;0.5774774774774775;1.0;1.2845691382765532;1.5;0.95;0.0;0.0;0.9936247723132969;0.006375227686703097;0.0;0.0
3.0;34.0;33.0;0.7906602254428341;1.0;515.0;663.0;0.4533450704225352;0.574523396880416;1.0;1.287378640776699;0.96;1.68;0.0;0.0;0.9669565217391304;0.004347826086956522;0.028695652173913042;1.0
2.0;34.0;34.0;0.760061919504644;1.0;504.0;667.0;0.43826086956521737;0.575993091537133;1.0;1.3234126984126984;0.9285714285714286;1.5;0.0;0.0;0.9676595744680851;0.00425531914893617;0.028085106382978724;0.0
1.0;35.0;34.0;0.8012422360248447;1.0;528.0;660.0;0.45051194539249145;0.5612244897959183;1.0;1.25;0.9230769230769231;1.2307692307692308;0.0;0.0;0.9523809523809523;0.0008210180623973727;0.046798029556650245;0.0
2.0;36.0;34.0;0.82398753894081;1.0;542.0;663.0;0.4577702702702703;0.5562080536912751;1.0;1.2232472324723247;0.9285714285714286;1.5;0.0;0.0;0.9428341384863124;0.0;0.0571658615136876;0.0
1.0;37.0;34.0;0.8393135725429017;1.0;550.0;657.0;0.4617968094038623;0.5497907949790795;1.0;1.1945454545454546;0.9230769230769231;1.2307692307692308;0.0;0.0;0.9447115384615384;0.0;0.055288461538461536;0.0
1.0;38.0;34.0;0.8627145085803433;1.0;563.0;657.0;0.4676079734219269;0.5429752066115703;1.0;1.16696269982238;0.9090909090909091;1.4545454545454546;1.0;0.0;0.9453681710213777;0.0;0.05463182897862233;0.0
5.0;39.0;34.0;0.878125;1.0;579.0;676.0;0.4749794913863823;0.5460420032310178;1.0;1.1675302245250432;0.9444444444444444;2.0;0.0;0.0;0.9472025216706068;0.0;0.05279747832939322;0.0
5.0;40.0;34.0;0.8953125;1.0;582.0;676.0;0.4762684124386252;0.5412329863891113;1.0;1.161512027491409;0.9;3.6;1.0;0.0;0.94765625;0.0;0.05234375;0.0
1.0;41.0;34.0;0.909375;1.0;594.0;656.0;0.4813614262560778;0.529886914378029;1.0;1.1043771043771045;0.9230769230769231;1.2307692307692308;0.0;0.0;0.948021722265322;0.0;0.051978277734678044;1.0
5.0;41.0;35.0;0.8558823529411764;1.0;591.0;716.0;0.46498819826907944;0.551617873651772;1.0;1.2115059221658206;0.9;3.6;1.0;0.0;0.9495861550037622;0.0;0.05041384499623777;0.0
2.0;42.0;35.0;0.8691176470588236;1.0;604.0;701.0;0.470404984423676;0.5425696594427245;1.0;1.1605960264900663;0.9285714285714286;1.5;0.0;0.0;0.9499252615844545;0.0;0.05007473841554559;0.0
4.0;42.0;35.0;0.8719424460431655;1.0;636.0;714.0;0.47783621337340343;0.5409090909090909;1.0;1.1226415094339623;1.5;0.95;0.0;0.0;0.9373198847262247;0.01585014409221902;0.0468299711815562;1.0
2.0;42.0;36.0;0.8583569405099151;1.0;614.0;727.0;0.46515151515151515;0.5453863465866466;1.0;1.1840390879478828;0.8888888888888888;2.3333333333333335;1.0;0.0;0.9378127233738385;0.015725518227305217;0.04646175839885633;0.0
4.0;43.0;36.0;0.8696883852691218;1.0;644.0;713.0;0.47703703703703704;0.5373021853805576;1.0;1.1071428571428572;3.75;0.875;0.0;1.0;0.9381663113006397;0.015636105188343994;0.04619758351101635;1.0
3.0;43.0;37.0;0.8609550561797753;1.0;637.0;754.0;0.47220163083765754;0.5515727871250914;1.0;1.183673469387755;0.96;1.68;0.0;0.0;0.928521373510862;0.027330063069376315;0.04414856341976174;0.0
1.0;44.0;37.0;0.8848314606741573;1.0;642.0;728.0;0.4741506646971935;0.5360824742268041;1.0;1.1339563862928348;0.9230769230769231;1.2307692307692308;0.0;0.0;0.9293628808864266;0.027008310249307478;0.04362880886426593;0.0
1.0;45.0;37.0;0.9157303370786517;1.0;662.0;728.0;0.48180494905385735;0.527536231884058;1.0;1.0996978851963746;0.9090909090909091;1.4545454545454546;1.0;0.0;0.9304229195088677;0.02660300136425648;0.042974079126875855;0.0
1.0;46.0;37.0;0.929676511954993;1.0;671.0;727.0;0.48552821997105644;0.5237752161383286;1.0;1.0834575260804769;0.9090909090909091;1.4545454545454546;1.0;0.0;0.9333333333333333;0.025170068027210883;0.04149659863945578;0.0
5.0;47.0;37.0;0.9436619718309859;1.0;687.0;746.0;0.4917680744452398;0.5268361581920904;1.0;1.0858806404657932;0.9444444444444444;2.0;0.0;0.0;0.9362279511533242;0.023744911804613297;0.04002713704206241;0.0
4.0;48.0;37.0;0.9591549295774648;1.0;711.0;717.0;0.5003518648838846;0.5128755364806867;1.0;1.0084388185654007;3.75;0.875;0.0;1.0;0.9367003367003367;0.02356902356902357;0.03973063973063973;1.0
4.0;48.0;38.0;0.9497206703910615;1.0;710.0;723.0;0.49789621318373073;0.5153243050605845;1.0;1.0183098591549296;3.75;0.875;0.0;1.0;0.9394347240915208;0.02220726783310902;0.03835800807537012;1.0
4.0;48.0;39.0;0.9405255878284924;1.0;710.0;730.0;0.4954640614096302;0.5177304964539007;1.0;1.028169014084507;3.75;0.875;0.0;1.0;0.9397186872069658;0.022103148024112524;0.038178164768921635;1.0
5.0;48.0;40.0;0.9315068493150684;1.0;689.0;766.0;0.485553206483439;0.5297372060857538;1.0;1.111756168359942;0.9;3.6;1.0;0.0;0.94;0.022;0.038;1.0
2.0;48.0;41.0;0.8968253968253969;1.0;691.0;777.0;0.47753973738769867;0.534020618556701;1.0;1.1244573082489147;0.9285714285714286;1.5;0.0;0.0;0.945910290237467;0.01912928759894459;0.03496042216358839;1.0
5.0;48.0;42.0;0.8625954198473282;1.0;687.0;822.0;0.4663951120162933;0.548;1.0;1.1965065502183405;0.9;3.6;1.0;0.0;0.9469598965071151;0.018758085381630013;0.03428201811125485;0.0
4.0;49.0;42.0;0.8738853503184714;1.0;716.0;804.0;0.4770153231179214;0.5395973154362416;1.0;1.1229050279329609;1.5;0.95;0.0;0.0;0.9496449322143318;0.017430600387346677;0.0329244673983215;0.0
4.0;50.0;42.0;0.8979591836734694;1.0;715.0;803.0;0.4769846564376251;0.5328467153284672;1.0;1.123076923076923;0.9166666666666666;1.5833333333333333;1.0;0.0;0.9526248399487837;0.016005121638924456;0.03137003841229193;0.0
2.0;51.0;42.0;0.9117647058823529;1.0;726.0;792.0;0.48143236074270557;0.5262458471760797;1.0;1.0909090909090908;1.1818181818181819;0.9090909090909091;0.0;1.0;0.9577194106342088;0.013452914798206279;0.028827674567584883;0.0
5.0;52.0;42.0;0.9462915601023018;1.0;757.0;818.0;0.4918778427550357;0.5250320924261874;1.0;1.0805812417437253;0.9444444444444444;2.0;0.0;0.0;0.9584382871536524;0.01322418136020151;0.028337531486146095;0.0
1.0;53.0;42.0;0.971830985915493;1.0;771.0;797.0;0.49677835051546393;0.5122107969151671;1.0;1.0337224383916992;0.9230769230769231;1.2307692307692308;0.0;0.0;0.9547427154370738;0.018598884066955982;0.026658400495970243;0.0
2.0;54.0;42.0;0.9948783610755442;1.0;790.0;791.0;0.5028644175684277;0.5044642857142857;1.0;1.0012658227848101;1.1818181818181819;0.9090909090909091;0.0;1.0;0.9552421827099938;0.018393623543838136;0.026364193746167996;0.0
