Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
5.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428572;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;2.0
5.0;0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;7.0;0.8148148148148148;0.8387096774193549;1.0;3.142857142857143;3.7142857142857144;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9933065595716198;0.006693440428380187;0.0;2.0
3.0;0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9827437446074202;0.0;0.01725625539257981;0.0
3.0;1.0;0.0;0.0;1.0;0.0;0.0;14.0;26.0;22.0;1.0;0.7222222222222222;0.6875;1.0;1.8571428571428572;1.5714285714285714;0.8;5.2;4.4;1.0;0.0;0.0;0.9820359281437125;0.0074850299401197605;0.010479041916167664;1.0
3.0;0.0;1.0;0.0;0.1111111111111111;1.0;0.0;6.0;24.0;22.0;0.25;0.9230769230769231;0.5238095238095238;1.0;4.0;3.6666666666666665;0.8;1.2;4.4;1.0;1.0;0.0;0.981677237491191;0.014094432699083862;0.004228329809725159;0.0
3.0;0.0;1.0;0.0;0.14285714285714285;1.0;0.0;6.0;20.0;22.0;0.3;0.9090909090909091;0.5789473684210527;1.0;3.3333333333333335;3.6666666666666665;0.8;1.2;4.4;1.0;1.0;0.0;0.9660326086956522;0.010869565217391304;0.02309782608695652;0.0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;10.0;22.0;0.5;1.0;0.8461538461538461;1.0;2.5;5.5;0.8;1.2;4.4;1.0;1.0;0.0;0.956343792633015;0.002728512960436562;0.040927694406548434;2.0
3.0;0.0;0.0;1.0;0.0;0.1;1.0;4.0;8.0;26.0;0.15384615384615385;0.2857142857142857;0.9285714285714286;1.0;2.0;6.5;0.8;1.2;1.2;1.0;1.0;1.0;0.946793997271487;0.015006821282401092;0.03819918144611187;0.0
3.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;6.0;14.0;0.3333333333333333;0.42857142857142855;1.0;1.0;1.5;3.5;0.8;1.2;1.2;1.0;1.0;1.0;0.9551820728291317;0.0056022408963585435;0.0392156862745098;0.0
1.0;1.0;0.0;1.0;1.0;0.0;0.42105263157894735;31.0;19.0;31.0;0.7948717948717948;0.41304347826086957;0.62;1.631578947368421;1.0;1.631578947368421;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.9426399447131997;0.018659295093296474;0.038700760193503804;1.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;12.0;16.0;23.0;0.5714285714285714;1.0;0.71875;1.0;1.3333333333333333;1.9166666666666667;1.5;0.875;2.875;0.0;1.0;0.0;0.9525159461374911;0.0063784549964564135;0.041105598866052445;1.0
3.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;38.0;6.0;0.25;1.0;0.3333333333333333;1.0;9.5;1.5;0.8;5.2;1.2;1.0;0.0;1.0;0.9548762736535662;0.008733624454148471;0.036390101892285295;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0;13.0;23.0;0.6666666666666666;1.0;0.7931034482758621;1.0;1.0833333333333333;1.9166666666666667;1.5;0.875;2.875;0.0;1.0;0.0;0.9370529327610873;0.004291845493562232;0.058655221745350504;0.0
