Family;Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
5.0;0.0;0.0;1.0;1.0;24.0;33.0;1.0;1.0;1.0;1.375;0.96;1.32;0.0;0.0;0.9852774631936579;0.014722536806342015;0.0;1.0
5.0;0.0;1.0;0.0;1.0;24.0;45.0;0.43636363636363634;1.0;1.0;1.875;1.6;0.9333333333333333;0.0;1.0;0.9547960308710033;0.011025358324145534;0.034178610804851156;0.0
2.0;1.0;1.0;0.65;1.0;41.0;60.0;0.6721311475409836;0.821917808219178;1.0;1.4634146341463414;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9605954465849387;0.010507880910683012;0.028896672504378284;0.0
1.0;1.0;0.0;1.0;0.30434782608695654;52.0;30.0;0.8813559322033898;0.5660377358490566;1.7333333333333334;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9629629629629629;0.016835016835016835;0.020202020202020204;1.0
2.0;1.0;1.0;0.8666666666666667;1.0;21.0;55.0;0.5833333333333334;0.8088235294117647;1.0;2.619047619047619;0.8888888888888888;4.444444444444445;1.0;0.0;0.9678233438485805;0.014511041009463722;0.017665615141955835;0.0
2.0;1.0;0.0;1.0;0.5384615384615384;21.0;47.0;0.75;0.7833333333333333;1.0;2.238095238095238;0.8888888888888888;4.444444444444445;1.0;0.0;0.978818998716303;0.00834403080872914;0.012836970474967908;0.0
5.0;2.0;0.0;1.0;0.2222222222222222;42.0;37.0;0.9130434782608695;0.6727272727272727;1.135135135135135;1.0;0.96;1.32;0.0;0.0;0.9806326662362814;0.005164622336991607;0.014202711426726921;0.0
3.0;2.0;0.0;1.0;0.022727272727272728;80.0;35.0;0.9876543209876543;0.4430379746835443;2.2857142857142856;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9680102367242482;0.003198976327575176;0.028790786948176585;1.0
3.0;2.0;1.0;1.0;0.7631578947368421;74.0;39.0;0.7184466019417476;0.5064935064935064;1.8974358974358974;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.954227590591227;0.003178639542275906;0.04259376986649714;1.0
3.0;1.0;2.0;0.9696969696969697;1.0;68.0;43.0;0.6732673267326733;0.5733333333333334;1.5813953488372092;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9581724581724582;0.0;0.04182754182754183;1.0
3.0;1.0;3.0;0.5428571428571428;1.0;55.0;45.0;0.6111111111111112;0.703125;1.2222222222222223;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.954664914586071;0.00985545335085414;0.035479632063074903;1.0
5.0;0.0;2.0;0.13333333333333333;1.0;13.0;63.0;0.3023255813953488;0.9402985074626866;1.0;4.846153846153846;0.9;3.3;1.0;0.0;0.9766643788606726;0.0;0.023335621139327384;0.0
3.0;1.0;2.0;0.41379310344827586;1.0;48.0;39.0;0.6233766233766234;0.7647058823529411;1.2307692307692308;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9719562243502052;0.0;0.0280437756497948;1.0
5.0;0.0;3.0;0.12903225806451613;1.0;13.0;64.0;0.29545454545454547;0.9411764705882353;1.0;4.923076923076923;0.9;3.3;1.0;0.0;0.9638472032742156;0.01227830832196453;0.023874488403819918;0.0
