Family;Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
5.0;0.0;0.0;1.0;1.0;24.0;33.0;1.0;1.0;1.0;1.375;0.96;1.32;0.0;0.0;0.981042654028436;0.018957345971563982;0.0;1.0
5.0;0.0;1.0;0.0;1.0;24.0;45.0;0.43636363636363634;1.0;1.0;1.875;1.6;0.9333333333333333;0.0;1.0;0.9521739130434783;0.014130434782608696;0.03369565217391304;1.0
2.0;0.0;2.0;0.0;1.0;28.0;77.0;0.4307692307692308;1.0;1.0;2.75;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9493333333333334;0.017777777777777778;0.03288888888888889;0.0
5.0;1.0;2.0;0.71875;1.0;47.0;46.0;0.5949367088607594;0.6666666666666666;1.0217391304347827;1.0;1.6;0.9333333333333333;0.0;1.0;0.948;0.008;0.044;1.0
2.0;1.0;3.0;0.4888888888888889;1.0;30.0;85.0;0.4;0.794392523364486;1.0;2.8333333333333335;0.8888888888888888;4.444444444444445;1.0;0.0;0.9412219644238206;0.0069605568445475635;0.051817478731631866;0.0
5.0;2.0;2.0;0.5714285714285714;1.0;44.0;49.0;0.5569620253164557;0.7101449275362319;1.0;1.1136363636363635;1.6;0.9333333333333333;0.0;1.0;0.9498349834983498;0.013861386138613862;0.036303630363036306;0.0
5.0;2.0;1.0;1.0;0.6666666666666666;51.0;42.0;0.6455696202531646;0.5;1.2142857142857142;1.0;0.9;1.4;1.0;1.0;0.947069943289225;0.008821676118462508;0.04410838059231254;0.0
5.0;2.0;1.0;1.0;0.4523809523809524;51.0;33.0;0.7285714285714285;0.44;1.5454545454545454;1.0;0.9;1.4;1.0;1.0;0.9478428847392144;0.0128783000643915;0.039278815196394076;0.0
5.0;3.0;0.0;1.0;0.325;49.0;27.0;0.7903225806451613;0.40298507462686567;1.8148148148148149;1.0;0.9;1.4;1.0;1.0;0.9592641261498029;0.005913272010512484;0.03482260183968462;0.0
3.0;4.0;0.0;1.0;0.07692307692307693;75.0;37.0;0.9615384615384616;0.4868421052631579;2.027027027027027;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.97165991902834;0.0;0.02834008097165992;1.0
2.0;1.0;0.0;1.0;0.8333333333333334;40.0;50.0;0.8;0.8064516129032258;1.0;1.25;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9649243466299863;0.019944979367262722;0.015130674002751032;0.0
3.0;2.0;0.0;1.0;0.2647058823529412;70.0;19.0;0.8860759493670886;0.3584905660377358;3.6842105263157894;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.951766304347826;0.019021739130434784;0.029211956521739132;1.0
3.0;1.0;1.0;1.0;0.4230769230769231;62.0;21.0;0.8493150684931506;0.44680851063829785;2.9523809523809526;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9603616133518776;0.013908205841446454;0.02573018080667594;1.0
3.0;1.0;1.0;1.0;0.5833333333333334;60.0;24.0;0.8108108108108109;0.5;2.5;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9572829131652661;0.01610644257703081;0.02661064425770308;1.0
5.0;1.0;1.0;1.0;1.0;40.0;49.0;0.7142857142857143;0.7538461538461538;1.0;1.225;0.96;1.32;0.0;0.0;0.9662356321839081;0.010775862068965518;0.022988505747126436;0.0
4.0;1.0;0.0;1.0;0.0;58.0;28.0;1.0;0.49122807017543857;2.0714285714285716;1.0;1.0;0.9655172413793104;0.0;0.0;0.9671641791044776;0.011194029850746268;0.02164179104477612;0.0
3.0;2.0;0.0;1.0;0.0;81.0;10.0;1.0;0.18181818181818182;8.1;1.0;3.272727272727273;0.9090909090909091;0.0;1.0;0.9604182225541449;0.00597460791635549;0.033607169529499624;1.0
1.0;2.0;0.0;1.0;0.07894736842105263;67.0;26.0;0.9571428571428572;0.40625;2.576923076923077;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9666413949962093;0.002274450341167551;0.0310841546626232;1.0
1.0;2.0;1.0;1.0;0.9166666666666666;65.0;41.0;0.6632653061224489;0.5324675324675324;1.5853658536585367;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.947800149142431;0.0007457121551081282;0.05145413870246085;1.0
1.0;1.0;2.0;1.0;0.8823529411764706;63.0;38.0;0.6774193548387096;0.5277777777777778;1.6578947368421053;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9519158527422991;0.0;0.04808414725770098;1.0
2.0;1.0;1.0;0.9285714285714286;1.0;41.0;54.0;0.7454545454545455;0.8059701492537313;1.0;1.3170731707317074;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9598741148701809;0.01888276947285602;0.021243115656963022;0.0
2.0;1.0;1.0;1.0;0.2647058823529412;42.0;49.0;0.8235294117647058;0.5903614457831325;1.0;1.1666666666666667;0.8888888888888888;4.444444444444445;1.0;0.0;0.9414976599063962;0.0249609984399376;0.033541341653666144;0.0
2.0;2.0;0.0;1.0;0.175;48.0;47.0;0.8727272727272727;0.5402298850574713;1.0212765957446808;1.0;0.8888888888888888;4.444444444444445;1.0;0.0;0.9405785770132916;0.022673964034401875;0.03674745895230649;0.0
1.0;3.0;0.0;1.0;0.0;71.0;8.0;1.0;0.16;8.875;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9346456692913386;0.03228346456692913;0.03307086614173228;1.0
1.0;3.0;0.0;1.0;0.10526315789473684;67.0;12.0;0.9436619718309859;0.24;5.583333333333333;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9357142857142857;0.030952380952380953;0.03333333333333333;1.0
1.0;3.0;0.0;1.0;0.1875;61.0;14.0;0.9104477611940298;0.30434782608695654;4.357142857142857;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9378531073446328;0.031476997578692496;0.03066989507667474;1.0
2.0;2.0;0.0;1.0;0.05263157894736842;27.0;41.0;0.9642857142857143;0.6833333333333333;1.0;1.5185185185185186;0.8888888888888888;4.444444444444445;1.0;0.0;0.9602704987320372;0.02282333051563821;0.0169061707523246;0.0
