Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
4.0;0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;1.0;0.0;0.0;2.0
3.0;0.0;0.0;1.0;0.0;0.0;1.0;16.0;26.0;39.0;0.48484848484848486;0.6046511627906976;1.0;1.0;1.625;2.4375;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9638297872340426;0.036170212765957444;0.0;0.0
1.0;1.0;0.0;0.0;0.8333333333333334;0.0;1.0;17.0;19.0;29.0;0.7391304347826086;0.6333333333333333;0.8529411764705882;1.0;1.1176470588235294;1.7058823529411764;0.9230769230769231;1.4615384615384615;1.7692307692307692;0.0;0.0;0.0;0.984743411927878;0.015256588072122053;0.0;0.0
3.0;1.0;0.0;0.0;1.0;0.0;0.2777777777777778;34.0;26.0;27.0;0.8717948717948718;0.5306122448979592;0.6;1.3076923076923077;1.0;1.0384615384615385;0.9411764705882353;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9691275167785235;0.03087248322147651;0.0;2.0
1.0;1.0;0.0;1.0;0.3125;0.0;1.0;7.0;19.0;39.0;0.30434782608695654;0.475;0.8863636363636364;1.0;2.7142857142857144;5.571428571428571;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9357142857142857;0.01875;0.045535714285714284;0.0
3.0;2.0;0.0;1.0;0.4;0.0;1.0;22.0;26.0;21.0;0.5945945945945946;0.5531914893617021;0.7777777777777778;1.0476190476190477;1.2380952380952381;1.0;2.2857142857142856;3.7142857142857144;0.8571428571428571;0.0;0.0;1.0;0.9377777777777778;0.018666666666666668;0.043555555555555556;1.0
1.0;0.0;1.0;0.0;0.0;1.0;0.26666666666666666;2.0;34.0;27.0;0.09523809523809523;0.8947368421052632;0.6428571428571429;1.0;17.0;13.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9454424484364604;0.012641383898868928;0.041916167664670656;2.0
3.0;0.0;1.0;1.0;0.0;0.6363636363636364;1.0;16.0;20.0;44.0;0.3076923076923077;0.47619047619047616;0.7586206896551724;1.0;1.25;2.75;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9360158311345647;0.023746701846965697;0.040237467018469655;1.0
1.0;0.0;1.0;1.0;0.0;0.6;1.0;2.0;28.0;18.0;0.07692307692307693;0.6511627906976745;0.6666666666666666;1.0;14.0;9.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9525101763907734;0.016282225237449117;0.031207598371777476;2.0
3.0;0.0;1.0;2.0;0.0;0.47058823529411764;1.0;16.0;14.0;39.0;0.3902439024390244;0.45161290322580644;0.8297872340425532;1.1428571428571428;1.0;2.7857142857142856;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9530931339225017;0.01699524133242692;0.02991162474507138;1.0
3.0;0.0;0.0;1.0;0.0;0.4;1.0;16.0;8.0;27.0;0.6956521739130435;0.6153846153846154;0.9310344827586207;2.0;1.0;3.375;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9641350210970464;0.004922644163150493;0.030942334739803096;1.0
2.0;0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809523;0.9523809523809523;0.0;0.0;0.0;0.9601139601139601;0.0;0.039886039886039885;1.0
2.0;0.0;1.0;0.0;0.0;1.0;0.0;22.0;21.0;20.0;0.5945945945945946;1.0;0.5714285714285714;1.1;1.05;1.0;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9482636428065202;0.010630758327427357;0.041105598866052445;1.0
2.0;0.0;2.0;0.0;0.0;1.0;0.0;22.0;19.0;20.0;0.6285714285714286;1.0;0.6060606060606061;1.1578947368421053;1.0;1.0526315789473684;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9599708879184862;0.009461426491994178;0.03056768558951965;1.0
1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;35.0;3.0;0.1111111111111111;1.0;0.15789473684210525;1.0;17.5;1.5;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9621267297887837;0.011653313911143482;0.026219956300072834;2.0
1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;26.0;3.0;0.2222222222222222;1.0;0.3;1.0;13.0;1.5;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.952485380116959;0.005116959064327485;0.04239766081871345;0.0
