Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;15.0;16.0;17.0;1.0;0.9375;0.9411764705882352;0.9444444444444444;1.0;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9433249370277078;0.0465994962216624;0.0012594458438287;0.0012594458438287;0.0075566750629722;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;21.0;0.7777777777777778;0.7894736842105263;0.6;1.0;2.333333333333333;2.5;1.0;3.5;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9359605911330048;0.0554187192118226;0.0049261083743842;0.0036945812807881;0.0;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;22.0;0.7368421052631579;0.75;0.5454545454545454;1.0;2.333333333333333;2.5;1.0;3.6666666666666665;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9318181818181818;0.0429292929292929;0.0063131313131313;0.0;0.0189393939393939;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6666666666666666;14.0;15.0;9.0;19.0;0.7368421052631579;0.75;0.8181818181818182;0.8636363636363636;1.5555555555555556;1.6666666666666667;1.0;2.111111111111111;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9494163424124512;0.0324254215304799;0.0064850843060959;0.0;0.0116731517509727;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;8.0;17.0;0.875;0.8823529411764706;1.0;0.8947368421052632;1.75;1.875;1.0;2.125;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9422572178477692;0.0485564304461942;0.0026246719160104;0.0;0.0065616797900262;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;7.0;17.0;0.9333333333333332;0.9375;1.0;0.9444444444444444;2.0;2.142857142857143;1.0;2.4285714285714284;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9578231292517008;0.036734693877551;0.001360544217687;0.0;0.0040816326530612;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6;14.0;15.0;21.0;20.0;0.6363636363636364;0.6521739130434783;0.875;0.8;1.0;1.0714285714285714;1.5;1.4285714285714286;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8426763110307414;0.1103074141048824;0.0144665461121157;0.0054249547920434;0.0271247739602169;0;1;0;0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;6.0;16.0;17.0;0.9333333333333332;1.0;0.9411764705882352;0.9444444444444444;2.333333333333333;1.0;2.6666666666666665;2.833333333333333;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8866396761133604;0.1052631578947368;0.0020242914979757;0.0;0.0060728744939271;0;0;1;0
0.0;0.0;1.0;0.0;0.0;0.0625;1.0;0.0;14.0;6.0;22.0;17.0;0.4516129032258064;0.2727272727272727;0.9565217391304348;0.5;2.333333333333333;1.0;3.6666666666666665;2.833333333333333;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.8588235294117647;0.1019607843137254;0.0333333333333333;0.0;0.0058823529411764;0;1;0;0
0.0;1.0;1.0;0.0;0.0;0.375;1.0;0.0;14.0;11.0;22.0;17.0;0.3888888888888889;0.4074074074074074;0.7857142857142857;0.4358974358974359;1.2727272727272727;1.0;2.0;1.5454545454545454;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.8504854368932039;0.1009708737864077;0.0427184466019417;0.0;0.0058252427184466;0;1;0;0
