Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;15.0;16.0;17.0;1.0;0.6818181818181818;0.6956521739130435;0.7083333333333334;1.4;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9018036072144288;0.0501002004008016;0.0140280561122244;0.002004008016032;0.032064128256513;0;0;0;1
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;17.0;15.0;16.0;7.0;1.0;0.8333333333333334;0.8421052631578947;0.7;2.4285714285714284;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.915617128463476;0.0692695214105793;0.0037783375314861;0.0;0.0113350125944584;0;0;0;1
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9052496798975672;0.0921895006402048;0.0;0.0012804097311139;0.0012804097311139;0;0;0;1
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;15.0;16.0;7.0;1.0;0.9375;0.9411764705882352;0.875;2.142857142857143;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.924629878869448;0.0699865410497981;0.0013458950201884;0.0026917900403768;0.0013458950201884;0;0;1;0
0.0;1.0;0.0;0.0;0.1;1.0;0.0;0.0;15.0;25.0;6.0;7.0;0.6;0.9615384615384616;0.3529411764705882;0.3888888888888889;2.5;4.166666666666667;1.0;1.1666666666666667;2.0;2.142857142857143;0.8571428571428571;1.0;0.0;0.0;1.0;1.0;0.911849710982659;0.0722543352601156;0.0158959537572254;0.0;0.0;0;0;1;0
0.0;1.0;0.0;1.0;0.0;0.8125;0.0;1.0;14.0;28.0;6.0;33.0;0.3255813953488372;0.6363636363636364;0.1714285714285714;0.717391304347826;2.333333333333333;4.666666666666667;1.0;5.5;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8933333333333333;0.0607407407407407;0.0429629629629629;0.0;0.0029629629629629;0;0;1;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1538461538461538;27.0;15.0;6.0;19.0;0.9310344827586208;0.5;0.2857142857142857;0.59375;4.5;2.5;1.0;3.1666666666666665;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8738601823708206;0.0957446808510638;0.0227963525835866;0.0045592705167173;0.0030395136778115;1;0;0;1
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.7142857142857143;21.0;15.0;6.0;12.0;0.8076923076923077;0.5555555555555556;0.3333333333333333;0.631578947368421;3.5;2.5;1.0;2.0;2.0;2.142857142857143;0.8571428571428571;1.0;0.0;0.0;1.0;1.0;0.8808373590982287;0.0805152979066022;0.0193236714975845;0.0048309178743961;0.0144927536231884;0;0;0;1
0.0;0.0;0.0;0.0;0.8;0.0;0.0;1.0;18.0;15.0;6.0;12.0;0.782608695652174;0.625;0.4;0.75;3.0;2.5;1.0;2.0;2.0;2.142857142857143;0.8571428571428571;1.0;0.0;0.0;1.0;1.0;0.9269565217391303;0.0504347826086956;0.0156521739130434;0.0034782608695652;0.0034782608695652;0;0;1;0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;7.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;1.1666666666666667;2.0;2.142857142857143;0.8571428571428571;1.0;0.0;0.0;1.0;1.0;0.9153439153439152;0.0599647266313932;0.0;0.0141093474426807;0.0105820105820105;1;0;1;0
