Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0;1;0
0.0;1.0;0.0;0.7692307692307693;1.0;0.0;25.0;25.0;21.0;0.6578947368421053;0.7142857142857143;0.4772727272727273;1.1904761904761905;1.1904761904761905;1.0;1.1538461538461535;0.9230769230769232;1.6153846153846154;0.0;1.0;0.0;0.8763440860215054;0.1236559139784946;0.0;0.0;0.0;0;0;1
1.0;0.0;1.0;0.9375;0.5;1.0;30.0;20.0;30.0;0.5555555555555556;0.392156862745098;0.5660377358490566;1.5;1.0;1.5;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8243243243243243;0.1756756756756756;0.0;0.0;0.0;0;1;0
1.0;0.0;0.0;1.0;0.2;0.04;40.0;17.0;15.0;0.8695652173913043;0.3953488372093023;0.3333333333333333;2.6666666666666665;1.1333333333333333;1.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8914141414141414;0.0782828282828282;0.0303030303030303;0.0;0.0;0;0;1
2.0;0.0;0.0;1.0;0.0;0.3333333333333333;45.0;12.0;24.0;0.8181818181818182;0.2307692307692307;0.4444444444444444;3.75;1.0;2.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8642857142857143;0.0952380952380952;0.0404761904761904;0.0;0.0;0;1;0
3.0;0.0;0.0;1.0;0.2;0.1428571428571428;50.0;19.0;19.0;0.8064516129032258;0.3220338983050847;0.3114754098360656;2.631578947368421;1.0;1.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8396624472573839;0.0991561181434599;0.040084388185654;0.0021097046413502;0.0189873417721519;0;1;0
2.0;1.0;0.0;1.0;0.4666666666666667;0.0;45.0;26.0;14.0;0.7627118644067796;0.4642857142857143;0.2413793103448276;3.2142857142857144;1.8571428571428568;1.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8734693877551021;0.0897959183673469;0.0163265306122449;0.0;0.0204081632653061;0;0;1
2.0;0.0;0.0;1.0;0.36;0.36;40.0;21.0;23.0;0.6896551724137931;0.3818181818181818;0.4035087719298245;1.9047619047619049;1.0;1.0952380952380951;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8716904276985743;0.0875763747454175;0.020366598778004;0.0;0.020366598778004;0;1;0
2.0;1.0;0.0;1.0;0.4571428571428571;0.1142857142857142;50.0;28.0;18.0;0.7142857142857143;0.417910447761194;0.2608695652173913;2.7777777777777777;1.5555555555555556;1.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8715083798882681;0.1024208566108007;0.0074487895716946;0.0074487895716946;0.0111731843575419;0;0;1
2.0;0.0;0.0;1.0;0.3666666666666666;0.4333333333333333;45.0;23.0;27.0;0.6521739130434783;0.3484848484848485;0.3970588235294117;1.9565217391304348;1.0;1.173913043478261;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8743961352657005;0.0869565217391304;0.0273752012882447;0.0048309178743961;0.0064412238325281;0;0;1
1.0;0.0;1.0;1.0;0.24;0.88;40.0;18.0;36.0;0.5882352941176471;0.2769230769230769;0.5373134328358209;2.2222222222222223;1.0;2.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.901840490797546;0.0812883435582822;0.0107361963190184;0.0030674846625766;0.0030674846625766;0;1;0
1.0;2.0;1.0;0.6451612903225806;1.0;0.5483870967741935;35.0;49.0;31.0;0.4216867469879518;0.5697674418604651;0.3780487804878049;1.1290322580645162;1.5806451612903225;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8841201716738197;0.0972818311874105;0.0157367668097281;0.0014306151645207;0.0014306151645207;0;0;1
0.0;0.0;1.0;0.0;0.1481481481481481;1.0;15.0;22.0;48.0;0.3260869565217391;0.4489795918367347;0.9230769230769232;1.0;1.4666666666666666;3.2;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9363636363636364;0.0469696969696969;0.0;0.0045454545454545;0.0121212121212121;1;0;0
0.0;1.0;1.0;0.4545454545454545;0.8181818181818182;1.0;20.0;36.0;43.0;0.3333333333333333;0.5294117647058824;0.6056338028169014;1.0;1.8;2.15;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.9142857142857144;0.075187969924812;0.0045112781954887;0.0;0.0060150375939849;1;1;0
0.0;0.0;0.0;0.7142857142857143;0.0;1.0;15.0;18.0;28.0;0.6818181818181818;0.6;0.8484848484848485;1.0;1.2;1.8666666666666667;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.9553719008264464;0.0198347107438016;0.0181818181818181;0.0;0.0066115702479338;0;0;1
0.0;0.0;1.0;0.0;0.3043478260869565;1.0;10.0;25.0;37.0;0.25;0.5208333333333334;0.8409090909090909;1.0;2.5;3.7;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.9419568822553898;0.0497512437810945;0.0082918739635157;0.0;0.0;1;0;1
0.0;1.0;1.0;0.2777777777777778;0.7777777777777778;1.0;15.0;32.0;32.0;0.3191489361702128;0.5818181818181818;0.6274509803921569;1.0;2.1333333333333333;2.1333333333333333;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.9087947882736156;0.0602605863192182;0.0293159609120521;0.0;0.001628664495114;1;0;0
0.0;1.0;0.0;0.4761904761904761;1.0;0.6190476190476191;20.0;39.0;27.0;0.3703703703703703;0.6290322580645161;0.4655172413793103;1.0;1.95;1.35;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.898360655737705;0.0721311475409836;0.0147540983606557;0.0;0.0147540983606557;0;0;1
0.0;1.0;1.0;0.2272727272727272;0.7272727272727273;1.0;15.0;34.0;36.0;0.2830188679245283;0.5573770491803278;0.631578947368421;1.0;2.2666666666666666;2.4;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.9087837837837838;0.0726351351351351;0.0050675675675675;0.0;0.0135135135135135;1;0;0
0.0;0.0;1.0;0.5882352941176471;0.6470588235294118;1.0;20.0;29.0;31.0;0.4166666666666667;0.5178571428571429;0.5961538461538461;1.0;1.45;1.55;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.911917098445596;0.0656303972366148;0.005181347150259;0.003454231433506;0.0138169257340241;1;0;0
1.0;0.0;0.0;1.0;0.4;0.8;25.0;24.0;26.0;0.5813953488372093;0.4705882352941176;0.5531914893617021;1.0416666666666667;1.0;1.0833333333333333;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.902439024390244;0.0574912891986062;0.0209059233449477;0.0034843205574912;0.0156794425087108;1;0;0
2.0;0.0;0.0;1.0;0.0285714285714285;0.2;50.0;19.0;21.0;0.8620689655172413;0.3114754098360656;0.3684210526315789;2.631578947368421;1.0;1.105263157894737;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.8865619546247818;0.075043630017452;0.0122164048865619;0.0;0.0261780104712041;0;1;0
2.0;1.0;0.0;1.0;0.4666666666666667;0.0666666666666666;45.0;26.0;16.0;0.7377049180327869;0.4482758620689655;0.2666666666666666;2.8125;1.625;1.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8798586572438163;0.0812720848056537;0.0265017667844522;0.0;0.0123674911660777;0;0;1
1.0;0.0;0.0;1.0;0.36;0.44;40.0;21.0;25.0;0.6666666666666666;0.3684210526315789;0.423728813559322;1.9047619047619049;1.0;1.1904761904761905;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.8905109489051095;0.0821167883211678;0.0164233576642335;0.0018248175182481;0.0091240875912408;0;1;1
1.0;0.0;1.0;1.0;0.2;1.0;35.0;16.0;34.0;0.5932203389830508;0.2857142857142857;0.5862068965517241;2.1875;1.0;2.125;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.9070208728652752;0.0834914611005692;0.0056925996204933;0.0;0.0037950664136622;0;1;0
