Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28.0;15.0;16.0;17.0;1.0;0.5172413793103449;0.5333333333333333;0.5483870967741935;1.8666666666666667;1.0;1.0666666666666669;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.5897435897435898;0.2307692307692307;0.1794871794871795;0.0;0.0;0;0;0;1
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;26.0;16.0;7.0;0.56;1.0;0.5925925925925926;0.3888888888888889;2.0;3.7142857142857135;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.5192307692307693;0.3205128205128205;0.0705128205128205;0.0;0.0897435897435897;0;0;1;1
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.4285714285714285;14.0;22.0;16.0;10.0;0.5833333333333334;0.88;0.6153846153846154;0.5882352941176471;1.4;2.2;1.6;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.5714285714285714;0.3246753246753247;0.0649350649350649;0.0;0.0389610389610389;0;0;1;0
0.0;0.0;1.0;0.0;0.375;0.0;1.0;0.0;17.0;15.0;14.0;7.0;0.68;0.5769230769230769;0.8235294117647058;0.3888888888888889;2.4285714285714284;2.142857142857143;2.0;1.0;2.0;2.142857142857143;0.8571428571428571;1.0;0.0;0.0;1.0;1.0;0.4823529411764706;0.3823529411764705;0.0647058823529411;0.0176470588235294;0.0529411764705882;0;1;0;0
0.0;1.0;0.0;0.0;0.0;1.0;0.2222222222222222;0.0;14.0;14.0;8.0;7.0;0.56;0.875;0.4705882352941176;0.3888888888888889;2.0;2.0;1.1428571428571428;1.0;2.333333333333333;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.445859872611465;0.4140127388535032;0.0700636942675159;0.0063694267515923;0.0636942675159235;0;0;0;1
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;14.0;8.0;6.0;8.0;0.7777777777777778;0.8888888888888888;0.6;0.7272727272727273;2.333333333333333;1.3333333333333333;1.0;1.3333333333333333;2.333333333333333;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.4709677419354838;0.432258064516129;0.0258064516129032;0.0;0.0709677419354838;0;0;1;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;5.0;6.0;7.0;1.0;0.3846153846153846;0.4285714285714285;0.4666666666666667;4.4;1.0;1.2;1.4;2.333333333333333;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.5373134328358209;0.3283582089552239;0.0597014925373134;0.0149253731343283;0.0597014925373134;0;1;0;0
1.0;0.0;0.0;0.0;1.0;0.125;0.0;0.0;22.0;6.0;6.0;7.0;0.9565217391304348;0.4285714285714285;0.4;0.4375;3.6666666666666665;1.0;1.0;1.1666666666666667;2.333333333333333;0.8333333333333334;1.0;1.1666666666666667;0.0;1.0;1.0;1.0;0.5668789808917197;0.3439490445859872;0.0573248407643312;0.0;0.0318471337579617;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;5.0;16.0;20.0;0.8235294117647058;0.625;0.8421052631578947;1.0;2.8;1.0;3.2;4.0;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.7421383647798742;0.220125786163522;0.0094339622641509;0.0188679245283018;0.0094339622641509;0;1;0;0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5;14.0;5.0;26.0;22.0;0.4827586206896552;0.25;0.8387096774193549;0.6875;2.8;1.0;5.2;4.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.655367231638418;0.231638418079096;0.0423728813559322;0.0;0.0706214689265536;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;17.0;17.0;0.9333333333333332;0.8333333333333334;1.0;0.9444444444444444;2.8;1.0;3.4;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.7491638795986622;0.2240802675585284;0.0033444816053511;0.0;0.0234113712374581;0;1;0;0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;7.0;16.0;17.0;0.875;1.0;0.8888888888888888;0.8947368421052632;2.0;1.0;2.2857142857142856;2.4285714285714284;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.761437908496732;0.1895424836601307;0.0065359477124183;0.0065359477124183;0.0359477124183006;0;1;0;0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;25.0;17.0;0.6086956521739131;0.3571428571428571;1.0;0.6538461538461539;2.8;1.0;5.0;3.4;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.7155963302752294;0.2048929663608562;0.0275229357798165;0.0;0.0519877675840978;0;1;0;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;5.0;16.0;21.0;0.7777777777777778;0.5555555555555556;0.8;1.0;2.8;1.0;3.2;4.2;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.7175792507204611;0.2305475504322766;0.0115273775216138;0.0086455331412103;0.031700288184438;0;1;0;0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.7937219730941704;0.179372197309417;0.0;0.0044843049327354;0.0224215246636771;0;1;0;0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;10.0;16.0;17.0;0.7368421052631579;1.0;0.7619047619047619;0.7727272727272727;1.4;1.0;1.6;1.7;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8520408163265306;0.1301020408163265;0.0127551020408163;0.0051020408163265;0.0;0;0;1;0
0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.5454545454545454;14.0;5.0;17.0;23.0;0.4516129032258064;0.2272727272727272;0.7391304347826086;0.6764705882352942;2.8;1.0;3.4;4.6;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.7883211678832117;0.1532846715328467;0.0413625304136253;0.0;0.0170316301703163;0;1;0;0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;14.0;27.0;6.0;21.0;0.4666666666666667;0.8709677419354839;0.2727272727272727;0.6363636363636364;2.333333333333333;4.5;1.0;3.5;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7570332480818415;0.1841432225063938;0.0409207161125319;0.0025575447570332;0.0153452685421994;0;0;1;0
0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;15.0;15.0;17.0;17.0;0.9375;0.8823529411764706;0.9444444444444444;0.8947368421052632;1.0;1.0;1.1333333333333333;1.1333333333333333;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.7794117647058824;0.1580882352941176;0.0073529411764705;0.0;0.0551470588235294;0;0;1;0
1.0;0.0;1.0;0.0;0.7142857142857143;0.0;1.0;0.0;19.0;15.0;13.0;17.0;0.7307692307692307;0.5555555555555556;0.7222222222222222;0.5862068965517241;1.4615384615384617;1.1538461538461535;1.0;1.3076923076923077;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7836734693877551;0.1469387755102041;0.0489795918367346;0.0;0.0204081632653061;0;0;1;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;9.0;17.0;0.8235294117647058;0.8333333333333334;1.0;0.85;1.5555555555555556;1.6666666666666667;1.0;1.8888888888888888;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8151658767772512;0.1421800947867298;0.0142180094786729;0.0142180094786729;0.0142180094786729;0;0;1;0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;18.0;6.0;17.0;0.8235294117647058;1.0;0.6666666666666666;0.85;2.333333333333333;3.0;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7562189054726368;0.1641791044776119;0.0149253731343283;0.0149253731343283;0.0497512437810945;0;0;1;0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.333333333333333;2.5;1.0;2.833333333333333;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.4117647058823529;0.5;0.0;0.088235294117647;0.0;0;0;1;0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.8333333333333334;20.0;15.0;6.0;22.0;0.8;0.5769230769230769;0.3529411764705882;0.7857142857142857;3.333333333333333;2.5;1.0;3.6666666666666665;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.0;0.45;0.55;0.0;0.0;0;0;1;0
