Qsize_R10;Qsize_R11;Qsize_R12;Cur_Charge_comparable_R10;Cur_Charge_comparable_R11;Cur_Charge_comparable_R12;Exp_Charge__R10;Exp_Charge__R11;Exp_Charge__R12;Exp_ChargeRates_R10;Exp_ChargeRates_R11;Exp_ChargeRates_R12;Exp_Charge__comparable_R10;Exp_Charge__comparable_R11;Exp_Charge__comparable_R12;Eff_Gross_R10;Eff_Gross_R11;Eff_Gross_R12;predFamilies_R10;predFamilies_R11;predFamilies_R12;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.8852459016393442;0.081967213114754;0.0273224043715847;0.0;0.0054644808743169;1;1;1
0.0;0.0;0.0;0.0;1.0;0.0;4.0;7.0;4.0;0.5714285714285714;1.0;0.5714285714285714;1.0;1.75;1.0;0.8;0.8;0.8;0.0;1.0;0.0;0.8942652329749103;0.075268817204301;0.021505376344086;0.0053763440860215;0.003584229390681;1;1;1
0.0;0.0;0.0;0.0;0.0;1.0;4.0;4.0;5.0;0.8;0.8;1.0;1.0;1.0;1.25;0.8;0.8;0.8;0.0;1.0;1.0;0.9087779690189328;0.0826161790017211;0.0068846815834767;0.0017211703958691;0.0;1;0;1
0.0;0.0;1.0;0.0;0.0;1.0;4.0;4.0;10.0;0.4;0.4;1.0;1.0;1.0;2.5;0.8;0.8;0.8;0.0;1.0;0.0;0.8793388429752066;0.084297520661157;0.0016528925619834;0.0099173553719008;0.024793388429752;1;1;1
0.0;0.0;2.0;0.0;0.0;1.0;4.0;4.0;12.0;0.3333333333333333;0.3333333333333333;1.0;1.0;1.0;3.0;0.8;0.8;0.8;0.0;1.0;1.0;0.8945634266886326;0.0741350906095551;0.0;0.0131795716639209;0.0181219110378912;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;0.0;0.9126466753585396;0.074315514993481;0.0039113428943937;0.0;0.0091264667535853;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;0.0;1.0;0.9165562913907284;0.0794701986754966;0.0;0.0;0.0039735099337748;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;0.0;1.0;1.0;0.9076305220883534;0.0709504685408299;0.0040160642570281;0.0;0.0174029451137884;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;1.0;1.0;0.9165526675786594;0.0766073871409028;0.0;0.0;0.0068399452804377;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.8;0.8;0.8;1.0;1.0;1.0;0.9228611500701264;0.0673211781206171;0.0042075736325385;0.0;0.005610098176718;1;1;1
