Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1
2.0;1.0;1.0;0.4;30.0;21.0;0.8333333333333334;0.5833333333333334;1.4285714285714286;1.0;0.9375;0.9375;0.0;0.0;0.3134328358208955;0.3432835820895522;0.3432835820895522;0.0;0.0;0;1
2.0;1.0;0.6666666666666666;1.0;27.0;23.0;0.6;0.6571428571428571;1.173913043478261;1.0;2.5;0.8333333333333334;0.0;1.0;0.3896103896103896;0.3896103896103896;0.2207792207792207;0.0;0.0;0;1
1.0;2.0;0.3529411764705882;1.0;21.0;22.0;0.5526315789473685;0.7857142857142857;1.0;1.0476190476190477;2.5;0.8333333333333334;0.0;1.0;0.4035087719298245;0.4210526315789473;0.175438596491228;0.0;0.0;0;1
0.0;3.0;0.1034482758620689;1.0;18.0;44.0;0.3829787234042553;0.9361702127659576;1.0;2.4444444444444446;0.9375;0.9375;0.0;0.0;0.2758620689655172;0.3189655172413793;0.2327586206896551;0.0258620689655172;0.146551724137931;0;1
2.0;4.0;0.3962264150943396;1.0;36.0;68.0;0.4044943820224719;0.7640449438202247;1.0;1.8888888888888888;0.9375;0.9375;0.0;0.0;0.4900662251655629;0.3509933774834437;0.0728476821192053;0.0;0.086092715231788;0;1
3.0;4.0;0.3148148148148148;1.0;32.0;59.0;0.3720930232558139;0.7763157894736842;1.0;1.84375;2.5;0.8333333333333334;0.0;1.0;0.4493670886075949;0.3417721518987341;0.1582278481012658;0.0063291139240506;0.0443037974683544;0;1
0.0;7.0;0.0128205128205128;1.0;16.0;93.0;0.1702127659574468;0.9893617021276596;1.0;5.8125;0.9375;0.9375;0.0;0.0;0.5486111111111112;0.3611111111111111;0.0208333333333333;0.0277777777777777;0.0416666666666666;1;0
0.0;8.0;0.0416666666666666;1.0;9.0;111.0;0.0857142857142857;0.9652173913043478;1.0;12.333333333333334;0.8333333333333334;2.5;1.0;0.0;0.7194244604316546;0.2589928057553957;0.0;0.014388489208633;0.0071942446043165;1;0
1.0;8.0;0.0842105263157894;1.0;13.0;110.0;0.1203703703703703;0.9322033898305084;1.0;8.461538461538462;0.8333333333333334;2.5;1.0;0.0;0.7103448275862069;0.2344827586206896;0.0275862068965517;0.0275862068965517;0.0;1;0
