Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8668831168831169;0.1331168831168831;0.0;0.0;0.0;1;0;0;0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8341708542713567;0.1557788944723618;0.0100502512562814;0.0;0.0;1;0;0;0
0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;17.0;0.6086956521739131;1.0;0.64;0.6538461538461539;1.0;1.7142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.9047619047619048;0.0773809523809523;0.0107142857142857;0.0035714285714285;0.0035714285714285;1;0;0;0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;18.0;17.0;0.6666666666666666;0.8823529411764706;1.0;0.8947368421052632;1.0;3.75;4.5;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8861985472154964;0.0956416464891041;0.0024213075060532;0.0;0.0157384987893462;1;0;0;0
0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;8.0;15.0;18.0;17.0;0.8;0.7142857142857143;0.8181818181818182;0.7391304347826086;1.0;1.875;2.25;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8819277108433735;0.0951807228915662;0.0072289156626506;0.0;0.0156626506024096;1;0;0;0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8978562421185372;0.0807061790668348;0.0;0.0050441361916771;0.0163934426229508;1;0;0;0
0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9083870967741936;0.0670967741935483;0.0;0.0;0.024516129032258;1;0;0;0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9037227214377408;0.0667522464698331;0.0051347881899871;0.0;0.024390243902439;1;0;0;0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;19.0;16.0;17.0;0.5;1.0;0.8;0.8095238095238095;1.0;4.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9018567639257294;0.0888594164456233;0.0053050397877984;0.0;0.0039787798408488;1;0;0;0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;17.0;16.0;17.0;0.75;0.8947368421052632;0.8;0.8095238095238095;1.0;2.833333333333333;2.6666666666666665;2.833333333333333;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9086021505376344;0.0819892473118279;0.0053763440860215;0.0;0.0040322580645161;1;0;0;0
