P1;1;5;7;
P2;2;4;6;
P3;2;3;7;
P4;2;3;7;
P5;1;5;6;
P6;1;3;7;
P7;2;4;6;
P8;2;5;7;
P9;1;3;6;
P10;1;3;7;
P11;1;4;6;
P12;2;5;7;
P13;1;5;6;
P14;1;4;6;
P15;2;5;7;
P16;2;3;7;
P17;1;4;6;
P18;2;3;7;
P19;2;5;7;
P20;2;5;7;
P21;1;5;6;
P22;1;5;6;
P23;2;3;6;
P24;1;5;6;
P25;2;4;7;
P26;2;5;7;
P27;2;3;7;
P28;1;3;7;
P29;2;5;7;
P30;1;5;7;
P31;1;5;7;
P32;1;4;6;
P33;2;3;7;
P34;1;4;6;
P35;1;4;6;
P36;1;3;6;
P37;1;3;6;
P38;1;5;6;
P39;2;5;7;
P40;1;3;6;
P41;2;5;7;
P42;1;5;7;
P43;2;3;6;
P44;2;3;7;
P45;2;3;7;
P46;1;4;7;
P47;1;3;6;
P48;1;4;6;
P49;1;5;6;
P50;2;4;7;
P51;2;3;7;
P52;2;3;6;
P53;2;5;7;
P54;1;4;6;
P55;1;4;7;
P56;1;4;7;
P57;2;3;6;
P58;2;3;6;
P59;1;3;7;
P60;2;4;6;
P61;1;3;7;
P62;2;4;7;
P63;1;5;6;
P64;1;3;6;
P65;2;4;7;
P66;1;5;6;
P67;2;5;7;
P68;2;5;6;
P69;1;5;6;
P70;1;5;6;
P71;2;3;6;
P72;1;4;7;
P73;2;4;7;
P74;1;5;7;
P75;1;3;6;
P76;1;3;6;
P77;1;5;7;
P78;1;3;6;
P79;2;5;7;
P80;1;3;6;
P81;1;5;7;
P82;2;4;7;
P83;1;5;6;
P84;2;5;6;
P85;1;3;7;
P86;2;5;6;
P87;1;3;7;
P88;1;5;7;
P89;2;3;7;
P90;1;3;7;
P91;1;3;7;
P92;1;3;7;
P93;2;3;6;
P94;1;3;7;
P95;2;3;6;
P96;1;5;6;
P97;1;5;6;
P98;1;5;6;
P99;2;3;6;
P100;1;5;6;
P101;1;4;7;
