P1;1;5;6;
P2;1;5;6;
P3;2;3;7;
P4;2;4;7;
P5;2;3;6;
P6;2;3;6;
P7;2;3;6;
P8;2;3;7;
P9;2;4;6;
P10;1;3;6;
P11;2;3;7;
P12;2;3;6;
P13;2;5;6;
P14;2;5;7;
P15;1;3;6;
P16;2;3;6;
P17;2;5;6;
P18;1;3;7;
P19;1;4;7;
P20;1;4;7;
P21;1;4;7;
P22;1;3;6;
P23;2;3;6;
P24;1;3;7;
P25;1;4;6;
P26;2;5;6;
P27;1;3;7;
P28;2;3;6;
P29;2;5;7;
P30;2;4;7;
P31;1;4;7;
P32;1;3;6;
P33;2;5;7;
P34;1;5;7;
P35;2;5;7;
P36;2;5;7;
P37;2;5;7;
P38;1;3;6;
P39;2;4;7;
P40;2;3;6;
P41;2;5;6;
P42;1;5;6;
P43;1;3;6;
P44;1;5;7;
P45;1;4;7;
P46;2;4;7;
P47;2;3;7;
P48;1;5;7;
P49;1;5;7;
P50;1;3;6;
P51;1;5;7;
P52;1;3;6;
P53;2;3;7;
P54;1;3;7;
P55;1;4;7;
P56;1;4;6;
P57;2;3;7;
P58;1;4;6;
P59;2;3;7;
P60;1;4;7;
P61;1;3;6;
P62;1;4;7;
P63;1;5;7;
P64;1;5;6;
P65;2;5;6;
P66;1;3;6;
P67;1;3;6;
P68;2;4;7;
P69;1;4;7;
P70;1;3;6;
P71;1;3;6;
P72;1;3;6;
P73;2;5;7;
P74;1;4;7;
P75;1;3;7;
P76;2;4;6;
P77;1;5;6;
P78;2;3;7;
P79;2;3;7;
P80;1;5;6;
P81;2;5;7;
P82;1;5;6;
P83;1;3;7;
P84;1;3;6;
P85;1;5;6;
P86;1;3;6;
P87;1;5;7;
P88;1;3;6;
P89;2;3;7;
P90;1;5;6;
P91;2;3;6;
P92;2;3;7;
P93;1;3;7;
P94;1;5;7;
P95;1;3;7;
P96;1;3;7;
P97;2;4;6;
P98;1;4;6;
