P1;2;4;7;
P2;1;5;6;
P3;1;4;7;
P4;2;3;6;
P5;1;4;7;
P6;2;4;6;
P7;1;4;7;
P8;2;3;6;
P9;2;5;6;
P10;2;3;7;
P11;2;5;7;
P12;1;4;7;
P13;2;4;6;
P14;2;4;6;
P15;2;4;7;
P16;2;3;7;
P17;2;3;6;
P18;1;3;7;
P19;1;3;7;
P20;2;4;7;
P21;1;4;6;
P22;2;3;6;
P23;2;3;7;
P24;1;5;6;
P25;2;5;7;
P26;2;5;6;
P27;1;3;6;
P28;1;3;6;
P29;2;4;7;
P30;2;3;7;
P31;2;4;7;
P32;1;4;6;
P33;2;4;7;
P34;1;3;7;
P35;2;3;7;
P36;1;4;6;
P37;1;4;6;
P38;2;4;7;
P39;1;4;6;
P40;1;3;7;
P41;1;5;6;
P42;1;3;6;
P43;1;5;6;
P44;1;5;7;
P45;1;3;6;
P46;1;3;6;
P47;2;4;7;
P48;1;5;7;
P49;2;3;7;
P50;1;3;6;
P51;1;4;6;
P52;1;5;6;
P53;2;4;7;
P54;2;3;7;
P55;1;5;6;
P56;1;5;6;
P57;1;3;7;
P58;1;4;6;
P59;1;3;7;
P60;2;4;7;
P61;2;4;7;
P62;2;5;6;
P63;1;3;6;
P64;2;3;7;
P65;1;5;6;
P66;1;5;6;
P67;2;5;6;
P68;2;5;6;
P69;1;5;6;
P70;2;5;6;
P71;2;5;6;
P72;1;3;7;
P73;1;3;7;
P74;2;3;7;
P75;1;5;6;
P76;1;3;7;
P77;1;4;7;
P78;2;3;7;
P79;1;5;6;
P80;2;5;7;
P81;2;3;6;
P82;2;4;6;
P83;1;5;6;
P84;1;5;6;
P85;2;5;7;
P86;2;4;6;
P87;1;5;6;
P88;2;5;7;
P89;2;4;6;
P90;1;3;7;
P91;1;5;6;
P92;1;5;6;
P93;1;4;7;
P94;1;4;7;
P95;1;5;6;
P96;1;4;6;
P97;1;3;7;
P98;1;5;7;
P99;1;4;6;
P100;1;5;6;
