Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8354978354978355;0.1645021645021645;0.0;0.0;0.0;0;0;0;1
5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;31.0;0.5;0.5172413793103449;0.5333333333333333;1.0;1.0;1.0714285714285714;1.1428571428571428;2.2142857142857144;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8407407407407408;0.1074074074074074;0.0518518518518518;0.0;0.0;1;0;0;0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;15.0;16.0;23.0;0.625;0.5555555555555556;0.5714285714285714;0.7931034482758621;1.0;1.5;1.6;2.3;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8097982708933718;0.1556195965417867;0.0345821325648415;0.0;0.0;1;0;0;0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3333333333333333;20.0;15.0;16.0;19.0;0.9090909090909092;0.6521739130434783;0.6666666666666666;0.76;1.3333333333333333;1.0;1.0666666666666669;1.2666666666666666;0.9333333333333332;1.0;1.0666666666666669;1.1333333333333333;0.0;0.0;0.0;0.0;0.8389610389610389;0.1402597402597402;0.0207792207792207;0.0;0.0;0;1;0;0
5.0;1.0;1.0;0.0;0.0;0.4;1.0;0.0;0.1333333333333333;10.0;30.0;16.0;19.0;0.3703703703703703;0.7894736842105263;0.4102564102564102;0.475;1.0;3.0;1.6;1.9;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8075;0.135;0.0575;0.0;0.0;1;0;0;0
3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;10.0;16.0;17.0;0.7368421052631579;1.0;0.7619047619047619;0.7727272727272727;1.4;1.0;1.6;1.7;2.333333333333333;0.8333333333333334;2.6666666666666665;2.833333333333333;0.0;1.0;0.0;0.0;0.8471615720524017;0.1157205240174672;0.0109170305676855;0.0;0.0262008733624454;0;0;1;0
3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;15.0;17.0;0.6086956521739131;0.3571428571428571;1.0;0.6538461538461539;2.8;1.0;3.0;3.4;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.8485477178423236;0.1037344398340249;0.0186721991701244;0.0041493775933609;0.0248962655601659;0;1;0;0
3.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;0.0;14.0;9.0;14.0;17.0;0.5384615384615384;0.5294117647058824;0.7777777777777778;0.5862068965517241;1.5555555555555556;1.0;1.5555555555555556;1.8888888888888888;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.8532494758909853;0.0985324947589098;0.0251572327044025;0.0020964360587002;0.020964360587002;0;1;0;0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;14.0;17.0;17.0;7.0;0.8235294117647058;0.9444444444444444;0.8947368421052632;0.7;2.0;2.4285714285714284;2.4285714285714284;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.863716814159292;0.1185840707964601;0.0053097345132743;0.0017699115044247;0.0106194690265486;1;0;0;0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;5.0;6.0;17.0;1.0;0.3571428571428571;0.4;0.6538461538461539;4.6;1.0;1.2;3.4;2.333333333333333;0.8333333333333334;1.0;2.833333333333333;0.0;1.0;1.0;0.0;0.8723404255319149;0.1014729950900163;0.0147299509001636;0.0016366612111292;0.0098199672667757;0;1;0;0
