Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
5.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0;0
2.0;0.0;0.0;0.0;1.0;0.0;0.0;25.0;18.0;21.0;1.0;0.6428571428571429;0.6774193548387096;1.3888888888888888;1.0;1.1666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.7674418604651163;0.2325581395348837;0.0;0.0;0.0;0;0;1
5.0;0.0;0.0;1.0;0.4761904761904761;0.0;1.0;20.0;18.0;42.0;0.4878048780487805;0.3673469387755102;0.8076923076923077;1.1111111111111112;1.0;2.333333333333333;0.9090909090909092;1.6363636363636365;1.9090909090909087;1.0;0.0;0.0;0.515625;0.484375;0.0;0.0;0.0;1;0;0
2.0;1.0;0.0;1.0;0.9375;0.0;1.0;30.0;18.0;30.0;0.6521739130434783;0.3673469387755102;0.6666666666666666;1.6666666666666667;1.0;1.6666666666666667;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.5507246376811594;0.4492753623188406;0.0;0.0;0.0;0;1;0
2.0;0.0;1.0;0.0;0.7692307692307693;1.0;0.8461538461538461;25.0;25.0;25.0;0.5102040816326531;0.5434782608695652;0.5208333333333334;1.0;1.0;1.0;1.1538461538461535;0.9230769230769232;1.0769230769230769;0.0;1.0;1.0;0.5277777777777778;0.4722222222222222;0.0;0.0;0.0;0;1;0
4.0;0.0;1.0;0.0;0.25;1.0;0.3;20.0;38.0;27.0;0.4347826086956521;0.7755102040816326;0.5192307692307693;1.0;1.9;1.35;0.9375;1.125;1.3125;0.0;0.0;0.0;0.4520547945205479;0.4246575342465753;0.1232876712328767;0.0;0.0;0;1;0
2.0;0.0;2.0;0.0;0.131578947368421;1.0;0.1578947368421052;20.0;56.0;20.0;0.3125;0.835820895522388;0.3174603174603174;1.0;2.8;1.0;1.0;1.2;0.9333333333333332;0.0;0.0;1.0;0.3626373626373626;0.5384615384615384;0.0989010989010989;0.0;0.0;1;0;1
2.0;1.0;2.0;0.0;0.4545454545454545;1.0;0.0303030303030303;25.0;51.0;15.0;0.423728813559322;0.7611940298507462;0.238095238095238;1.6666666666666667;3.4;1.0;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.4752475247524752;0.4851485148514851;0.0396039603960396;0.0;0.0;0;0;1
2.0;0.0;1.0;0.0;0.3571428571428571;1.0;0.3571428571428571;20.0;46.0;24.0;0.3448275862068966;0.696969696969697;0.3870967741935484;1.0;2.3;1.2;0.9090909090909092;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.4625850340136054;0.3265306122448979;0.1904761904761904;0.0204081632653061;0.0;1;1;0
3.0;1.0;1.0;0.0;0.6521739130434783;1.0;0.217391304347826;30.0;41.0;26.0;0.5172413793103449;0.6721311475409836;0.40625;1.1538461538461535;1.5769230769230769;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.5496688741721855;0.2847682119205298;0.0993377483443708;0.0132450331125827;0.0529801324503311;0;0;1
